col_1,col_2,col_3,col_4,division
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,All
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,All
Chaka Fattah,293,"1,247",910,All
Stephen Kinsey,,93,0,All
Lamont Thomas,,,119,All
Total,"2,450","1,340","1,029",All
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,1
,Chaka Fattah,Lamont Thomas,Stephen Kinsey,1
Chaka Fattah,17,53,53,1
Lamont Thomas,,6,0,1
Stephen Kinsey,,,4,1
Total,123,59,57,1
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,2
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,2
Chaka Fattah,4,65,45,2
Stephen Kinsey,,5,0,2
Lamont Thomas,,,5,2
Total,114,70,50,2
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,3
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,3
Chaka Fattah,7,67,54,3
Stephen Kinsey,,2,0,3
Lamont Thomas,,,4,3
Total,128,69,58,3
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,4
,Chaka Fattah,Lamont Thomas,Stephen Kinsey,4
Chaka Fattah,23,55,47,4
Lamont Thomas,,19,0,4
Stephen Kinsey,,,7,4
Total,125,74,54,4
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,5
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,5
Chaka Fattah,17,58,44,5
Stephen Kinsey,,2,0,5
Lamont Thomas,,,2,5
Total,119,60,46,5
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,6
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,6
Chaka Fattah,17,50,45,6
Stephen Kinsey,,5,0,6
Lamont Thomas,,,4,6
Total,112,55,49,6
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,7
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,7
Chaka Fattah,15,59,51,7
Stephen Kinsey,,12,0,7
Lamont Thomas,,,5,7
Total,125,71,56,7
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,8
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,8
Chaka Fattah,15,56,32,8
Stephen Kinsey,,8,0,8
Lamont Thomas,,,6,8
Total,103,64,38,8
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,9
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,9
Chaka Fattah,13,67,26,9
Stephen Kinsey,,4,0,9
Lamont Thomas,,,5,9
Total,106,71,31,9
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,10
,Chaka Fattah,Stephen Kinsey,Lamont Thomas,10
Chaka Fattah,18,96,25,10
Stephen Kinsey,,6,0,10
Lamont Thomas,,,6,10
Total,139,102,31,10
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,11
,Chaka Fattah,Lamont Thomas,Stephen Kinsey,11
Chaka Fattah,10,48,37,11
Lamont Thomas,,8,0,11
Stephen Kinsey,,,3,11
Total,95,56,40,11
,Representative In Congress 2nd District - Democrat,Representative In The General Assembly 201st District - Democrat,,12
,Chaka Fattah,Lamont Thomas,Stephen Kinsey,12
