col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Brian Mclaughlin,Vincent Furlong,Deborah Cianfrani,Vikki Kristiansson,Daniel R Sulman,Mark B Cohen,Stella Tsai,David Conroy,Jennifer Schultz,Leon Goodman,Vincent Melchiorre,Leonard Deutchman,Rania Major,Deborah Canty,John Macoretta,Lucretia C Clemons,Shanese Johnson,Crystal B Powell,Lawrence J Bozzelli,Henry Mcgregor Sias,Mark J Moore,Zac Shaffer,Bill Rice,Danyl S Patterson,Jon Marshall,Terri M Booker,Wendi Barish,Dawn M Tancredi,Betsy Wahl,Christian Dicicco,Matthew C Monroe,1
Brian Mclaughlin,3,11,5,8,3,6,6,5,2,5,3,3,4,1,4,3,3,2,3,3,4,1,1,2,1,2,0,0,0,0,0,1
Vincent Furlong,,0,7,9,5,7,6,6,3,4,6,5,5,3,4,4,6,3,4,3,3,2,2,1,2,2,0,0,0,0,0,1
Deborah Cianfrani,,,2,3,3,4,4,3,4,2,2,2,3,3,5,2,4,4,5,3,0,1,1,1,1,0,1,0,0,0,0,1
Vikki Kristiansson,,,,1,2,2,6,3,3,5,3,4,4,2,2,4,1,1,1,3,1,1,1,0,1,0,0,0,0,0,0,1
Daniel R Sulman,,,,,1,2,1,4,1,5,3,1,2,1,3,1,1,1,1,1,1,3,2,1,0,2,1,0,0,0,0,1
Mark B Cohen,,,,,,1,1,3,2,1,3,1,2,3,3,2,3,2,3,1,2,1,1,1,2,2,1,0,0,0,0,1
Stella Tsai,,,,,,,2,2,2,4,3,4,2,1,3,4,2,1,2,2,1,0,0,0,0,0,1,0,0,0,0,1
David Conroy,,,,,,,,0,1,5,3,3,1,2,1,3,2,2,2,0,2,3,1,2,1,1,1,0,0,0,0,1
Jennifer Schultz,,,,,,,,,2,1,2,2,2,5,1,2,0,3,1,2,0,1,1,0,2,0,1,1,0,0,0,1
Leon Goodman,,,,,,,,,,0,2,4,2,1,2,3,0,0,1,1,1,2,1,1,0,1,1,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,0,4,1,3,2,3,3,1,1,1,1,3,2,0,1,1,1,1,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,0,1,2,2,2,1,0,2,1,1,1,2,1,1,0,0,1,0,0,0,1
Rania Major,,,,,,,,,,,,,0,2,2,1,1,1,2,3,0,1,1,0,0,1,1,0,0,0,0,1
Deborah Canty,,,,,,,,,,,,,,0,0,3,0,3,1,1,0,2,1,0,2,0,2,1,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,0,0,2,0,4,3,1,0,2,1,0,1,0,0,0,0,0,1
Lucretia C Clemons,,,,,,,,,,,,,,,,0,1,2,0,0,1,1,0,0,1,0,2,0,0,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,0,1,2,1,1,1,0,1,1,1,0,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,1,1,0,1,0,0,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,0,2,0,0,1,1,0,0,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,0,1,2,1,2,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,1,0,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,1
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,18,18,13,11,10,10,10,8,8,8,8,7,7,6,6,6,6,5,5,4,4,4,3,3,3,3,2,1,0,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Vincent Furlong,Brian Mclaughlin,Stella Tsai,Vikki Kristiansson,David Conroy,Deborah Cianfrani,Vincent Melchiorre,Deborah Canty,Henry Mcgregor Sias,Mark B Cohen,Shanese Johnson,Jennifer Schultz,Lawrence J Bozzelli,Rania Major,Zac Shaffer,Leon Goodman,Lucretia C Clemons,Terri M Booker,Crystal B Powell,Daniel R Sulman,John Macoretta,Wendi Barish,Bill Rice,Danyl S Patterson,Leonard Deutchman,Jon Marshall,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,2
Vincent Furlong,1,11,5,6,6,3,7,1,3,3,4,2,3,2,3,4,3,2,2,1,3,2,2,1,1,1,0,0,0,0,0,2
Brian Mclaughlin,,1,4,6,6,4,5,1,1,3,3,3,4,1,3,2,3,1,2,2,2,1,2,1,0,1,0,0,0,0,0,2
Stella Tsai,,,1,7,3,4,2,5,5,2,5,2,2,4,1,1,4,1,0,1,1,2,0,1,1,0,1,0,0,0,0,2
Vikki Kristiansson,,,,0,3,4,3,5,3,2,5,5,1,2,1,0,4,3,2,3,1,2,0,2,1,1,1,0,0,0,0,2
David Conroy,,,,,0,0,5,0,0,1,3,0,2,0,3,2,3,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2
Deborah Cianfrani,,,,,,0,1,4,2,2,2,3,1,2,2,0,0,1,1,3,1,1,0,0,0,0,0,0,0,0,0,2
Vincent Melchiorre,,,,,,,0,1,1,1,3,1,2,0,3,3,2,1,1,1,1,0,2,0,1,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,0,3,1,2,3,1,2,1,0,1,1,0,2,0,1,0,1,1,0,1,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,0,2,2,2,2,3,0,2,1,2,1,1,2,2,0,1,2,0,1,0,0,0,0,2
Mark B Cohen,,,,,,,,,,1,0,2,2,2,2,0,0,1,1,1,1,0,0,0,1,0,0,0,0,0,0,2
Shanese Johnson,,,,,,,,,,,0,1,0,1,0,1,3,1,1,1,1,1,0,0,1,0,0,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,0,1,1,1,0,0,1,2,3,1,2,0,1,1,1,0,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,0,2,2,2,0,0,0,0,1,0,2,0,1,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2
Zac Shaffer,,,,,,,,,,,,,,,0,2,0,1,1,1,0,0,2,0,0,0,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,0,0,1,1,0,1,1,2,0,1,0,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,0,2,1,1,0,0,1,1,0,1,0,0,0,0,2
Crystal B Powell,,,,,,,,,,,,,,,,,,,0,1,2,1,0,1,1,1,0,0,0,0,0,2
Daniel R Sulman,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,2
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,1,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,16,15,11,11,7,7,7,6,6,6,6,5,5,5,5,4,4,4,3,3,3,3,2,2,2,1,1,0,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Vincent Furlong,Brian Mclaughlin,David Conroy,Daniel R Sulman,Mark B Cohen,Jennifer Schultz,Deborah Cianfrani,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Stella Tsai,Vincent Melchiorre,John Macoretta,Bill Rice,Crystal B Powell,Lawrence J Bozzelli,Rania Major,Shanese Johnson,Wendi Barish,Danyl S Patterson,Leonard Deutchman,Lucretia C Clemons,Terri M Booker,Henry Mcgregor Sias,Jon Marshall,Leon Goodman,Mark J Moore,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Vincent Furlong,9,10,10,3,7,4,4,4,6,2,2,4,3,1,1,1,1,3,0,1,1,1,0,0,0,1,0,0,0,0,0,3
Brian Mclaughlin,,3,8,5,8,6,5,5,3,4,2,3,4,2,1,3,2,2,0,2,2,1,0,1,1,1,1,0,0,0,0,3
David Conroy,,,0,4,4,4,3,3,5,2,2,4,1,2,1,1,2,3,0,2,2,1,0,0,1,1,1,0,0,0,0,3
Daniel R Sulman,,,,0,7,4,4,5,2,3,2,1,1,2,1,2,1,0,2,1,1,1,1,1,1,1,1,0,0,0,0,3
Mark B Cohen,,,,,0,6,4,4,1,2,1,1,3,3,1,3,0,1,1,0,2,1,1,1,1,1,1,0,0,0,0,3
Jennifer Schultz,,,,,,1,4,3,0,4,1,1,1,2,1,1,2,1,2,1,1,1,2,1,0,1,0,0,0,0,0,3
Deborah Cianfrani,,,,,,,0,4,3,4,3,1,2,1,3,1,1,1,2,0,0,1,2,1,0,1,0,0,0,0,0,3
Vikki Kristiansson,,,,,,,,0,3,3,4,2,1,0,2,1,2,1,2,1,0,1,1,1,0,1,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,0,2,3,2,2,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3
Deborah Canty,,,,,,,,,,0,1,1,1,1,1,1,3,0,2,2,0,1,2,1,0,0,0,0,0,0,0,3
Stella Tsai,,,,,,,,,,,0,2,1,0,3,0,1,2,2,0,0,1,1,0,0,0,0,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,0,0,1,1,0,1,3,0,1,1,1,0,0,0,0,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,0,0,1,0,1,1,0,2,1,1,0,1,0,1,0,0,0,0,3
Crystal B Powell,,,,,,,,,,,,,,,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,0,3
Rania Major,,,,,,,,,,,,,,,,,0,0,1,2,0,0,1,0,0,0,0,0,0,0,0,3
Shanese Johnson,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,0,0,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,0,0,0,1,2,0,0,0,0,0,0,0,0,3
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,0,0,0,0,1,0,1,0,0,0,0,3
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,25,17,13,11,11,9,8,8,8,6,5,5,4,3,3,3,3,3,3,2,2,2,2,1,1,1,1,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Vincent Furlong,Deborah Cianfrani,Stella Tsai,Vincent Melchiorre,Brian Mclaughlin,Daniel R Sulman,Zac Shaffer,David Conroy,Mark B Cohen,Vikki Kristiansson,Shanese Johnson,Jennifer Schultz,Wendi Barish,Lawrence J Bozzelli,Crystal B Powell,John Macoretta,Lucretia C Clemons,Deborah Canty,Leon Goodman,Rania Major,Henry Mcgregor Sias,Jon Marshall,Leonard Deutchman,Mark J Moore,Bill Rice,Danyl S Patterson,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,Terri M Booker,4
Vincent Furlong,5,15,14,12,14,13,12,9,9,7,6,7,5,3,6,5,4,3,5,2,1,2,1,1,1,1,0,0,0,0,0,4
Deborah Cianfrani,,0,13,11,7,9,12,7,7,5,7,7,4,4,5,3,0,2,3,1,0,1,0,0,0,0,0,0,0,0,0,4
Stella Tsai,,,0,11,4,9,9,9,6,3,8,4,4,3,5,1,2,2,2,3,1,0,1,2,1,0,0,0,0,0,0,4
Vincent Melchiorre,,,,1,4,11,12,9,6,6,7,3,1,3,5,4,4,4,1,1,1,0,2,1,0,0,0,0,0,0,0,4
Brian Mclaughlin,,,,,1,7,5,3,6,5,2,6,5,2,1,4,2,3,5,2,1,2,1,1,1,1,0,0,0,0,0,4
Daniel R Sulman,,,,,,0,10,9,6,6,5,3,2,1,4,3,3,3,3,1,1,0,1,1,1,0,0,0,0,0,0,4
Zac Shaffer,,,,,,,0,8,5,7,6,3,3,3,5,4,3,2,2,1,1,0,1,0,0,0,0,0,0,0,0,4
David Conroy,,,,,,,,0,1,4,5,0,0,0,4,0,3,0,1,1,0,0,0,1,1,0,0,0,0,0,0,4
Mark B Cohen,,,,,,,,,0,3,2,6,4,4,3,3,1,3,3,1,1,2,2,0,0,1,0,0,0,0,0,4
Vikki Kristiansson,,,,,,,,,,0,2,4,5,4,0,3,4,3,2,1,1,1,1,0,0,0,0,0,0,0,0,4
Shanese Johnson,,,,,,,,,,,0,1,2,1,5,0,2,1,0,1,0,1,2,1,0,1,0,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,0,5,3,0,2,0,2,4,1,0,1,0,0,0,0,0,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,0,3,0,1,2,2,3,3,2,1,1,1,0,0,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,1,0,3,0,2,0,1,1,1,1,0,0,0,0,0,0,0,0,4
Crystal B Powell,,,,,,,,,,,,,,,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,,,,,0,1,2,1,0,1,0,1,0,0,0,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,,,,0,1,0,1,1,1,2,1,0,1,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,,,0,1,1,0,0,2,1,0,0,0,0,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,,,,,,0,2,0,0,0,1,1,0,0,0,0,0,0,4
Rania Major,,,,,,,,,,,,,,,,,,,,0,1,0,1,2,1,0,0,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,1,0,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,30,18,18,18,16,16,16,12,11,11,9,8,8,7,6,6,6,5,5,4,3,3,3,2,1,1,0,0,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Deborah Cianfrani,Vincent Furlong,Brian Mclaughlin,Daniel R Sulman,Stella Tsai,Vikki Kristiansson,Rania Major,Vincent Melchiorre,Shanese Johnson,Mark B Cohen,David Conroy,Henry Mcgregor Sias,John Macoretta,Jennifer Schultz,Lawrence J Bozzelli,Leon Goodman,Leonard Deutchman,Zac Shaffer,Lucretia C Clemons,Deborah Canty,Mark J Moore,Terri M Booker,Wendi Barish,Bill Rice,Crystal B Powell,Danyl S Patterson,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Deborah Cianfrani,2,8,4,9,6,7,6,3,7,3,2,5,5,2,3,1,2,1,0,1,0,0,2,0,1,0,0,0,0,0,0,5
Vincent Furlong,,3,6,4,6,8,7,5,6,3,4,6,5,1,3,2,4,2,2,0,1,2,1,1,1,0,1,0,0,0,0,5
Brian Mclaughlin,,,6,1,2,2,1,2,2,2,1,2,3,2,1,0,2,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Daniel R Sulman,,,,0,1,2,1,3,1,1,2,1,0,1,0,1,2,1,0,0,0,1,0,0,0,0,1,0,0,0,0,5
Stella Tsai,,,,,3,6,6,3,6,4,0,3,3,3,3,2,2,0,2,2,2,1,1,1,0,1,0,0,0,0,0,5
Vikki Kristiansson,,,,,,0,7,3,5,5,2,5,4,1,3,1,2,1,1,1,1,2,1,1,0,0,1,0,0,0,0,5
Rania Major,,,,,,,0,3,7,3,2,4,4,1,3,2,1,1,2,1,2,2,1,1,1,1,1,0,0,0,0,5
Vincent Melchiorre,,,,,,,,0,3,2,3,1,0,2,1,4,2,2,1,1,1,1,0,0,1,1,1,0,0,0,0,5
Shanese Johnson,,,,,,,,,0,3,1,4,4,2,3,2,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,5
Mark B Cohen,,,,,,,,,,0,1,2,2,2,0,2,1,1,1,1,1,0,1,0,0,1,0,0,0,0,0,5
David Conroy,,,,,,,,,,,2,2,1,0,0,2,2,2,0,0,0,1,1,0,1,0,1,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,,0,5,0,3,1,2,1,0,0,0,0,1,0,0,0,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,0,1,3,0,1,2,0,0,0,0,1,0,0,0,0,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,1,1,1,1,1,0,2,0,0,1,0,0,0,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,,,,,,,,0,1,0,1,1,1,0,0,0,1,1,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,0,1,1,0,1,1,1,1,0,0,0,0,0,0,0,5
Zac Shaffer,,,,,,,,,,,,,,,,,,0,0,0,0,1,1,0,0,0,1,0,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,0,0,2,1,0,1,0,1,0,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,1,0,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,1,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,5
Crystal B Powell,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,20,18,13,12,12,11,9,9,8,7,6,6,6,5,4,4,4,4,3,2,2,2,2,1,1,1,1,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Vincent Furlong,Stella Tsai,Brian Mclaughlin,Deborah Cianfrani,Daniel R Sulman,Vincent Melchiorre,David Conroy,Zac Shaffer,Shanese Johnson,Vikki Kristiansson,Crystal B Powell,Jennifer Schultz,Henry Mcgregor Sias,John Macoretta,Rania Major,Lawrence J Bozzelli,Mark B Cohen,Wendi Barish,Lucretia C Clemons,Bill Rice,Leonard Deutchman,Deborah Canty,Jon Marshall,Mark J Moore,Danyl S Patterson,Terri M Booker,Leon Goodman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,6
Vincent Furlong,4,30,24,23,22,18,18,17,17,12,10,8,6,6,5,3,5,4,5,3,5,3,2,2,1,0,1,0,0,0,0,6
