col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,division
,Stella Tsai,Vikki Kristiansson,Deborah Canty,Shanese Johnson,Deborah Cianfrani,Wendi Barish,Henry Mcgregor Sias,Jennifer Schultz,Lucretia C Clemons,Rania Major,Mark B Cohen,Daniel R Sulman,Zac Shaffer,Crystal B Powell,John Macoretta,Danyl S Patterson,Lawrence J Bozzelli,Brian Mclaughlin,Vincent Furlong,Terri M Booker,Vincent Melchiorre,Leon Goodman,Leonard Deutchman,Mark J Moore,David Conroy,Jon Marshall,Bill Rice,Dawn M Tancredi,Matthew C Monroe,Betsy Wahl,Christian Dicicco,1
Stella Tsai,5,49,42,41,48,41,39,37,37,32,20,27,28,21,16,17,17,18,16,14,17,16,9,12,12,5,2,0,0,0,0,1
Vikki Kristiansson,,2,31,25,31,30,30,30,26,26,14,15,18,9,18,10,16,13,14,10,3,9,9,4,5,3,1,0,0,0,0,1
Deborah Canty,,,0,27,27,36,20,36,31,23,14,16,19,17,6,10,10,9,8,10,7,10,6,10,5,2,1,0,0,0,0,1
Shanese Johnson,,,,2,37,24,21,22,20,29,13,15,14,22,12,13,9,11,13,12,11,9,5,6,7,2,0,0,0,0,0,1
Deborah Cianfrani,,,,,2,24,23,24,16,29,15,12,13,18,12,12,14,13,14,13,12,6,2,4,7,1,1,0,0,0,0,1
Wendi Barish,,,,,,1,22,32,26,21,6,18,12,13,7,7,8,7,11,9,7,13,10,6,6,3,0,0,0,0,0,1
Henry Mcgregor Sias,,,,,,,4,17,18,18,14,18,16,1,16,7,13,13,13,3,6,7,5,6,1,2,0,0,0,0,0,1
Jennifer Schultz,,,,,,,,1,25,23,12,10,13,14,7,5,4,6,4,9,7,9,10,10,4,5,1,1,1,0,0,1
Lucretia C Clemons,,,,,,,,,0,13,11,12,17,16,5,12,4,7,4,11,5,12,5,10,8,5,1,0,0,0,0,1
Rania Major,,,,,,,,,,0,10,7,6,15,13,5,11,12,8,7,4,3,4,4,1,3,2,0,0,0,0,1
Mark B Cohen,,,,,,,,,,,6,12,11,6,10,7,10,7,6,6,8,4,3,7,3,1,2,0,0,0,0,1
Daniel R Sulman,,,,,,,,,,,,1,21,7,6,14,6,5,7,1,13,8,6,4,10,1,0,0,0,0,0,1
Zac Shaffer,,,,,,,,,,,,,0,8,2,15,5,2,4,5,18,7,5,6,11,4,2,0,0,0,0,1
Crystal B Powell,,,,,,,,,,,,,,0,4,12,1,3,3,14,8,4,1,6,5,2,4,0,0,0,0,1
John Macoretta,,,,,,,,,,,,,,,1,4,15,12,12,3,2,4,7,3,1,3,3,0,0,0,0,1
Danyl S Patterson,,,,,,,,,,,,,,,,0,4,1,3,6,8,2,2,2,8,3,3,1,1,0,0,1
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,0,12,15,4,2,2,7,5,5,1,2,0,0,0,0,1
Brian Mclaughlin,,,,,,,,,,,,,,,,,,2,14,2,0,4,4,3,1,2,2,0,0,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,0,2,2,5,7,2,3,1,1,0,0,0,0,1
Terri M Booker,,,,,,,,,,,,,,,,,,,,1,4,5,1,5,2,2,4,0,0,0,0,1
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,,0,4,2,3,7,0,1,0,0,0,0,1
Leon Goodman,,,,,,,,,,,,,,,,,,,,,,1,6,4,2,4,0,0,0,0,0,1
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,0,2,4,5,1,1,1,0,0,1
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,0,0,0,1
David Conroy,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,0,0,0,0,1
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,0,0,1
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,1
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,93,64,61,61,59,55,53,52,49,44,40,39,39,31,29,27,27,26,24,22,22,21,18,18,17,9,5,1,1,0,0,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Deborah Cianfrani,Shanese Johnson,Stella Tsai,Vincent Melchiorre,Crystal B Powell,Mark B Cohen,Zac Shaffer,Danyl S Patterson,Daniel R Sulman,Brian Mclaughlin,David Conroy,John Macoretta,Vincent Furlong,Lawrence J Bozzelli,Henry Mcgregor Sias,Rania Major,Deborah Canty,Leon Goodman,Lucretia C Clemons,Vikki Kristiansson,Terri M Booker,Wendi Barish,Jennifer Schultz,Mark J Moore,Bill Rice,Leonard Deutchman,Jon Marshall,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,2
Deborah Cianfrani,1,27,23,18,18,10,16,20,14,12,16,11,10,9,7,10,7,4,6,6,6,3,1,5,6,1,0,0,0,0,0,2
Shanese Johnson,,2,22,19,19,9,14,18,16,11,14,10,10,9,6,10,5,4,7,6,6,2,2,5,6,0,1,0,0,0,0,2
Stella Tsai,,,6,19,13,8,15,18,16,8,15,7,10,7,8,6,2,1,3,6,1,3,1,3,1,1,1,0,0,0,0,2
Vincent Melchiorre,,,,0,17,5,18,18,19,3,15,1,3,2,2,2,3,3,3,1,0,3,3,4,1,1,0,0,0,0,0,2
Crystal B Powell,,,,,0,5,14,15,12,8,13,5,4,5,2,2,5,2,4,0,5,1,3,4,6,0,1,0,0,0,0,2
Mark B Cohen,,,,,,6,4,5,5,5,1,5,9,1,3,5,5,3,7,3,4,4,4,3,0,2,2,0,0,0,0,2
Zac Shaffer,,,,,,,1,14,15,4,13,2,3,1,4,1,4,4,3,0,2,5,3,3,0,1,0,0,0,0,0,2
Danyl S Patterson,,,,,,,,0,14,5,16,4,4,3,2,1,3,0,4,0,2,2,1,4,2,1,1,0,0,0,0,2
Daniel R Sulman,,,,,,,,,0,2,13,1,3,2,3,1,3,4,2,1,1,3,4,2,0,1,0,0,0,0,0,2
Brian Mclaughlin,,,,,,,,,,0,3,12,10,10,9,9,5,4,3,5,5,3,3,3,6,1,1,0,0,0,0,2
David Conroy,,,,,,,,,,,0,1,1,1,3,1,4,1,2,0,1,2,2,0,1,1,0,0,0,0,0,2
John Macoretta,,,,,,,,,,,,1,9,12,9,7,2,1,2,8,2,1,3,3,3,1,1,0,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,0,7,9,8,1,2,3,6,2,2,2,1,1,1,1,0,0,0,0,2
Lawrence J Bozzelli,,,,,,,,,,,,,,1,8,7,2,1,0,6,2,0,1,2,4,0,0,0,0,0,0,2
Henry Mcgregor Sias,,,,,,,,,,,,,,,0,8,3,1,0,6,1,1,2,1,0,0,0,0,0,0,0,2
Rania Major,,,,,,,,,,,,,,,,0,4,2,2,6,2,0,0,1,2,0,0,0,0,0,0,2
Deborah Canty,,,,,,,,,,,,,,,,,0,5,4,1,5,4,4,1,2,2,0,0,0,0,0,2
Leon Goodman,,,,,,,,,,,,,,,,,,1,3,0,3,4,3,0,1,1,0,0,0,0,0,2
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,1,0,5,1,3,1,1,1,1,0,0,0,0,2
Vikki Kristiansson,,,,,,,,,,,,,,,,,,,,1,0,1,2,1,0,1,0,0,0,0,0,2
Terri M Booker,,,,,,,,,,,,,,,,,,,,,1,2,2,1,3,0,0,0,0,0,0,2
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,3,2,0,3,1,0,0,0,0,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,0,0,0,0,0,2
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,0,0,0,2
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,2
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,38,38,37,27,26,25,24,23,22,19,19,18,18,15,13,13,11,11,11,10,9,9,8,8,6,4,2,1,0,0,0,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Shanese Johnson,Stella Tsai,Deborah Cianfrani,Mark B Cohen,Crystal B Powell,Danyl S Patterson,Lucretia C Clemons,Rania Major,Vincent Furlong,Daniel R Sulman,Vikki Kristiansson,Zac Shaffer,Deborah Canty,Brian Mclaughlin,David Conroy,Leon Goodman,Vincent Melchiorre,Jennifer Schultz,Terri M Booker,Wendi Barish,Henry Mcgregor Sias,Lawrence J Bozzelli,John Macoretta,Mark J Moore,Bill Rice,Leonard Deutchman,Jon Marshall,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,3
Shanese Johnson,1,24,24,11,19,17,14,11,9,12,8,11,10,6,10,7,11,10,10,8,5,4,5,6,2,2,2,0,0,0,0,3
Stella Tsai,,6,27,8,16,12,11,12,10,11,11,10,6,9,10,4,8,8,6,6,8,7,7,4,0,2,1,0,0,0,0,3
Deborah Cianfrani,,,0,7,14,11,8,12,10,9,11,8,7,11,10,1,7,9,6,5,8,8,9,2,0,3,0,0,0,0,0,3
Mark B Cohen,,,,3,10,8,7,7,13,5,9,6,7,8,5,7,3,4,6,5,7,7,3,5,4,2,2,0,0,0,0,3
Crystal B Powell,,,,,0,16,13,5,6,7,9,10,12,1,11,8,9,5,9,6,4,0,1,4,1,1,1,0,0,0,0,3
Danyl S Patterson,,,,,,2,8,4,4,11,7,14,7,0,15,8,10,2,2,2,1,1,1,1,1,0,0,0,0,0,0,3
Lucretia C Clemons,,,,,,,0,5,5,6,3,7,7,3,3,9,9,5,7,8,4,1,2,7,2,3,2,0,0,0,0,3
Rania Major,,,,,,,,2,10,4,7,0,4,11,0,4,2,6,3,2,7,10,7,2,1,2,1,0,0,0,0,3
Vincent Furlong,,,,,,,,,1,3,8,2,4,9,3,5,2,3,0,3,10,9,7,4,1,3,2,0,0,0,0,3
Daniel R Sulman,,,,,,,,,,0,2,12,2,3,10,6,9,4,2,3,1,3,0,3,1,2,2,0,0,0,0,3
Vikki Kristiansson,,,,,,,,,,,1,4,8,6,4,5,1,7,5,5,5,6,6,1,1,0,0,0,0,0,0,3
Zac Shaffer,,,,,,,,,,,,1,4,2,12,7,10,2,2,4,0,0,0,2,1,1,1,0,0,0,0,3
Deborah Canty,,,,,,,,,,,,,1,1,4,6,4,6,7,6,2,0,2,0,0,1,0,0,0,0,0,3
Brian Mclaughlin,,,,,,,,,,,,,,1,0,3,1,5,4,3,7,8,7,4,1,2,2,0,0,0,0,3
David Conroy,,,,,,,,,,,,,,,0,4,7,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
Leon Goodman,,,,,,,,,,,,,,,,0,6,5,4,5,3,2,1,4,3,2,3,0,0,0,0,3
Vincent Melchiorre,,,,,,,,,,,,,,,,,0,1,1,2,2,0,0,2,0,1,0,0,0,0,0,3
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,7,8,4,3,1,4,1,4,1,0,0,0,0,3
Terri M Booker,,,,,,,,,,,,,,,,,,,0,7,3,1,2,4,3,0,2,0,0,0,0,3
Wendi Barish,,,,,,,,,,,,,,,,,,,,0,1,2,3,3,2,3,2,0,0,0,0,3
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,,,,,1,8,5,3,1,1,0,0,0,0,0,3
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,,,,0,5,0,1,2,0,0,0,0,0,3
John Macoretta,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,0,0,0,0,3
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,4,0,0,0,0,3
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2,0,0,0,0,3
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,3
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,41,41,33,31,29,26,23,21,21,19,19,19,18,17,16,16,16,15,15,15,14,12,11,11,5,5,4,0,0,0,0,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Stella Tsai,Deborah Cianfrani,Shanese Johnson,Zac Shaffer,Mark B Cohen,Rania Major,Brian Mclaughlin,Crystal B Powell,Vincent Furlong,Vikki Kristiansson,Daniel R Sulman,John Macoretta,Danyl S Patterson,Leon Goodman,David Conroy,Deborah Canty,Henry Mcgregor Sias,Vincent Melchiorre,Lawrence J Bozzelli,Lucretia C Clemons,Jennifer Schultz,Wendi Barish,Terri M Booker,Bill Rice,Jon Marshall,Leonard Deutchman,Mark J Moore,Matthew C Monroe,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,4
Stella Tsai,5,31,22,20,9,18,16,12,13,15,15,14,13,8,13,7,13,14,12,9,6,7,3,2,0,2,0,1,0,0,0,4
Deborah Cianfrani,,5,23,15,7,19,15,12,14,13,10,13,8,7,7,4,14,9,11,7,7,4,2,1,0,1,1,0,0,0,0,4
Shanese Johnson,,,6,11,8,11,7,11,7,10,11,6,8,5,7,5,7,8,5,4,4,2,1,2,0,0,0,1,0,0,0,4
Zac Shaffer,,,,2,7,5,3,14,4,4,14,1,15,9,15,9,0,14,1,9,5,7,2,1,1,2,1,0,0,0,0,4
Mark B Cohen,,,,,3,10,10,10,12,6,5,3,5,5,5,8,3,0,2,5,6,2,3,4,2,1,2,2,0,0,0,4
Rania Major,,,,,,2,16,2,14,14,1,14,3,1,2,5,12,1,11,3,4,2,3,4,1,2,2,2,0,0,0,4
Brian Mclaughlin,,,,,,,3,2,15,11,1,13,0,2,1,3,11,0,10,3,5,2,2,3,1,2,1,1,0,0,0,4
Crystal B Powell,,,,,,,,1,7,5,7,0,11,11,9,8,2,5,0,7,4,4,3,1,2,0,1,1,0,0,0,4
Vincent Furlong,,,,,,,,,0,14,4,10,3,4,3,8,10,0,8,3,3,2,3,1,2,0,1,0,0,0,0,4
Vikki Kristiansson,,,,,,,,,,2,1,12,3,4,3,4,11,0,9,2,4,1,0,2,1,1,1,2,0,0,0,4
Daniel R Sulman,,,,,,,,,,,1,0,9,6,10,5,0,12,0,4,3,6,0,0,0,1,0,0,0,0,0,4
John Macoretta,,,,,,,,,,,,2,0,1,1,0,12,1,12,0,1,1,1,2,0,3,1,1,0,0,0,4
Danyl S Patterson,,,,,,,,,,,,,0,8,13,7,0,11,0,7,0,4,1,1,1,0,1,1,0,0,0,4
Leon Goodman,,,,,,,,,,,,,,0,7,7,2,6,1,8,5,7,2,2,1,2,2,0,0,0,0,4
David Conroy,,,,,,,,,,,,,,,0,5,0,11,1,5,1,4,2,2,1,1,0,0,0,0,0,4
Deborah Canty,,,,,,,,,,,,,,,,1,1,3,0,3,4,4,4,1,1,1,1,0,0,0,0,4
Henry Mcgregor Sias,,,,,,,,,,,,,,,,,0,0,10,2,2,3,1,0,0,0,1,0,0,0,0,4
Vincent Melchiorre,,,,,,,,,,,,,,,,,,1,1,5,1,5,2,1,0,2,0,0,0,0,0,4
Lawrence J Bozzelli,,,,,,,,,,,,,,,,,,,1,0,0,0,1,1,0,1,0,0,0,0,0,4
Lucretia C Clemons,,,,,,,,,,,,,,,,,,,,0,4,6,3,1,2,0,2,0,0,0,0,4
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,,0,5,2,1,1,2,1,0,0,0,0,4
Wendi Barish,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,2,1,0,0,0,0,4
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,2,2,0,1,1,0,0,0,0,4
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,1,0,2,1,2,0,0,0,4
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,0,0,0,0,4
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,4
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,4
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,47,44,36,31,29,28,27,27,26,24,21,19,18,18,17,16,16,16,15,14,13,12,8,6,4,4,4,2,0,0,0,4
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Stella Tsai,Deborah Cianfrani,Zac Shaffer,Daniel R Sulman,Shanese Johnson,Mark B Cohen,Rania Major,Brian Mclaughlin,Leon Goodman,Crystal B Powell,Henry Mcgregor Sias,Vikki Kristiansson,Wendi Barish,Danyl S Patterson,Lawrence J Bozzelli,Lucretia C Clemons,Deborah Canty,Jennifer Schultz,Vincent Furlong,Vincent Melchiorre,John Macoretta,David Conroy,Mark J Moore,Jon Marshall,Terri M Booker,Bill Rice,Leonard Deutchman,Betsy Wahl,Christian Dicicco,Dawn M Tancredi,Matthew C Monroe,5
Stella Tsai,2,13,14,11,10,7,6,4,7,5,7,10,6,4,5,8,4,5,2,4,2,3,1,1,0,1,1,0,0,0,0,5
Deborah Cianfrani,,2,14,11,12,7,11,8,9,6,5,7,3,3,4,3,4,3,2,4,1,3,2,1,1,1,0,0,0,0,0,5
Zac Shaffer,,,0,14,10,8,9,5,12,7,5,9,6,4,3,9,6,5,0,6,0,3,1,2,1,1,1,0,0,0,0,5
Daniel R Sulman,,,,0,9,4,8,3,7,6,4,8,4,5,0,6,2,5,2,4,0,3,2,0,0,0,0,0,0,0,0,5
Shanese Johnson,,,,,3,5,7,3,6,6,1,5,3,3,2,3,2,1,2,4,0,3,1,0,0,0,0,0,0,0,0,5
Mark B Cohen,,,,,,4,7,5,7,6,4,5,2,0,3,3,3,3,1,2,1,0,1,1,2,1,0,0,0,0,0,5
Rania Major,,,,,,,1,7,8,7,3,6,4,2,5,3,3,3,3,2,1,0,1,0,0,1,0,0,0,0,0,5
Brian Mclaughlin,,,,,,,,2,4,3,6,3,2,1,4,3,3,2,2,2,2,0,1,1,1,0,0,0,0,0,0,5
Leon Goodman,,,,,,,,,1,4,1,6,2,0,3,5,3,1,0,4,0,1,1,2,1,1,1,0,0,0,0,5
Crystal B Powell,,,,,,,,,,0,2,3,3,3,1,5,4,3,1,3,0,1,2,0,1,0,0,0,0,0,0,5
Henry Mcgregor Sias,,,,,,,,,,,2,5,4,4,3,4,3,5,2,0,2,0,1,1,1,0,0,0,0,0,0,5
Vikki Kristiansson,,,,,,,,,,,,0,4,2,2,6,1,4,1,1,2,0,0,0,0,0,0,0,0,0,0,5
Wendi Barish,,,,,,,,,,,,,1,3,4,4,5,5,1,1,1,0,0,1,0,0,1,0,0,0,0,5
Danyl S Patterson,,,,,,,,,,,,,,1,3,2,0,3,1,1,0,2,1,0,0,0,0,0,0,0,0,5
Lawrence J Bozzelli,,,,,,,,,,,,,,,1,1,2,2,3,1,2,0,0,1,0,1,1,0,0,0,0,5
Lucretia C Clemons,,,,,,,,,,,,,,,,0,4,3,0,2,0,0,0,1,0,0,1,0,0,0,0,5
Deborah Canty,,,,,,,,,,,,,,,,,1,2,0,1,0,0,0,2,1,0,1,0,0,0,0,5
Jennifer Schultz,,,,,,,,,,,,,,,,,,0,0,0,1,0,2,0,1,1,0,0,0,0,0,5
Vincent Furlong,,,,,,,,,,,,,,,,,,,2,0,1,0,0,0,0,0,0,0,0,0,0,5
Vincent Melchiorre,,,,,,,,,,,,,,,,,,,,0,0,2,1,0,0,0,0,0,0,0,0,5
John Macoretta,,,,,,,,,,,,,,,,,,,,,3,0,0,0,0,0,0,0,0,0,0,5
David Conroy,,,,,,,,,,,,,,,,,,,,,,0,1,0,0,0,0,0,0,0,0,5
Mark J Moore,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,0,5
Jon Marshall,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,0,0,5
Terri M Booker,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,5
Bill Rice,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,5
Leonard Deutchman,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,5
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,5
Christian Dicicco,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,5
Dawn M Tancredi,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Matthew C Monroe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,23,22,20,18,18,16,16,13,13,12,12,12,11,10,10,10,9,8,7,6,5,3,3,2,2,1,1,0,0,0,0,5
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Deborah Cianfrani,Stella Tsai,Zac Shaffer,Crystal B Powell,Henry Mcgregor Sias,Vikki Kristiansson,Vincent Melchiorre,Wendi Barish,John Macoretta,Mark B Cohen,Daniel R Sulman,Danyl S Patterson,David Conroy,Deborah Canty,Jennifer Schultz,Lawrence J Bozzelli,Lucretia C Clemons,Shanese Johnson,Terri M Booker,Vincent Furlong,Leon Goodman,Leonard Deutchman,Rania Major,Brian Mclaughlin,Jon Marshall,Betsy Wahl,Bill Rice,Christian Dicicco,Dawn M Tancredi,Mark J Moore,Matthew C Monroe,6
Deborah Cianfrani,4,4,1,2,3,2,1,1,2,1,1,0,0,2,1,2,1,2,1,1,0,1,2,0,0,0,0,0,0,0,0,6
