col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Warren Bloom,Luigi Borda,Jen Devor,Moira Bohannon,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Omar Sabir,110,507,196,119,120,61,20,25,18,20,21,2,2,638,577,254,All
Lisa Deeley,,24,37,36,17,32,15,9,4,3,5,3,1,229,430,90,All
Kahlil Williams,,,35,13,15,41,12,17,16,17,3,8,3,225,88,87,All
Marwan Kreidie,,,,16,8,4,5,1,3,1,7,0,1,194,47,42,All
Dennis Lee,,,,,12,9,39,3,6,5,5,2,2,103,37,105,All
Annette Thompson,,,,,,8,14,5,7,6,3,0,3,117,28,42,All
Carla Cain,,,,,,,1,4,5,1,1,0,0,46,15,51,All
Lewis Harris Jr,,,,,,,,4,5,7,2,1,1,50,14,12,All
Robin Trent,,,,,,,,,6,3,1,0,1,34,15,18,All
Warren Bloom,,,,,,,,,,6,1,0,0,33,13,10,All
Luigi Borda,,,,,,,,,,,6,5,2,32,13,8,All
Jen Devor,,,,,,,,,,,,1,2,12,1,6,All
Moira Bohannon,,,,,,,,,,,,,0,13,2,1,All
Tracey Gordon,,,,,,,,,,,,,,53,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,52,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,29,All
Total,"1,680",844,462,310,278,207,123,95,81,74,67,24,20,"1,150",802,467,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Omar Sabir,Kahlil Williams,Marwan Kreidie,Lisa Deeley,Annette Thompson,Dennis Lee,Luigi Borda,Jen Devor,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Carla Cain,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Omar Sabir,3,11,11,10,5,7,2,1,0,0,0,1,0,33,21,8,1
Kahlil Williams,,1,2,0,3,0,0,0,0,0,1,0,0,10,7,4,1
Marwan Kreidie,,,1,1,0,0,0,0,0,0,0,0,0,12,3,2,1
Lisa Deeley,,,,0,0,0,0,0,0,0,0,0,0,8,7,1,1
Annette Thompson,,,,,0,0,0,0,0,1,0,0,0,9,1,1,1
Dennis Lee,,,,,,1,0,1,0,0,0,0,0,6,3,1,1
Luigi Borda,,,,,,,1,0,0,0,0,0,0,1,1,1,1
Jen Devor,,,,,,,,0,0,0,0,0,0,2,0,0,1
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,2,0,0,1
Moira Bohannon,,,,,,,,,,0,0,0,0,1,0,0,1
Robin Trent,,,,,,,,,,,0,0,0,0,1,0,1
Warren Bloom,,,,,,,,,,,,0,0,0,1,0,1
Carla Cain,,,,,,,,,,,,,0,0,0,0,1
Tracey Gordon,,,,,,,,,,,,,,2,0,0,1
Ronald R Donatucci,,,,,,,,,,,,,,,1,0,1
Jacque P Whaumbush,,,,,,,,,,,,,,,,1,1
Total,68,23,19,17,11,11,4,2,2,1,1,1,0,55,29,13,1
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,2
,Omar Sabir,Lisa Deeley,Kahlil Williams,Annette Thompson,Dennis Lee,Carla Cain,Marwan Kreidie,Lewis Harris Jr,Luigi Borda,Warren Bloom,Jen Devor,Robin Trent,Moira Bohannon,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,2
Omar Sabir,7,30,7,3,4,3,2,1,2,0,0,0,0,28,27,12,2
Lisa Deeley,,1,4,2,2,0,1,1,0,1,0,0,0,13,20,7,2
Kahlil Williams,,,1,0,0,0,0,2,0,0,1,1,0,8,5,3,2
Annette Thompson,,,,0,0,4,1,0,0,2,0,0,0,5,3,4,2
Dennis Lee,,,,,0,4,0,0,1,0,0,0,0,5,2,4,2
Carla Cain,,,,,,0,0,0,0,0,0,0,0,3,2,6,2
Marwan Kreidie,,,,,,,0,0,0,0,0,0,0,5,1,1,2
Lewis Harris Jr,,,,,,,,0,0,0,0,0,0,4,0,1,2
Luigi Borda,,,,,,,,,1,0,0,0,0,1,1,0,2
Warren Bloom,,,,,,,,,,0,0,0,0,3,1,0,2
Jen Devor,,,,,,,,,,,0,0,0,0,0,1,2
Robin Trent,,,,,,,,,,,,0,0,1,0,0,2
Moira Bohannon,,,,,,,,,,,,,0,0,0,0,2
Tracey Gordon,,,,,,,,,,,,,,1,0,0,2
Ronald R Donatucci,,,,,,,,,,,,,,,2,0,2
Jacque P Whaumbush,,,,,,,,,,,,,,,,0,2
Total,82,49,18,12,12,11,8,5,4,4,1,1,0,51,36,24,2
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,3
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Warren Bloom,Dennis Lee,Annette Thompson,Carla Cain,Lewis Harris Jr,Robin Trent,Luigi Borda,Moira Bohannon,Jen Devor,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,3
Omar Sabir,3,25,9,6,2,4,1,0,0,1,2,1,0,30,17,21,3
Lisa Deeley,,1,1,2,1,0,3,1,0,0,0,0,0,13,7,15,3
Kahlil Williams,,,2,0,5,1,1,0,0,1,0,0,0,11,6,3,3
Marwan Kreidie,,,,2,0,0,0,0,0,0,0,0,0,9,2,0,3
Warren Bloom,,,,,2,0,0,0,2,1,0,0,0,4,3,3,3
Dennis Lee,,,,,,0,0,3,0,0,0,0,0,3,5,1,3
Annette Thompson,,,,,,,1,0,1,0,0,0,0,6,0,1,3
Carla Cain,,,,,,,,0,0,0,0,0,0,2,2,1,3
Lewis Harris Jr,,,,,,,,,0,0,0,0,0,1,0,0,3
Robin Trent,,,,,,,,,,0,0,0,0,1,2,0,3
Luigi Borda,,,,,,,,,,,0,0,0,1,0,0,3
Moira Bohannon,,,,,,,,,,,,0,0,0,0,1,3
Jen Devor,,,,,,,,,,,,,0,0,0,0,3
Tracey Gordon,,,,,,,,,,,,,,7,0,0,3
Jacque P Whaumbush,,,,,,,,,,,,,,,0,0,3
Ronald R Donatucci,,,,,,,,,,,,,,,,1,3
Total,80,43,22,14,14,9,8,5,3,3,2,1,0,60,29,27,3
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,4
,Omar Sabir,Kahlil Williams,Lisa Deeley,Annette Thompson,Marwan Kreidie,Dennis Lee,Robin Trent,Luigi Borda,Moira Bohannon,Lewis Harris Jr,Warren Bloom,Carla Cain,Jen Devor,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,4
Omar Sabir,2,7,8,2,4,6,1,2,0,1,0,0,0,31,11,8,4
Kahlil Williams,,1,2,5,0,0,1,0,1,0,0,0,0,13,2,1,4
Lisa Deeley,,,0,1,1,0,0,1,0,0,0,0,0,6,6,4,4
Annette Thompson,,,,1,0,0,1,0,0,0,0,0,0,5,1,0,4
Marwan Kreidie,,,,,0,1,0,0,0,0,0,0,0,8,2,0,4
Dennis Lee,,,,,,0,0,0,0,0,0,0,0,2,5,0,4
Robin Trent,,,,,,,0,0,0,0,1,0,0,2,2,0,4
Luigi Borda,,,,,,,,0,0,0,0,0,0,0,1,1,4
Moira Bohannon,,,,,,,,,0,0,0,0,0,2,0,0,4
Lewis Harris Jr,,,,,,,,,,0,0,0,0,0,1,0,4
Warren Bloom,,,,,,,,,,,0,0,0,1,0,0,4
Carla Cain,,,,,,,,,,,,0,0,0,0,0,4
Jen Devor,,,,,,,,,,,,,0,0,0,0,4
Tracey Gordon,,,,,,,,,,,,,,0,0,0,4
Jacque P Whaumbush,,,,,,,,,,,,,,,2,0,4
Ronald R Donatucci,,,,,,,,,,,,,,,,0,4
Total,54,19,16,10,10,7,4,3,2,1,1,0,0,47,20,8,4
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,5
,Omar Sabir,Kahlil Williams,Lisa Deeley,Marwan Kreidie,Carla Cain,Dennis Lee,Annette Thompson,Lewis Harris Jr,Robin Trent,Luigi Borda,Jen Devor,Moira Bohannon,Warren Bloom,Tracey Gordon,Jacque P Whaumbush,Ronald R Donatucci,5
