col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,division
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,2
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,55,49,25,55,38,25,23,21,20,14,12,10,7,7,6,6,5,5,4,4,3,3,3,3,3,2,2,1,1,1,1,1,0,2
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Erika Almirón,Derek S Green,Justin Diberardinis,Allan Domb,Katherine Gilmore Richardson,Adrián Rivera-reyes,Deja Lynn Alvarez,Eryn Santamoor,Fareed Abdullah,Sandra Dungee Glenn,Ethelind Baylor,Willie Floyd Singletary,Latrice Y Bryant,Asa Khalif,Fernando Treviño,Ogbonna Paul Hagins,Billy Thompson,Edwin Santana,Joseph A Diorio,Beth Finn,Wayne Edmund Dorsey,Mark Ross,Bobbie Curry,Wayne Allen,Hena Veit,Devon Cade,Vinny Black,Sherrie Cohen,3
Daniel D Mccaffery,4,58,16,70,43,31,32,27,28,26,20,14,16,12,14,9,15,9,10,5,12,9,5,6,3,6,4,2,3,2,1,2,0,3
Amanda Green-hawkins,,0,20,68,43,31,26,27,22,24,23,15,11,17,15,14,12,13,11,9,7,2,7,5,3,4,4,3,3,0,1,1,0,3
Beth Tarasi,,,1,27,13,12,7,7,7,9,14,10,10,5,3,8,2,7,3,8,4,5,2,3,5,0,2,2,1,1,1,1,0,3
Helen Gym,,,,1,42,36,32,33,28,28,19,14,17,13,8,18,6,9,7,4,10,5,1,2,4,2,3,0,0,1,2,1,0,3
Isaiah Thomas,,,,,2,18,27,19,18,25,9,3,5,10,7,10,3,4,6,4,3,3,3,2,1,2,2,2,1,0,1,1,0,3
Erika Almirón,,,,,,0,8,26,2,8,11,10,10,6,7,13,0,6,3,3,2,0,1,0,3,0,1,0,1,1,0,0,0,3
Derek S Green,,,,,,,1,9,16,22,3,5,4,4,3,3,2,3,4,1,3,2,3,2,0,1,1,0,1,0,1,0,0,3
Justin Diberardinis,,,,,,,,0,6,6,8,4,13,1,7,10,1,0,1,2,0,0,2,3,1,2,1,0,0,1,1,0,0,3
Allan Domb,,,,,,,,,0,11,6,1,6,8,7,2,4,3,4,1,3,3,1,3,1,1,1,1,1,0,1,1,0,3
Katherine Gilmore Richardson,,,,,,,,,,0,1,2,7,6,5,2,3,6,3,2,1,2,1,0,3,1,1,0,1,0,0,0,0,3
Adrián Rivera-reyes,,,,,,,,,,,0,11,4,4,2,5,6,1,3,7,5,4,4,1,1,1,0,3,2,1,0,0,0,3
Deja Lynn Alvarez,,,,,,,,,,,,1,0,3,2,4,4,4,2,4,4,2,1,1,1,2,2,0,1,1,0,1,0,3
Eryn Santamoor,,,,,,,,,,,,,0,2,4,0,1,1,0,3,0,3,0,2,1,0,0,0,0,1,0,0,0,3
Fareed Abdullah,,,,,,,,,,,,,,0,4,2,1,4,9,2,4,0,0,0,1,0,0,0,1,0,0,0,0,3
Sandra Dungee Glenn,,,,,,,,,,,,,,,0,3,2,5,2,4,1,1,3,3,2,1,0,0,0,0,0,0,0,3
Ethelind Baylor,,,,,,,,,,,,,,,,0,0,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,3
Willie Floyd Singletary,,,,,,,,,,,,,,,,,0,3,3,1,3,2,1,0,0,2,2,1,2,1,0,1,0,3
Latrice Y Bryant,,,,,,,,,,,,,,,,,,0,2,0,0,2,0,1,3,1,2,0,1,0,1,0,0,3
Asa Khalif,,,,,,,,,,,,,,,,,,,0,1,2,0,2,0,0,1,0,0,1,0,0,0,0,3
Fernando Treviño,,,,,,,,,,,,,,,,,,,,0,2,3,4,3,1,0,0,2,0,1,0,0,0,3
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,,,,,0,2,1,2,0,0,0,2,0,0,0,0,0,3
Billy Thompson,,,,,,,,,,,,,,,,,,,,,,0,1,2,0,0,1,0,0,2,1,1,0,3
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,,1,2,1,0,0,1,2,0,0,0,0,3
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,0,1,0,0,0,3
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,1,0,0,0,0,0,3
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,0,0,3
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,2,0,3
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,3
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,3
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,3
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,112,104,41,111,65,46,45,42,41,39,36,25,23,22,22,21,20,16,15,14,14,11,10,9,8,6,5,4,4,3,2,2,0,3
,Judge Of The Superior Court - Democrat,,,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,Helen Gym,Isaiah Thomas,Allan Domb,Derek S Green,Katherine Gilmore Richardson,Deja Lynn Alvarez,Adrián Rivera-reyes,Sandra Dungee Glenn,Justin Diberardinis,Willie Floyd Singletary,Erika Almirón,Eryn Santamoor,Fernando Treviño,Ogbonna Paul Hagins,Asa Khalif,Latrice Y Bryant,Fareed Abdullah,Billy Thompson,Edwin Santana,Joseph A Diorio,Ethelind Baylor,Wayne Allen,Hena Veit,Vinny Black,Beth Finn,Devon Cade,Wayne Edmund Dorsey,Bobbie Curry,Mark Ross,Sherrie Cohen,4
Daniel D Mccaffery,5,32,14,34,30,21,22,23,17,14,13,10,12,7,5,6,8,8,6,6,4,3,4,2,4,3,3,2,1,2,1,1,0,4
Amanda Green-hawkins,,2,8,32,24,19,21,22,10,9,9,11,5,7,7,9,3,4,3,4,2,5,3,4,0,1,0,0,1,0,0,0,0,4
Beth Tarasi,,,0,12,6,4,2,4,8,10,4,3,7,5,7,2,6,0,4,1,1,1,1,2,1,2,1,2,2,1,0,1,0,4
Helen Gym,,,,2,22,16,18,19,12,10,4,8,5,6,5,5,8,4,3,2,1,2,0,4,1,0,2,0,0,0,0,0,0,4
Isaiah Thomas,,,,,0,16,23,20,2,2,6,6,1,7,1,2,1,3,1,2,3,1,0,3,2,1,1,0,1,0,0,1,0,4
Allan Domb,,,,,,5,18,14,2,2,4,4,1,1,2,1,1,2,2,0,2,1,0,0,0,1,1,1,1,1,0,0,0,4
Derek S Green,,,,,,,0,17,0,1,4,6,0,3,1,0,0,1,0,0,1,1,0,1,1,1,1,0,1,0,0,0,0,4
Katherine Gilmore Richardson,,,,,,,,0,3,2,4,3,1,4,4,2,1,1,2,2,2,1,0,1,1,0,1,0,1,0,0,1,0,4
Deja Lynn Alvarez,,,,,,,,,0,14,1,1,7,3,3,5,9,1,3,0,0,0,1,0,0,1,0,0,0,1,0,0,0,4
Adrián Rivera-reyes,,,,,,,,,,1,2,1,8,2,3,5,9,1,0,2,0,0,0,0,1,1,0,1,0,0,0,0,0,4
Sandra Dungee Glenn,,,,,,,,,,,0,8,2,5,5,3,0,3,2,1,0,3,3,0,1,0,1,1,0,1,0,1,0,4
Justin Diberardinis,,,,,,,,,,,,0,0,6,5,3,0,1,2,1,0,2,2,1,0,1,0,0,0,0,0,0,0,4
Willie Floyd Singletary,,,,,,,,,,,,,0,0,2,2,5,1,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,4
Erika Almirón,,,,,,,,,,,,,,0,5,3,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,4
Eryn Santamoor,,,,,,,,,,,,,,,0,2,0,1,3,2,0,0,0,0,0,0,0,0,1,1,0,0,0,4
Fernando Treviño,,,,,,,,,,,,,,,,0,1,0,0,1,0,3,3,0,0,0,0,0,0,0,0,0,0,4
Ogbonna Paul Hagins,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Asa Khalif,,,,,,,,,,,,,,,,,,0,3,3,1,0,0,0,2,0,2,0,0,0,0,0,0,4
Latrice Y Bryant,,,,,,,,,,,,,,,,,,,0,1,2,0,1,0,1,1,0,1,1,1,0,0,0,4
Fareed Abdullah,,,,,,,,,,,,,,,,,,,,0,1,1,0,1,1,0,1,0,0,0,0,0,0,4
Billy Thompson,,,,,,,,,,,,,,,,,,,,,0,0,1,0,2,1,0,1,0,0,0,0,0,4
Edwin Santana,,,,,,,,,,,,,,,,,,,,,,0,3,1,0,0,0,0,0,0,0,0,0,4
Joseph A Diorio,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,1,0,0,0,0,0,4
Ethelind Baylor,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,4
Wayne Allen,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,0,0,0,0,0,4
Hena Veit,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,0,4
Vinny Black,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,0,0,0,4
Beth Finn,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Devon Cade,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,4
Wayne Edmund Dorsey,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Bobbie Curry,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4
Mark Ross,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,79,56,23,52,36,34,29,27,23,22,18,17,15,14,12,11,11,8,8,7,5,5,5,4,4,3,3,2,2,2,1,1,0,4
,Council At Large - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Judge Of The Superior Court - Democrat,,,5
,Helen Gym,Allan Domb,Isaiah Thomas,Derek S Green,Adrián Rivera-reyes,Willie Floyd Singletary,Deja Lynn Alvarez,Ogbonna Paul Hagins,Eryn Santamoor,Katherine Gilmore Richardson,Beth Finn,Billy Thompson,Justin Diberardinis,Sandra Dungee Glenn,Erika Almirón,Bobbie Curry,Fareed Abdullah,Latrice Y Bryant,Asa Khalif,Ethelind Baylor,Mark Ross,Wayne Allen,Joseph A Diorio,Devon Cade,Hena Veit,Vinny Black,Wayne Edmund Dorsey,Edwin Santana,Fernando Treviño,Sherrie Cohen,Daniel D Mccaffery,Amanda Green-hawkins,Beth Tarasi,5
Helen Gym,0,11,12,8,10,6,8,8,4,6,7,4,5,4,6,3,2,1,1,2,2,1,1,0,0,0,0,0,0,0,18,19,17,5
Allan Domb,,1,7,9,3,2,1,1,4,4,2,2,4,4,2,2,3,0,0,0,1,2,0,0,0,0,0,0,0,0,15,14,2,5
Isaiah Thomas,,,0,10,1,3,1,1,2,6,3,2,2,1,3,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,13,11,5,5
Derek S Green,,,,0,2,2,1,2,3,4,1,1,2,1,0,1,1,0,1,0,1,3,0,0,0,0,1,0,0,0,14,9,2,5
Adrián Rivera-reyes,,,,,1,4,7,5,2,0,3,0,1,1,0,1,2,2,0,1,0,0,1,1,0,0,0,0,0,0,7,6,7,5
Willie Floyd Singletary,,,,,,1,6,4,1,0,0,1,0,2,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,9,5,4,5
Deja Lynn Alvarez,,,,,,,0,5,3,1,2,0,0,2,0,1,0,1,0,1,0,0,0,0,1,1,0,0,0,0,8,6,6,5
Ogbonna Paul Hagins,,,,,,,,0,0,0,0,2,0,0,0,1,0,2,2,2,0,1,0,0,0,0,0,0,0,0,7,2,5,5
Eryn Santamoor,,,,,,,,,0,1,0,0,2,2,1,1,1,2,0,0,0,1,1,1,1,1,0,0,0,0,7,6,1,5
Katherine Gilmore Richardson,,,,,,,,,,0,2,1,1,2,3,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,6,8,3,5
Beth Finn,,,,,,,,,,,0,1,0,1,3,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,1,5,5,5
