col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,division
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,All
,Omar Sabir,Lisa Deeley,Kahlil Williams,Marwan Kreidie,Annette Thompson,Jen Devor,Dennis Lee,Luigi Borda,Carla Cain,Moira Bohannon,Robin Trent,Lewis Harris Jr,Warren Bloom,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,All
Omar Sabir,116,479,232,98,50,8,82,10,20,11,7,15,12,550,583,208,All
Lisa Deeley,,23,39,50,50,6,14,6,15,6,6,2,4,232,434,85,All
Kahlil Williams,,,44,34,52,118,21,16,10,20,20,16,6,401,128,93,All
Marwan Kreidie,,,,10,5,8,7,19,10,7,10,2,3,217,41,52,All
Annette Thompson,,,,,7,1,5,4,13,7,9,6,5,138,33,33,All
Jen Devor,,,,,,5,1,47,7,2,2,2,0,134,21,33,All
Dennis Lee,,,,,,,11,8,12,1,4,7,7,96,28,56,All
Luigi Borda,,,,,,,,10,4,2,0,2,1,85,17,21,All
Carla Cain,,,,,,,,,4,7,3,1,3,57,13,35,All
Moira Bohannon,,,,,,,,,,1,2,2,1,53,8,10,All
Robin Trent,,,,,,,,,,,0,1,2,52,8,9,All
Lewis Harris Jr,,,,,,,,,,,,0,2,35,14,12,All
Warren Bloom,,,,,,,,,,,,,6,23,13,10,All
Tracey Gordon,,,,,,,,,,,,,,108,0,0,All
Ronald R Donatucci,,,,,,,,,,,,,,,46,0,All
Jacque P Whaumbush,,,,,,,,,,,,,,,,28,All
Total,"1,509",813,715,337,225,221,205,146,113,75,70,65,56,"1,334",827,424,All
,City Commissioners - Democrat,,,,,,,,,,,,,Register Of Wills - Democrat,,,1
,Omar Sabir,Lisa Deeley,Kahlil Williams,Jen Devor,Marwan Kreidie,Annette Thompson,Luigi Borda,Carla Cain,Dennis Lee,Lewis Harris Jr,Moira Bohannon,Robin Trent,Warren Bloom,Tracey Gordon,Ronald R Donatucci,Jacque P Whaumbush,1
Omar Sabir,4,33,6,0,3,2,1,2,1,0,0,0,0,19,28,4,1
Lisa Deeley,,0,2,0,1,1,0,0,0,1,0,0,1,11,29,4,1
Kahlil Williams,,,3,5,0,2,1,0,0,0,1,1,1,16,4,2,1
