col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,All
,Heather Heidelbaugh,Write-In,Christopher M Vogler,William M Pirolli,Pete Digiannantonio,Gary Grisafi,Write-In,All
Heather Heidelbaugh,3,0,17,16,14,10,0,All
Write-In,,0,0,0,0,0,0,All
Christopher M Vogler,,,0,12,9,5,0,All
William M Pirolli,,,,0,10,6,0,All
Pete Digiannantonio,,,,,0,6,0,All
Gary Grisafi,,,,,,0,0,All
Write-In,,,,,,,0,All
Total,26,0,17,16,14,10,0,All
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,1
,Heather Heidelbaugh,Write-In,William M Pirolli,Christopher M Vogler,Gary Grisafi,Pete Digiannantonio,Write-In,1
Heather Heidelbaugh,1,0,5,4,4,4,0,1
Write-In,,0,0,0,0,0,0,1
William M Pirolli,,,0,2,3,3,0,1
Christopher M Vogler,,,,0,1,1,0,1
Gary Grisafi,,,,,0,3,0,1
Pete Digiannantonio,,,,,,0,0,1
Write-In,,,,,,,0,1
Total,9,0,5,4,4,4,0,1
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Attorney General - Republican,,2
,Christopher M Vogler,Gary Grisafi,Pete Digiannantonio,William M Pirolli,Write-In,Heather Heidelbaugh,Write-In,2
Christopher M Vogler,0,0,0,0,0,0,0,2
Gary Grisafi,,0,0,0,0,0,0,2
Pete Digiannantonio,,,0,0,0,0,0,2
William M Pirolli,,,,0,0,0,0,2
Write-In,,,,,0,0,0,2
Heather Heidelbaugh,,,,,,0,0,2
Write-In,,,,,,,0,2
Total,0,0,0,0,0,0,0,2
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,4
,Heather Heidelbaugh,Write-In,Pete Digiannantonio,William M Pirolli,Christopher M Vogler,Gary Grisafi,Write-In,4
Heather Heidelbaugh,0,0,2,2,1,1,0,4
Write-In,,0,0,0,0,0,0,4
Pete Digiannantonio,,,0,2,1,1,0,4
William M Pirolli,,,,0,1,1,0,4
Christopher M Vogler,,,,,0,0,0,4
Gary Grisafi,,,,,,0,0,4
Write-In,,,,,,,0,4
Total,2,0,2,2,1,1,0,4
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Attorney General - Republican,,5
,Gary Grisafi,Pete Digiannantonio,Christopher M Vogler,William M Pirolli,Write-In,Heather Heidelbaugh,Write-In,5
Gary Grisafi,0,1,0,0,0,1,0,5
Pete Digiannantonio,,0,0,0,0,1,0,5
Christopher M Vogler,,,0,0,0,0,0,5
William M Pirolli,,,,0,0,0,0,5
Write-In,,,,,0,0,0,5
Heather Heidelbaugh,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,1,1,0,0,0,1,0,5
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Attorney General - Republican,,6
,Christopher M Vogler,Gary Grisafi,Pete Digiannantonio,William M Pirolli,Write-In,Heather Heidelbaugh,Write-In,6
Christopher M Vogler,0,0,0,0,0,0,0,6
Gary Grisafi,,0,0,0,0,0,0,6
Pete Digiannantonio,,,0,0,0,0,0,6
William M Pirolli,,,,0,0,0,0,6
Write-In,,,,,0,0,0,6
Heather Heidelbaugh,,,,,,0,0,6
Write-In,,,,,,,0,6
Total,0,0,0,0,0,0,0,6
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,7
,Heather Heidelbaugh,Write-In,Christopher M Vogler,William M Pirolli,Gary Grisafi,Pete Digiannantonio,Write-In,7
Heather Heidelbaugh,1,0,3,2,1,1,0,7
Write-In,,0,0,0,0,0,0,7
Christopher M Vogler,,,0,2,1,1,0,7
William M Pirolli,,,,0,1,0,0,7
Gary Grisafi,,,,,0,0,0,7
Pete Digiannantonio,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,4,0,3,2,1,1,0,7
,Delegate To The Republican National Convention 2nd District - Republican,,,,,Attorney General - Republican,,9
,Christopher M Vogler,William M Pirolli,Gary Grisafi,Pete Digiannantonio,Write-In,Heather Heidelbaugh,Write-In,9
Christopher M Vogler,0,2,1,1,0,2,0,9
William M Pirolli,,0,1,1,0,2,0,9
Gary Grisafi,,,0,0,0,1,0,9
Pete Digiannantonio,,,,0,0,1,0,9
Write-In,,,,,0,0,0,9
Heather Heidelbaugh,,,,,,0,0,9
Write-In,,,,,,,0,9
Total,2,2,1,1,0,2,0,9
,Attorney General - Republican,,Delegate To The Republican National Convention 2nd District - Republican,,,,,10
,Heather Heidelbaugh,Write-In,Christopher M Vogler,Pete Digiannantonio,William M Pirolli,Gary Grisafi,Write-In,10
Heather Heidelbaugh,1,0,7,5,5,2,0,10
Write-In,,0,0,0,0,0,0,10
Christopher M Vogler,,,0,5,5,2,0,10
Pete Digiannantonio,,,,0,4,1,0,10
William M Pirolli,,,,,0,0,0,10
Gary Grisafi,,,,,,0,0,10
Write-In,,,,,,,0,10
Total,8,0,7,5,5,2,0,10
