col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 2nd District - Democrat,,,,,,,,,,,,,,,All
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Amy Roat,Lisa Powley,Pamela Robinson,Lorraine Haw,Alvaro Quinones,Vayda Good,Kempis Ghani Songster,Michele Lockman,Mona Getzes Cohen,Ronald Raju Joseph,Adam Tennant,Anthony Bellmon,Patrick Parkinson,Theodore Kirsch,Write-In,All
Joseph R Biden,247,0,0,0,663,644,"1,883",489,488,463,450,"1,791","1,672",335,297,"1,608","1,614","1,583",33,All
Bernie Sanders,,132,0,0,"1,596","1,535",157,"1,529","1,527","1,548","1,504",146,159,"1,486","1,470",83,71,81,2,All
Tulsi Gabbard,,,25,0,27,24,22,23,24,23,22,19,17,23,20,16,12,14,0,All
Write-In,,,,18,25,21,20,20,17,20,20,17,19,19,13,16,16,19,17,All
Amy Roat,,,,,0,"2,022",580,"1,849","1,761","1,822","1,747",545,460,"1,699","1,654",376,358,371,6,All
Lisa Powley,,,,,,0,560,"1,800","1,729","1,790","1,713",521,446,"1,661","1,616",343,341,337,5,All
Pamela Robinson,,,,,,,2,386,338,347,319,"1,814","1,672",175,151,"1,642","1,612","1,598",33,All
Lorraine Haw,,,,,,,,1,"1,761","1,845","1,765",348,378,"1,686","1,649",199,179,181,4,All
Alvaro Quinones,,,,,,,,,0,"1,808","1,752",315,342,"1,703","1,666",215,192,183,0,All
Vayda Good,,,,,,,,,,0,"1,776",331,368,"1,723","1,668",177,139,162,1,All
Kempis Ghani Songster,,,,,,,,,,,0,266,304,"1,704","1,631",207,188,187,1,All
Michele Lockman,,,,,,,,,,,,1,"1,647",165,149,"1,609","1,615","1,601",34,All
Mona Getzes Cohen,,,,,,,,,,,,,2,196,166,"1,461","1,458","1,456",33,All
Ronald Raju Joseph,,,,,,,,,,,,,,2,"1,660",109,109,119,4,All
Adam Tennant,,,,,,,,,,,,,,,0,87,104,92,2,All
Anthony Bellmon,,,,,,,,,,,,,,,,0,"1,568","1,556",29,All
Patrick Parkinson,,,,,,,,,,,,,,,,,1,"1,557",31,All
Theodore Kirsch,,,,,,,,,,,,,,,,,,1,29,All
Write-In,,,,,,,,,,,,,,,,,,,0,All
