col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,division
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,11,0,1
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,166,26,3,0,119,115,110,106,102,101,100,99,96,94,92,48,44,38,37,37,32,30,26,24,23,22,22,21,20,2,1
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Cindy Bass,Ken Washington,Wynnetta Ward,Terry Gillen,Nina Tinari,Malcolm Kenyatta,Charlene Cooper,Matthew Miller,Anuj Gupta,Lindy Li,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Joanne Beer,Arielle Cohen,Daisy Confoy,Bryan Mercer,Jack Cahill,Steve Paul,Anlin Wang,Paul Prescod,Sergio Cea,Christina Borst,Daniel Laufer,Carla Le'Coin,Write-In,2
Joseph R Biden,26,0,0,0,143,140,136,131,129,134,129,121,117,119,101,35,24,25,24,23,22,20,19,21,18,20,16,16,18,2,2
Bernie Sanders,,3,0,0,5,4,7,8,7,3,4,4,5,4,4,13,15,12,12,13,10,12,13,10,12,10,11,11,9,0,2
Tulsi Gabbard,,,0,0,1,2,0,1,2,0,2,0,2,1,1,1,2,2,1,1,2,1,1,0,1,0,1,1,0,0,2
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Cindy Bass,,,,,0,116,109,111,117,106,115,99,109,94,97,30,17,24,9,18,8,11,15,22,17,8,4,5,6,2,2
Ken Washington,,,,,,0,121,119,120,119,120,114,113,107,96,30,19,19,18,21,18,16,14,14,13,18,16,13,15,2,2
Wynnetta Ward,,,,,,,0,120,115,124,115,115,107,113,91,29,17,22,23,19,20,21,12,14,14,20,16,15,18,2,2
Terry Gillen,,,,,,,,0,117,114,120,106,112,106,102,32,21,24,13,22,14,11,18,16,17,11,9,6,10,2,2
Nina Tinari,,,,,,,,,0,109,115,105,113,97,100,30,17,23,11,17,8,11,17,16,13,11,8,5,6,2,2
Malcolm Kenyatta,,,,,,,,,,0,108,113,104,113,88,24,14,16,21,15,17,16,7,11,12,19,14,14,16,2,2
Charlene Cooper,,,,,,,,,,,0,103,113,98,97,33,16,22,11,18,13,11,17,19,18,10,6,5,9,2,2
Matthew Miller,,,,,,,,,,,,0,101,103,86,20,13,15,17,16,18,15,7,11,10,18,13,11,13,2,2
Anuj Gupta,,,,,,,,,,,,,0,96,96,26,13,21,8,18,12,9,15,16,17,9,8,5,7,2,2
Lindy Li,,,,,,,,,,,,,,0,81,22,12,14,21,13,20,18,5,10,11,18,16,16,17,1,2
Owen Voutsinas-Klose,,,,,,,,,,,,,,,0,20,12,16,7,14,5,6,13,12,11,7,3,2,4,2,2
Sherrie Cohen,,,,,,,,,,,,,,,,0,25,26,18,20,19,19,26,25,23,14,14,13,14,0,2
Heather Pope,,,,,,,,,,,,,,,,,0,18,19,20,16,17,23,18,19,16,13,14,12,0,2
Joanne Beer,,,,,,,,,,,,,,,,,,0,13,25,15,16,21,21,22,12,13,12,11,0,2
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,18,21,23,12,10,14,21,19,21,20,0,2
Daisy Confoy,,,,,,,,,,,,,,,,,,,,0,17,18,20,17,22,15,16,16,15,0,2
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,0,22,15,13,17,18,22,20,21,0,2
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,0,15,12,16,19,20,23,22,0,2
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,20,21,12,13,12,11,0,2
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,,,0,18,12,9,10,10,0,2
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,12,11,13,12,0,2
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,,0,19,18,19,0,2
Christina Borst,,,,,,,,,,,,,,,,,,,,,,,,,,,0,22,20,0,2
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,20,0,2
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,224,25,4,0,150,147,144,141,139,137,136,126,125,125,107,49,41,39,37,37,34,33,33,31,31,30,28,28,27,2,2
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Ken Washington,Malcolm Kenyatta,Cindy Bass,Terry Gillen,Wynnetta Ward,Charlene Cooper,Nina Tinari,Matthew Miller,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Sherrie Cohen,Heather Pope,Arielle Cohen,Anlin Wang,Daisy Confoy,Christina Borst,Carla Le'Coin,Steve Paul,Joanne Beer,Paul Prescod,Bryan Mercer,Sergio Cea,Daniel Laufer,Jack Cahill,Write-In,3
Joseph R Biden,20,0,0,0,142,137,134,130,133,127,128,131,125,120,102,48,33,31,27,24,29,29,21,22,21,22,21,16,14,1,3
Bernie Sanders,,0,0,0,3,3,4,4,1,7,4,0,3,3,2,14,16,14,14,17,11,10,16,13,14,9,9,10,13,0,3
Tulsi Gabbard,,,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Ken Washington,,,,,1,124,109,114,124,116,112,119,118,115,95,37,19,23,17,15,24,22,14,13,13,20,17,10,10,0,3
Malcolm Kenyatta,,,,,,0,107,116,123,115,115,120,116,107,91,34,21,25,16,20,23,22,13,12,17,19,15,14,12,1,3
Cindy Bass,,,,,,,0,106,107,108,106,101,96,105,96,37,27,20,24,19,15,11,16,18,15,10,11,5,5,0,3
Terry Gillen,,,,,,,,0,113,116,115,116,109,112,96,37,24,16,21,23,19,18,14,16,18,12,13,8,6,0,3
Wynnetta Ward,,,,,,,,,0,111,109,119,114,108,88,34,22,23,20,15,22,20,15,12,9,18,16,13,12,0,3
Charlene Cooper,,,,,,,,,,0,113,111,105,113,97,41,24,20,22,25,20,15,19,17,18,13,11,3,7,0,3
Nina Tinari,,,,,,,,,,,0,108,103,106,98,37,24,14,25,21,16,16,16,17,18,12,11,8,5,0,3
Matthew Miller,,,,,,,,,,,,0,111,107,91,33,18,20,16,17,23,22,8,8,10,16,13,9,10,0,3
Lindy Li,,,,,,,,,,,,,0,101,86,30,15,22,17,18,23,24,12,10,12,14,18,13,12,0,3
Anuj Gupta,,,,,,,,,,,,,,0,93,32,19,17,19,19,14,14,12,16,17,12,11,5,4,0,3
Owen Voutsinas-Klose,,,,,,,,,,,,,,,0,27,19,12,17,15,12,9,10,12,12,7,9,2,4,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,1,36,27,32,30,26,27,27,27,25,21,17,16,15,0,3
Heather Pope,,,,,,,,,,,,,,,,,0,25,31,26,17,17,28,26,26,15,19,18,18,0,3
Arielle Cohen,,,,,,,,,,,,,,,,,,0,20,24,23,24,20,20,19,18,23,19,22,0,3
Anlin Wang,,,,,,,,,,,,,,,,,,,0,23,16,15,26,24,20,12,14,14,14,0,3
Daisy Confoy,,,,,,,,,,,,,,,,,,,,0,17,21,20,23,25,11,13,14,16,0,3
Christina Borst,,,,,,,,,,,,,,,,,,,,,0,26,14,13,10,22,17,15,20,0,3
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,,0,14,12,17,22,16,18,19,0,3
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,0,23,23,19,14,16,16,0,3
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,,0,22,13,13,14,13,0,3
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,0,15,14,17,14,0,3
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,18,18,0,3
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,17,0,3
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,18,0,3
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,208,21,1,0,146,141,139,135,135,134,134,131,129,123,105,63,50,45,41,41,40,39,37,35,35,31,30,27,27,1,3
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Ken Washington,Malcolm Kenyatta,Wynnetta Ward,Matthew Miller,Nina Tinari,Charlene Cooper,Terry Gillen,Cindy Bass,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Arielle Cohen,Sergio Cea,Sherrie Cohen,Carla Le'Coin,Christina Borst,Heather Pope,Bryan Mercer,Joanne Beer,Daniel Laufer,Jack Cahill,Daisy Confoy,Steve Paul,Anlin Wang,Paul Prescod,Write-In,4
Joseph R Biden,11,0,0,0,97,94,92,91,90,86,85,84,83,75,70,25,23,21,23,23,19,21,18,20,18,13,11,11,11,1,4
Bernie Sanders,,2,0,0,2,3,2,1,3,2,2,2,2,2,1,11,12,14,11,10,14,10,12,9,10,12,12,10,10,0,4
Tulsi Gabbard,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Ken Washington,,,,,0,90,88,88,79,80,80,70,83,71,65,20,18,16,16,18,13,14,14,15,13,9,7,4,6,0,4
Malcolm Kenyatta,,,,,,0,89,87,79,79,77,68,81,72,63,21,20,17,20,17,16,15,14,15,15,10,10,7,8,1,4
Wynnetta Ward,,,,,,,0,85,79,77,77,69,81,69,59,19,17,16,18,15,15,14,12,15,15,7,9,6,5,0,4
Matthew Miller,,,,,,,,0,79,79,78,69,79,68,64,18,19,16,18,19,13,15,14,15,16,9,7,5,7,1,4
Nina Tinari,,,,,,,,,0,80,80,74,71,71,66,9,12,16,11,9,14,8,14,8,7,10,7,8,8,1,4
Charlene Cooper,,,,,,,,,,0,80,70,73,73,64,11,9,15,9,9,11,7,13,6,5,9,7,5,9,1,4
Terry Gillen,,,,,,,,,,,0,72,71,72,64,10,10,15,9,9,12,7,14,7,6,10,7,7,9,1,4
Cindy Bass,,,,,,,,,,,,0,61,62,62,7,8,14,6,6,13,7,12,6,7,7,7,6,7,0,4
Lindy Li,,,,,,,,,,,,,0,66,59,17,17,11,14,15,12,10,11,13,11,7,6,4,4,1,4
Anuj Gupta,,,,,,,,,,,,,,0,60,10,9,13,5,4,10,3,12,4,2,7,7,8,6,1,4
Owen Voutsinas-Klose,,,,,,,,,,,,,,,0,8,9,11,6,7,10,6,12,6,6,7,6,7,5,1,4
Arielle Cohen,,,,,,,,,,,,,,,,0,28,18,23,24,20,22,16,23,22,15,16,14,13,0,4
Sergio Cea,,,,,,,,,,,,,,,,,0,18,24,25,21,23,18,22,23,16,15,16,13,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,0,21,20,24,17,21,16,17,20,21,15,17,0,4
Carla Le'Coin,,,,,,,,,,,,,,,,,,,0,26,21,24,15,22,24,16,18,15,15,0,4
Christina Borst,,,,,,,,,,,,,,,,,,,,0,18,24,18,23,24,17,16,12,13,0,4
Heather Pope,,,,,,,,,,,,,,,,,,,,,0,19,20,19,20,18,19,16,14,0,4
Bryan Mercer,,,,,,,,,,,,,,,,,,,,,,0,14,24,24,13,14,13,13,0,4
Joanne Beer,,,,,,,,,,,,,,,,,,,,,,,0,13,15,22,18,15,17,0,4
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,0,21,12,13,12,10,0,4
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,15,15,13,13,0,4
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,,,,,,0,17,14,20,0,4
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,,,0,16,14,0,4
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,0,4
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,143,18,0,0,101,99,96,94,93,89,88,87,87,78,72,36,35,35,34,33,33,31,30,29,29,25,24,21,21,1,4
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,5
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Malcolm Kenyatta,Ken Washington,Nina Tinari,Wynnetta Ward,Terry Gillen,Cindy Bass,Matthew Miller,Charlene Cooper,Lindy Li,Anuj Gupta,Owen Voutsinas-Klose,Joanne Beer,Sherrie Cohen,Heather Pope,Arielle Cohen,Bryan Mercer,Carla Le'Coin,Christina Borst,Paul Prescod,Daisy Confoy,Jack Cahill,Steve Paul,Daniel Laufer,Anlin Wang,Sergio Cea,Write-In,5
Joseph R Biden,8,0,0,0,134,137,137,131,125,125,126,122,118,115,106,26,26,19,20,22,21,20,17,13,16,11,13,10,11,0,5
Bernie Sanders,,2,0,0,5,1,2,5,3,3,1,3,2,1,0,16,16,17,15,13,13,14,15,15,10,14,13,12,11,0,5
Tulsi Gabbard,,,1,0,2,3,3,3,4,3,2,2,2,2,3,2,2,3,3,2,3,1,1,2,2,3,1,2,1,0,5
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
Malcolm Kenyatta,,,,,5,129,121,128,117,116,124,118,119,111,102,25,22,18,18,20,18,19,14,12,15,10,14,2,11,0,5
Ken Washington,,,,,,0,122,127,119,114,124,114,119,107,101,21,20,12,14,18,16,16,13,10,14,8,11,4,10,0,5
Nina Tinari,,,,,,,0,121,121,120,113,121,107,114,107,21,24,16,10,12,13,13,13,14,9,10,6,9,5,0,5
Wynnetta Ward,,,,,,,,0,116,111,120,113,117,105,99,22,22,16,18,20,18,18,15,12,15,12,15,6,11,0,5
Terry Gillen,,,,,,,,,0,116,116,118,106,111,107,25,23,23,14,13,12,11,17,15,8,14,6,9,8,0,5
Cindy Bass,,,,,,,,,,0,107,113,101,106,104,20,23,21,17,10,13,12,15,13,10,12,6,9,7,0,5
Matthew Miller,,,,,,,,,,,1,110,114,103,98,21,20,12,14,18,15,17,14,8,15,6,12,4,12,0,5
Charlene Cooper,,,,,,,,,,,,0,105,110,104,23,21,18,14,11,11,10,16,13,8,11,4,9,7,0,5
Lindy Li,,,,,,,,,,,,,0,100,94,17,15,13,12,14,14,12,11,8,11,7,10,4,8,0,5
Anuj Gupta,,,,,,,,,,,,,,0,99,21,19,14,9,9,8,8,12,12,4,8,5,7,2,0,5
Owen Voutsinas-Klose,,,,,,,,,,,,,,,0,13,13,16,6,7,8,7,9,10,8,11,4,8,3,0,5
Joanne Beer,,,,,,,,,,,,,,,,0,30,28,19,21,16,18,28,25,13,21,15,17,12,0,5
Sherrie Cohen,,,,,,,,,,,,,,,,,0,31,22,22,23,22,24,24,18,23,19,22,12,0,5
Heather Pope,,,,,,,,,,,,,,,,,,0,25,22,22,19,23,22,18,24,16,20,14,0,5
Arielle Cohen,,,,,,,,,,,,,,,,,,,0,23,25,22,18,16,19,17,18,15,20,0,5
Bryan Mercer,,,,,,,,,,,,,,,,,,,,0,28,25,19,16,23,17,23,15,18,1,5
Carla Le'Coin,,,,,,,,,,,,,,,,,,,,,0,24,16,17,22,15,21,17,18,0,5
Christina Borst,,,,,,,,,,,,,,,,,,,,,,0,14,20,20,15,25,13,18,0,5
Paul Prescod,,,,,,,,,,,,,,,,,,,,,,,0,21,13,18,13,18,13,0,5
Daisy Confoy,,,,,,,,,,,,,,,,,,,,,,,,0,13,18,15,17,13,0,5
Jack Cahill,,,,,,,,,,,,,,,,,,,,,,,,,0,14,18,14,15,0,5
Steve Paul,,,,,,,,,,,,,,,,,,,,,,,,,,0,13,18,11,0,5
Daniel Laufer,,,,,,,,,,,,,,,,,,,,,,,,,,,0,14,16,0,5
Anlin Wang,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,10,0,5
Sergio Cea,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,5
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5
Total,179,21,6,0,149,143,143,141,135,133,133,130,125,120,112,44,44,41,38,38,37,35,33,30,29,28,27,24,23,1,5
,President Of The United States - Democrat,,,,Delegate To The Democratic National Convention 3rd District - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,6
,Joseph R Biden,Bernie Sanders,Tulsi Gabbard,Write-In,Nina Tinari,Malcolm Kenyatta,Ken Washington,Wynnetta Ward,Cindy Bass,Matthew Miller,Anuj Gupta,Charlene Cooper,Lindy Li,Terry Gillen,Owen Voutsinas-Klose,Heather Pope,Joanne Beer,Carla Le'Coin,Arielle Cohen,Christina Borst,Anlin Wang,Sherrie Cohen,Daisy Confoy,Bryan Mercer,Sergio Cea,Jack Cahill,Paul Prescod,Steve Paul,Daniel Laufer,Write-In,6
Joseph R Biden,13,0,0,0,153,151,148,148,145,141,140,140,138,141,129,19,23,19,18,20,17,17,14,13,11,12,11,10,9,1,6
Bernie Sanders,,1,0,0,6,6,7,6,6,6,5,5,6,4,5,11,8,10,11,9,8,9,9,8,10,8,7,8,8,0,6
Tulsi Gabbard,,,0,0,1,1,1,1,1,1,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Write-In,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
Nina Tinari,,,,,0,142,140,135,136,132,141,134,136,138,134,15,19,14,11,14,16,14,11,11,10,6,8,8,5,1,6
Malcolm Kenyatta,,,,,,0,143,143,138,142,139,139,138,139,129,12,15,17,16,14,12,12,10,13,11,9,7,5,8,1,6
Ken Washington,,,,,,,0,141,134,138,136,134,137,140,125,13,14,15,13,17,14,11,8,12,10,11,4,7,7,1,6
Wynnetta Ward,,,,,,,,0,133,135,131,134,135,133,121,16,17,19,18,18,16,13,13,12,11,11,6,6,9,1,6
Cindy Bass,,,,,,,,,0,129,135,136,126,133,125,15,17,9,9,12,14,13,11,6,7,4,7,6,1,1,6
Matthew Miller,,,,,,,,,,1,130,130,131,132,121,12,14,14,15,13,10,9,5,11,12,9,6,2,9,1,6
Anuj Gupta,,,,,,,,,,,0,134,130,139,127,12,18,11,10,11,14,11,10,7,8,3,8,5,3,1,6
Charlene Cooper,,,,,,,,,,,,0,125,135,123,14,16,11,11,9,14,12,12,7,5,4,10,9,2,1,6
