col_1,col_2,col_3,col_4,col_5,col_6,division
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,All
,Josh Shapiro,Write-In,Brian Sims,Marisa Shaaban,Write-In,All
Josh Shapiro,519,0,"5,000","3,977",0,All
Write-In,,3,21,26,2,All
Brian Sims,,,582,0,0,All
Marisa Shaaban,,,,407,0,All
Write-In,,,,,1,All
Total,"9,496",52,"5,603","4,410",3,All
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,1
,Josh Shapiro,Write-In,Marisa Shaaban,Brian Sims,Write-In,1
Josh Shapiro,9,0,159,125,0,1
Write-In,,0,1,0,0,1
Marisa Shaaban,,,15,0,0,1
Brian Sims,,,,23,0,1
Write-In,,,,,0,1
Total,293,1,175,148,0,1
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,2
,Josh Shapiro,Write-In,Brian Sims,Marisa Shaaban,Write-In,2
Josh Shapiro,20,0,138,131,0,2
Write-In,,0,0,0,1,2
Brian Sims,,,22,0,0,2
Marisa Shaaban,,,,16,0,2
Write-In,,,,,0,2
Total,289,1,160,147,1,2
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,3
,Josh Shapiro,Write-In,Brian Sims,Marisa Shaaban,Write-In,3
Josh Shapiro,17,0,193,137,0,3
Write-In,,0,2,1,0,3
Brian Sims,,,26,0,0,3
Marisa Shaaban,,,,17,0,3
Write-In,,,,,0,3
Total,347,3,221,155,0,3
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,4
,Josh Shapiro,Write-In,Brian Sims,Marisa Shaaban,Write-In,4
Josh Shapiro,14,0,138,128,0,4
Write-In,,0,0,2,0,4
Brian Sims,,,24,0,0,4
Marisa Shaaban,,,,17,0,4
Write-In,,,,,0,4
Total,280,2,162,147,0,4
,Attorney General - Democrat,,Representative In The General Assembly 182nd District - Democrat,,,5
,Josh Shapiro,Write-In,Brian Sims,Marisa Shaaban,Write-In,5
