col_1,col_2,col_3,division
,Question Number 1,,All
,Yes,No,All
Yes,"5,156",0,All
No,,"1,186",All
Total,"5,156","1,186",All
,Question Number 1,,1
,Yes,No,1
Yes,320,0,1
No,,74,1
Total,320,74,1
,Question Number 1,,2
,Yes,No,2
Yes,308,0,2
No,,78,2
Total,308,78,2
,Question Number 1,,3
,Yes,No,3
Yes,326,0,3
No,,49,3
Total,326,49,3
,Question Number 1,,4
,Yes,No,4
Yes,195,0,4
No,,25,4
Total,195,25,4
,Question Number 1,,5
,Yes,No,5
Yes,234,0,5
No,,75,5
Total,234,75,5
,Question Number 1,,6
,Yes,No,6
Yes,353,0,6
No,,133,6
Total,353,133,6
,Question Number 1,,7
,Yes,No,7
Yes,343,0,7
No,,43,7
Total,343,43,7
,Question Number 1,,8
,Yes,No,8
Yes,273,0,8
No,,54,8
Total,273,54,8
,Question Number 1,,9
,Yes,No,9
Yes,260,0,9
No,,93,9
Total,260,93,9
,Question Number 1,,10
,Yes,No,10
Yes,271,0,10
No,,62,10
Total,271,62,10
,Question Number 1,,11
,Yes,No,11
Yes,231,0,11
No,,39,11
Total,231,39,11
,Question Number 1,,12
,Yes,No,12
Yes,269,0,12
No,,54,12
Total,269,54,12
,Question Number 1,,13
,Yes,No,13
Yes,228,0,13
No,,59,13
Total,228,59,13
,Question Number 1,,14
,Yes,No,14
Yes,233,0,14
No,,69,14
Total,233,69,14
,Question Number 1,,15
,Yes,No,15
Yes,207,0,15
No,,31,15
Total,207,31,15
,Question Number 1,,16
,Yes,No,16
Yes,272,0,16
No,,61,16
Total,272,61,16
,Question Number 1,,17
,Yes,No,17
Yes,279,0,17
No,,68,17
Total,279,68,17
,Question Number 1,,18
,Yes,No,18
Yes,309,0,18
No,,54,18
Total,309,54,18
,Question Number 1,,19
,Yes,No,19
Yes,245,0,19
No,,65,19
Total,245,65,19
