col_1,col_2,col_3,division
,Question Number 2,,All
,Yes,No,All
Yes,"2,237",0,All
No,,961,All
Total,"2,237",961,All
,Question Number 2,,1
,Yes,No,1
Yes,110,0,1
No,,32,1
Total,110,32,1
,Question Number 2,,2
,Yes,No,2
Yes,194,0,2
No,,81,2
Total,194,81,2
,Question Number 2,,3
,Yes,No,3
Yes,30,0,3
No,,13,3
Total,30,13,3
,Question Number 2,,4
,Yes,No,4
Yes,83,0,4
No,,50,4
Total,83,50,4
,Question Number 2,,5
,Yes,No,5
Yes,109,0,5
No,,40,5
Total,109,40,5
,Question Number 2,,6
,Yes,No,6
Yes,118,0,6
No,,48,6
Total,118,48,6
,Question Number 2,,7
,Yes,No,7
Yes,153,0,7
No,,68,7
Total,153,68,7
,Question Number 2,,8
,Yes,No,8
Yes,49,0,8
No,,16,8
Total,49,16,8
,Question Number 2,,9
,Yes,No,9
Yes,53,0,9
No,,19,9
Total,53,19,9
,Question Number 2,,10
,Yes,No,10
Yes,85,0,10
No,,41,10
Total,85,41,10
,Question Number 2,,11
,Yes,No,11
Yes,35,0,11
No,,21,11
Total,35,21,11
,Question Number 2,,12
,Yes,No,12
Yes,101,0,12
No,,65,12
Total,101,65,12
,Question Number 2,,13
,Yes,No,13
Yes,127,0,13
No,,44,13
Total,127,44,13
,Question Number 2,,14
,Yes,No,14
Yes,169,0,14
No,,66,14
Total,169,66,14
,Question Number 2,,15
,Yes,No,15
Yes,159,0,15
No,,76,15
Total,159,76,15
,Question Number 2,,16
,Yes,No,16
Yes,85,0,16
No,,37,16
Total,85,37,16
,Question Number 2,,17
,Yes,No,17
Yes,87,0,17
No,,53,17
Total,87,53,17
,Question Number 2,,18
,Yes,No,18
Yes,33,0,18
No,,12,18
Total,33,12,18
,Question Number 2,,19
,Yes,No,19
Yes,75,0,19
No,,38,19
Total,75,38,19
,Question Number 2,,20
,Yes,No,20
Yes,47,0,20
No,,9,20
Total,47,9,20
,Question Number 2,,21
,Yes,No,21
Yes,25,0,21
No,,15,21
Total,25,15,21
,Question Number 2,,22
,Yes,No,22
Yes,87,0,22
No,,34,22
Total,87,34,22
,Question Number 2,,23
,Yes,No,23
Yes,223,0,23
No,,83,23
Total,223,83,23
