col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,All
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,All
Nina Ahmad,53,0,0,0,0,0,0,212,154,63,13,1,All
Tracie Fountain,,2,0,0,0,0,0,27,33,12,2,0,All
Michael Lamb,,,4,0,0,0,0,31,12,3,3,0,All
Rose Rosie Marie Davis,,,,0,0,0,0,11,11,10,5,0,All
Christina M Hartman,,,,,2,0,0,11,2,3,2,0,All
H Scott Conklin,,,,,,0,0,13,6,1,0,0,All
Write-In,,,,,,,0,1,0,0,0,2,All
Roni Green,,,,,,,,20,0,0,0,0,All
Amen Brown,,,,,,,,,19,0,0,0,All
Danyl Patterson,,,,,,,,,,5,0,0,All
Van Stone,,,,,,,,,,,2,0,All
Write-In,,,,,,,,,,,,0,All
Total,496,76,53,37,20,20,3,326,237,97,27,3,All
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,6
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,6
Nina Ahmad,18,0,0,0,0,0,0,67,52,12,4,0,6
Tracie Fountain,,0,0,0,0,0,0,7,5,6,0,0,6
Michael Lamb,,,2,0,0,0,0,5,5,2,1,0,6
Rose Rosie Marie Davis,,,,0,0,0,0,3,3,2,0,0,6
Christina M Hartman,,,,,1,0,0,3,1,1,0,0,6
H Scott Conklin,,,,,,0,0,2,2,0,0,0,6
Write-In,,,,,,,0,0,0,0,0,1,6
Roni Green,,,,,,,,7,0,0,0,0,6
Amen Brown,,,,,,,,,10,0,0,0,6
Danyl Patterson,,,,,,,,,,1,0,0,6
Van Stone,,,,,,,,,,,0,0,6
Write-In,,,,,,,,,,,,0,6
Total,153,18,15,8,6,4,1,94,78,24,5,1,6
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,7
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,H Scott Conklin,Christina M Hartman,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,7
Nina Ahmad,8,0,0,0,0,0,0,37,18,17,1,1,7
Tracie Fountain,,0,0,0,0,0,0,1,9,3,0,0,7
Michael Lamb,,,0,0,0,0,0,9,1,1,0,0,7
Rose Rosie Marie Davis,,,,0,0,0,0,1,3,5,1,0,7
H Scott Conklin,,,,,0,0,0,3,0,0,0,0,7
Christina M Hartman,,,,,,0,0,1,0,0,1,0,7
Write-In,,,,,,,0,0,0,0,0,0,7
Roni Green,,,,,,,,1,0,0,0,0,7
Amen Brown,,,,,,,,,5,0,0,0,7
Danyl Patterson,,,,,,,,,,1,0,0,7
Van Stone,,,,,,,,,,,1,0,7
Write-In,,,,,,,,,,,,0,7
Total,82,13,11,10,3,2,0,53,36,27,4,1,7
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,8
,Nina Ahmad,Tracie Fountain,Michael Lamb,Rose Rosie Marie Davis,Christina M Hartman,H Scott Conklin,Write-In,Roni Green,Amen Brown,Danyl Patterson,Van Stone,Write-In,8
Nina Ahmad,18,0,0,0,0,0,0,74,48,27,6,0,8
Tracie Fountain,,2,0,0,0,0,0,13,9,3,1,0,8
Michael Lamb,,,2,0,0,0,0,11,5,0,2,0,8
Rose Rosie Marie Davis,,,,0,0,0,0,3,4,3,0,0,8
Christina M Hartman,,,,,1,0,0,6,1,1,0,0,8
H Scott Conklin,,,,,,0,0,3,2,1,0,0,8
Write-In,,,,,,,0,0,0,0,0,0,8
Roni Green,,,,,,,,8,0,0,0,0,8
Amen Brown,,,,,,,,,0,0,0,0,8
Danyl Patterson,,,,,,,,,,2,0,0,8
Van Stone,,,,,,,,,,,0,0,8
Write-In,,,,,,,,,,,,0,8
Total,173,28,20,10,9,6,0,118,69,37,9,0,8
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,16
,Nina Ahmad,Rose Rosie Marie Davis,H Scott Conklin,Michael Lamb,Tracie Fountain,Christina M Hartman,Write-In,Amen Brown,Roni Green,Danyl Patterson,Van Stone,Write-In,16
Nina Ahmad,7,0,0,0,0,0,0,21,17,4,1,0,16
Rose Rosie Marie Davis,,0,0,0,0,0,0,0,2,0,3,0,16
H Scott Conklin,,,0,0,0,0,0,2,2,0,0,0,16
Michael Lamb,,,,0,0,0,0,1,3,0,0,0,16
Tracie Fountain,,,,,0,0,0,3,1,0,0,0,16
Christina M Hartman,,,,,,0,0,0,0,1,0,0,16
Write-In,,,,,,,0,0,1,0,0,0,16
Amen Brown,,,,,,,,2,0,0,0,0,16
Roni Green,,,,,,,,,3,0,0,0,16
Danyl Patterson,,,,,,,,,,1,0,0,16
Van Stone,,,,,,,,,,,0,0,16
Write-In,,,,,,,,,,,,0,16
Total,50,5,4,4,4,1,1,29,29,6,4,0,16
,Auditor General - Democrat,,,,,,,Representative In The General Assembly 190th District - Democrat,,,,,17
,Nina Ahmad,Tracie Fountain,Rose Rosie Marie Davis,H Scott Conklin,Michael Lamb,Christina M Hartman,Write-In,Roni Green,Amen Brown,Van Stone,Danyl Patterson,Write-In,17
Nina Ahmad,2,0,0,0,0,0,0,17,15,1,3,0,17
Tracie Fountain,,0,0,0,0,0,0,5,7,1,0,0,17
Rose Rosie Marie Davis,,,0,0,0,0,0,2,1,1,0,0,17
H Scott Conklin,,,,0,0,0,0,3,0,0,0,0,17
Michael Lamb,,,,,0,0,0,3,0,0,0,0,17
Christina M Hartman,,,,,,0,0,1,0,1,0,0,17
Write-In,,,,,,,0,0,0,0,0,1,17
Roni Green,,,,,,,,1,0,0,0,0,17
Amen Brown,,,,,,,,,2,0,0,0,17
Van Stone,,,,,,,,,,1,0,0,17
Danyl Patterson,,,,,,,,,,,0,0,17
Write-In,,,,,,,,,,,,0,17
Total,38,13,4,3,3,2,1,32,25,5,3,1,17
