col_1,col_2,col_3,col_4,col_5,division
,City Commissioners,,,,All
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Omar Sabir,88,"1,098",15,0,All
Lisa Deeley,,50,8,0,All
Al Schmidt,,,36,1,All
Write-In,,,,1,All
Total,"1,201","1,156",60,10,All
,City Commissioners,,,,1
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,1
Lisa Deeley,10,129,3,0,1
Omar Sabir,,8,3,0,1
Al Schmidt,,,7,0,1
Write-In,,,,0,1
Total,142,140,13,6,1
,City Commissioners,,,,2
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,2
Lisa Deeley,3,97,3,0,2
Omar Sabir,,3,3,0,2
Al Schmidt,,,4,0,2
Write-In,,,,0,2
Total,103,103,10,0,2
,City Commissioners,,,,3
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Omar Sabir,8,91,0,0,3
Lisa Deeley,,5,0,0,3
Al Schmidt,,,4,0,3
Write-In,,,,0,3
Total,99,96,4,0,3
,City Commissioners,,,,4
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,4
Omar Sabir,14,74,1,0,4
Lisa Deeley,,5,0,0,4
Al Schmidt,,,2,0,4
Write-In,,,,0,4
Total,89,79,3,0,4
,City Commissioners,,,,5
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,5
Omar Sabir,4,59,1,0,5
Lisa Deeley,,2,0,0,5
Al Schmidt,,,1,0,5
Write-In,,,,0,5
Total,64,61,2,0,5
,City Commissioners,,,,6
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,6
Omar Sabir,5,72,1,0,6
Lisa Deeley,,3,0,0,6
Al Schmidt,,,0,0,6
Write-In,,,,0,6
Total,78,75,1,0,6
,City Commissioners,,,,7
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,7
Omar Sabir,4,104,0,0,7
Lisa Deeley,,3,0,0,7
Al Schmidt,,,1,0,7
Write-In,,,,0,7
Total,108,107,1,0,7
,City Commissioners,,,,8
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,8
Omar Sabir,7,90,0,0,8
Lisa Deeley,,2,0,0,8
Al Schmidt,,,0,0,8
Write-In,,,,0,8
Total,97,92,0,0,8
,City Commissioners,,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,9
Omar Sabir,3,47,1,0,9
Lisa Deeley,,2,0,0,9
Al Schmidt,,,1,0,9
Write-In,,,,0,9
Total,51,49,2,0,9
,City Commissioners,,,,10
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,10
Omar Sabir,4,46,2,0,10
Lisa Deeley,,1,1,0,10
Al Schmidt,,,2,0,10
Write-In,,,,0,10
Total,52,48,5,0,10
,City Commissioners,,,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,11
Omar Sabir,4,92,2,0,11
Lisa Deeley,,1,0,0,11
Al Schmidt,,,2,0,11
Write-In,,,,1,11
Total,98,93,4,1,11
,City Commissioners,,,,12
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,12
Omar Sabir,5,62,0,0,12
Lisa Deeley,,4,0,0,12
Al Schmidt,,,7,1,12
Write-In,,,,0,12
Total,67,66,8,1,12
,City Commissioners,,,,13
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,13
Omar Sabir,10,91,1,0,13
Lisa Deeley,,9,1,0,13
Al Schmidt,,,3,0,13
Write-In,,,,0,13
Total,102,101,5,0,13
,City Commissioners,,,,14
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,14
Omar Sabir,9,44,0,0,14
Lisa Deeley,,0,0,0,14
Al Schmidt,,,2,0,14
Write-In,,,,0,14
Total,53,44,2,2,14
