col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills,,District Council 2nd District,,,All
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Tracey Gordon,140,0,"5,968",129,3,All
Write-In,,0,0,1,2,All
Kenyatta Johnson,,,182,0,0,All
Michael Bradley,,,,306,0,All
Write-In,,,,,0,All
Total,"6,240",3,"6,150",436,5,All
,District Council 2nd District,,,Register Of Wills,,1
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,1
Kenyatta Johnson,4,0,0,74,0,1
Michael Bradley,,4,0,2,0,1
Write-In,,,0,0,0,1
Tracey Gordon,,,,2,0,1
Write-In,,,,,0,1
Total,78,6,0,78,0,1
,Register Of Wills,,District Council 2nd District,,,2
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Tracey Gordon,4,0,107,1,0,2
Write-In,,0,0,0,0,2
Kenyatta Johnson,,,3,0,0,2
Michael Bradley,,,,1,0,2
Write-In,,,,,0,2
Total,112,0,110,2,0,2
,Register Of Wills,,District Council 2nd District,,,3
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Tracey Gordon,7,0,216,6,0,3
Write-In,,0,0,0,0,3
Kenyatta Johnson,,,4,0,0,3
Michael Bradley,,,,1,0,3
Write-In,,,,,0,3
Total,229,0,220,7,0,3
,Register Of Wills,,District Council 2nd District,,,5
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Tracey Gordon,7,0,240,2,0,5
Write-In,,0,0,0,0,5
Kenyatta Johnson,,,8,0,0,5
Michael Bradley,,,,3,0,5
Write-In,,,,,0,5
Total,249,0,248,5,0,5
,Register Of Wills,,District Council 2nd District,,,6
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Tracey Gordon,5,0,117,3,0,6
Write-In,,0,0,0,0,6
Kenyatta Johnson,,,2,0,0,6
Michael Bradley,,,,2,0,6
Write-In,,,,,0,6
Total,125,0,119,5,0,6
,Register Of Wills,,District Council 2nd District,,,7
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Tracey Gordon,6,0,129,2,0,7
Write-In,,0,0,0,0,7
Kenyatta Johnson,,,4,0,0,7
Michael Bradley,,,,2,0,7
Write-In,,,,,0,7
Total,137,0,133,4,0,7
,District Council 2nd District,,,Register Of Wills,,8
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,8
Kenyatta Johnson,6,0,0,82,0,8
Michael Bradley,,3,0,2,0,8
Write-In,,,0,0,0,8
Tracey Gordon,,,,4,0,8
Write-In,,,,,0,8
Total,88,5,0,88,0,8
,District Council 2nd District,,,Register Of Wills,,9
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,9
Kenyatta Johnson,6,0,0,119,0,9
Michael Bradley,,2,0,1,0,9
Write-In,,,0,0,0,9
Tracey Gordon,,,,2,0,9
Write-In,,,,,0,9
Total,125,3,0,122,0,9
,Register Of Wills,,District Council 2nd District,,,10
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,10
Tracey Gordon,2,0,61,1,0,10
Write-In,,0,0,0,0,10
Kenyatta Johnson,,,2,0,0,10
Michael Bradley,,,,0,0,10
Write-In,,,,,0,10
Total,64,0,63,1,0,10
,Register Of Wills,,District Council 2nd District,,,11
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,11
Tracey Gordon,1,0,118,1,0,11
Write-In,,0,0,0,1,11
Kenyatta Johnson,,,0,0,0,11
Michael Bradley,,,,3,0,11
Write-In,,,,,0,11
Total,120,1,118,4,1,11
,Register Of Wills,,District Council 2nd District,,,12
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,12
Tracey Gordon,1,0,79,4,0,12
Write-In,,0,0,0,0,12
Kenyatta Johnson,,,2,0,0,12
Michael Bradley,,,,1,0,12
Write-In,,,,,0,12
Total,84,0,81,5,0,12
,Register Of Wills,,District Council 2nd District,,,13
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,13
Tracey Gordon,5,0,138,1,0,13
Write-In,,0,0,0,0,13
Kenyatta Johnson,,,4,0,0,13
Michael Bradley,,,,1,0,13
Write-In,,,,,0,13
Total,144,0,142,2,0,13
,District Council 2nd District,,,Register Of Wills,,15
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,15
Kenyatta Johnson,0,0,0,83,0,15
Michael Bradley,,4,0,0,0,15
Write-In,,,0,0,0,15
Tracey Gordon,,,,0,0,15
Write-In,,,,,0,15
Total,83,4,0,83,0,15
,District Council 2nd District,,,Register Of Wills,,16
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,16
Kenyatta Johnson,2,0,0,105,0,16
Michael Bradley,,3,0,0,0,16
Write-In,,,0,0,0,16
Tracey Gordon,,,,1,0,16
Write-In,,,,,0,16
Total,107,3,0,106,0,16
,Register Of Wills,,District Council 2nd District,,,17
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,17
Tracey Gordon,0,0,92,2,0,17
Write-In,,0,0,0,0,17
Kenyatta Johnson,,,1,0,0,17
Michael Bradley,,,,6,0,17
Write-In,,,,,0,17
Total,94,0,93,8,0,17
,District Council 2nd District,,,Register Of Wills,,18
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,18
Kenyatta Johnson,2,0,0,92,0,18
Michael Bradley,,9,0,0,0,18
Write-In,,,0,0,0,18
Tracey Gordon,,,,0,0,18
Write-In,,,,,0,18
Total,94,9,0,92,0,18
,District Council 2nd District,,,Register Of Wills,,19
,Kenyatta Johnson,Michael Bradley,Write-In,Tracey Gordon,Write-In,19
Kenyatta Johnson,2,0,0,70,0,19
Michael Bradley,,11,0,1,0,19
Write-In,,,0,0,0,19
Tracey Gordon,,,,0,0,19
Write-In,,,,,0,19
