col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Register Of Wills,,City Commissioners,,,,All
,Tracey Gordon,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Tracey Gordon,19,0,"1,920","1,897",26,0,All
Write-In,,0,0,0,0,0,All
Omar Sabir,,,18,"1,849",5,0,All
Lisa Deeley,,,,24,11,0,All
Al Schmidt,,,,,60,0,All
Write-In,,,,,,0,All
Total,"2,002",0,"1,943","1,925",87,0,All
,City Commissioners,,,,Register Of Wills,,1
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Tracey Gordon,Write-In,1
Omar Sabir,1,82,1,0,88,0,1
Lisa Deeley,,2,0,0,83,0,1
Al Schmidt,,,1,0,0,0,1
Write-In,,,,0,0,0,1
Tracey Gordon,,,,,0,0,1
Write-In,,,,,,0,1
Total,90,85,2,0,89,0,1
,Register Of Wills,,City Commissioners,,,,2
,Tracey Gordon,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,2
Tracey Gordon,2,0,122,122,4,0,2
Write-In,,0,0,0,0,0,2
Omar Sabir,,,2,118,1,0,2
Lisa Deeley,,,,1,1,0,2
Al Schmidt,,,,,5,0,2
Write-In,,,,,,0,2
Total,130,0,124,123,9,0,2
,Register Of Wills,,City Commissioners,,,,3
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Tracey Gordon,1,0,56,58,2,0,3
Write-In,,0,0,0,0,0,3
Lisa Deeley,,,3,55,0,0,3
Omar Sabir,,,,0,0,0,3
Al Schmidt,,,,,10,0,3
Write-In,,,,,,0,3
Total,63,0,60,59,12,0,3
,City Commissioners,,,,Register Of Wills,,4
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,4
Lisa Deeley,3,81,1,0,83,0,4
Omar Sabir,,1,0,0,82,0,4
Al Schmidt,,,3,0,1,0,4
Write-In,,,,0,0,0,4
Tracey Gordon,,,,,0,0,4
Write-In,,,,,,0,4
Total,87,84,4,0,85,0,4
,Register Of Wills,,City Commissioners,,,,5
,Tracey Gordon,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,5
Tracey Gordon,1,0,118,117,0,0,5
Write-In,,0,0,0,0,0,5
Omar Sabir,,,0,117,0,0,5
Lisa Deeley,,,,0,0,0,5
