col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Sheriff,,City Commissioners,,,,All
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Rochelle Bilal,21,0,"1,696","1,649",17,0,All
Write-In,,0,1,1,0,0,All
Omar Sabir,,,25,"1,618",6,0,All
Lisa Deeley,,,,12,8,0,All
Al Schmidt,,,,,25,0,All
Write-In,,,,,,0,All
Total,"1,762",1,"1,732","1,671",43,0,All
,Sheriff,,City Commissioners,,,,1
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,1
Rochelle Bilal,0,0,82,80,1,0,1
Write-In,,0,0,0,0,0,1
Omar Sabir,,,1,77,0,0,1
Lisa Deeley,,,,0,1,0,1
Al Schmidt,,,,,1,0,1
Write-In,,,,,,0,1
Total,85,0,83,80,2,0,1
,City Commissioners,,,,Sheriff,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,2
Omar Sabir,3,103,0,0,105,1,2
Lisa Deeley,,0,1,0,104,1,2
Al Schmidt,,,3,0,1,0,2
Write-In,,,,0,0,0,2
Rochelle Bilal,,,,,0,0,2
Write-In,,,,,,0,2
Total,109,105,4,0,107,1,2
,Sheriff,,City Commissioners,,,,3
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,3
Rochelle Bilal,2,0,123,116,1,0,3
Write-In,,0,0,0,0,0,3
Omar Sabir,,,1,117,0,0,3
Lisa Deeley,,,,2,0,0,3
Al Schmidt,,,,,2,0,3
Write-In,,,,,,0,3
Total,127,0,126,120,3,0,3
,City Commissioners,,,,Sheriff,,4
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,4
Omar Sabir,4,84,0,0,89,0,4
Lisa Deeley,,0,0,0,84,0,4
Al Schmidt,,,0,0,0,0,4
Write-In,,,,0,0,0,4
Rochelle Bilal,,,,,1,0,4
Write-In,,,,,,0,4
Total,94,85,0,0,91,0,4
,City Commissioners,,,,Sheriff,,5
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Rochelle Bilal,Write-In,5
Lisa Deeley,2,80,0,0,83,0,5
Omar Sabir,,1,0,0,80,0,5
Al Schmidt,,,1,0,1,0,5
Write-In,,,,0,0,0,5
Rochelle Bilal,,,,,0,0,5
Write-In,,,,,,0,5
Total,85,81,2,0,84,0,5
,Sheriff,,City Commissioners,,,,6
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,6
Rochelle Bilal,3,0,69,66,3,0,6
Write-In,,0,0,0,0,0,6
Omar Sabir,,,1,63,2,0,6
Lisa Deeley,,,,0,1,0,6
Al Schmidt,,,,,1,0,6
Write-In,,,,,,0,6
Total,76,0,71,67,4,0,6
,Sheriff,,City Commissioners,,,,7
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,7
Rochelle Bilal,2,0,102,99,1,0,7
Write-In,,0,0,0,0,0,7
Omar Sabir,,,2,96,0,0,7
Lisa Deeley,,,,2,1,0,7
Al Schmidt,,,,,1,0,7
Write-In,,,,,,0,7
Total,107,0,104,101,2,0,7
,Sheriff,,City Commissioners,,,,8
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,8
Rochelle Bilal,1,0,91,88,2,0,8
Write-In,,0,0,0,0,0,8
Omar Sabir,,,1,85,1,0,8
Lisa Deeley,,,,0,1,0,8
Al Schmidt,,,,,1,0,8
Write-In,,,,,,0,8
Total,95,0,92,88,3,0,8
,City Commissioners,,,,Sheriff,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,9
Omar Sabir,3,83,0,0,91,0,9
Lisa Deeley,,0,0,0,84,0,9
Al Schmidt,,,1,0,0,0,9
Write-In,,,,0,0,0,9
Rochelle Bilal,,,,,2,0,9
Write-In,,,,,,0,9
Total,94,84,1,0,94,0,9
,City Commissioners,,,,Sheriff,,10
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,10
Omar Sabir,2,54,1,0,58,0,10
Lisa Deeley,,1,0,0,55,0,10
Al Schmidt,,,2,0,0,0,10
Write-In,,,,0,0,0,10
Rochelle Bilal,,,,,2,0,10
Write-In,,,,,,0,10
Total,61,56,3,0,61,0,10
,City Commissioners,,,,Sheriff,,11
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,11
Omar Sabir,1,76,0,0,81,0,11
Lisa Deeley,,1,0,0,76,0,11
Al Schmidt,,,1,0,0,0,11
Write-In,,,,0,0,0,11
Rochelle Bilal,,,,,0,0,11
Write-In,,,,,,0,11
Total,83,78,1,0,82,0,11
,Sheriff,,City Commissioners,,,,12
,Rochelle Bilal,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,12
Rochelle Bilal,0,0,85,81,0,0,12
Write-In,,0,0,0,0,0,12
Lisa Deeley,,,0,80,0,0,12
Omar Sabir,,,,1,0,0,12
Al Schmidt,,,,,0,0,12
Write-In,,,,,,0,12
Total,86,0,85,82,0,0,12
,Sheriff,,City Commissioners,,,,13
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,13
Rochelle Bilal,1,0,105,103,1,0,13
Write-In,,0,0,0,0,0,13
Omar Sabir,,,0,101,0,0,13
Lisa Deeley,,,,1,1,0,13
Al Schmidt,,,,,0,0,13
Write-In,,,,,,0,13
Total,108,0,105,104,1,0,13
,Sheriff,,City Commissioners,,,,14
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,14
Rochelle Bilal,1,0,54,53,3,0,14
Write-In,,0,0,0,0,0,14
Omar Sabir,,,0,53,1,0,14
Lisa Deeley,,,,0,1,0,14
Al Schmidt,,,,,1,0,14
Write-In,,,,,,0,14
Total,57,0,55,54,4,0,14
,Sheriff,,City Commissioners,,,,15
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,15
Rochelle Bilal,0,0,99,94,0,0,15
Write-In,,0,0,0,0,0,15
Omar Sabir,,,0,93,0,0,15
Lisa Deeley,,,,1,0,0,15
Al Schmidt,,,,,4,0,15
Write-In,,,,,,0,15
Total,100,0,99,95,4,0,15
,City Commissioners,,,,Sheriff,,16
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Rochelle Bilal,Write-In,16
Omar Sabir,0,65,0,0,68,0,16
Lisa Deeley,,1,0,0,65,0,16
Al Schmidt,,,0,0,0,0,16
Write-In,,,,0,0,0,16
Rochelle Bilal,,,,,0,0,16
Write-In,,,,,,0,16
Total,68,66,0,0,68,0,16
,Sheriff,,City Commissioners,,,,17
,Rochelle Bilal,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,17
Rochelle Bilal,3,0,156,148,2,0,17
Write-In,,0,0,0,0,0,17
Omar Sabir,,,1,148,1,0,17
Lisa Deeley,,,,0,1,0,17
Al Schmidt,,,,,1,0,17
Write-In,,,,,,0,17
Total,161,0,159,150,3,0,17
,Sheriff,,City Commissioners,,,,18
,Rochelle Bilal,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,18
Rochelle Bilal,3,0,166,162,1,0,18
Write-In,,0,0,0,0,0,18
Lisa Deeley,,,1,160,0,0,18
Omar Sabir,,,,3,0,0,18
Al Schmidt,,,,,5,0,18
Write-In,,,,,,0,18
Total,173,0,168,166,6,0,18
