col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,division
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,All
,Tiffany Palmer,Anthony Kyriakakis,Jennifer Schultz,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Al Taubenberger,Dan Tinney,Matt Wolfe,Bill Heeney,Joe Cox,Sherrie Cohen,Steve Cherniavsky,Maj Toure,Clarc King,Write-In,All
Tiffany Palmer,3,"5,703","5,581","5,428","5,284","5,170","4,797",13,"5,044","4,120","4,086","3,751","3,432","3,108","2,471",504,215,237,156,108,485,402,136,128,97,10,All
Anthony Kyriakakis,,3,"5,460","5,468","5,192","5,172","4,698",11,"4,908","4,028","4,000","3,710","3,440","2,983","2,363",499,238,249,156,117,456,386,136,124,95,11,All
Jennifer Schultz,,,1,"5,217","5,255","5,173","4,793",9,"4,799","3,968","3,983","3,639","3,310","2,899","2,345",473,213,186,150,112,457,363,112,118,99,9,All
James C Crumlish,,,,4,"5,144","5,139","4,662",10,"4,627","3,894","3,833","3,622","3,369","2,743","2,157",464,219,239,145,112,430,359,133,120,91,8,All
Carmella Jacquinto,,,,,1,"5,094","4,755",3,"4,485","3,820","3,778","3,551","3,220","2,622","2,090",452,198,184,140,105,409,343,114,117,93,8,All
Joshua Roberts,,,,,,1,"4,666",5,"4,397","3,755","3,747","3,495","3,201","2,533","2,028",429,198,184,140,105,391,330,105,107,90,9,All
Crystal B Powell,,,,,,,2,1,"4,027","3,540","3,553","3,259","2,976","2,252","1,859",392,168,142,118,95,353,261,93,99,87,7,All
Write-In,,,,,,,,0,8,5,4,5,2,8,8,0,1,1,1,1,3,1,1,2,1,0,All
Helen Gym,,,,,,,,,9,"3,858","3,822","3,468","3,368","2,865","2,243",358,107,143,63,32,408,344,102,67,57,6,All
Katherine Gilmore Richardson,,,,,,,,,,2,"3,396","3,163","2,819","1,863","1,403",146,67,134,46,29,178,137,49,38,38,6,All
Isaiah Thomas,,,,,,,,,,,2,"3,194","2,725","1,825","1,480",184,64,53,23,19,179,120,27,49,32,4,All
Derek S Green,,,,,,,,,,,,7,"2,722","1,448","1,060",202,90,65,40,15,155,193,47,59,32,3,All
Allan Domb,,,,,,,,,,,,,14,"1,082",705,409,189,208,123,103,164,109,67,59,44,6,All
Kendra Brooks,,,,,,,,,,,,,,0,"2,847",194,43,101,23,15,417,363,97,75,39,2,All
Nicolas O'Rourke,,,,,,,,,,,,,,,0,140,27,17,17,12,296,236,75,45,31,1,All
David Oh,,,,,,,,,,,,,,,,24,671,610,655,601,72,50,42,47,43,2,All
Al Taubenberger,,,,,,,,,,,,,,,,,6,615,615,591,19,15,19,28,16,2,All
Dan Tinney,,,,,,,,,,,,,,,,,,3,600,574,11,12,15,17,11,5,All
Matt Wolfe,,,,,,,,,,,,,,,,,,,5,617,17,10,25,28,22,1,All
Bill Heeney,,,,,,,,,,,,,,,,,,,,11,11,6,8,19,11,5,All
Joe Cox,,,,,,,,,,,,,,,,,,,,,3,105,77,60,80,4,All
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,1,42,37,22,3,All
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,31,28,0,All
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,11,24,0,All
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,1,0,All
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"6,042","5,901","5,751","5,574","5,402","5,270","4,891",40,"5,618","4,448","4,410","4,094","3,935","3,632","2,913","1,242",854,832,786,720,621,477,195,194,150,16,All
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,1
,Anthony Kyriakakis,Tiffany Palmer,James C Crumlish,Jennifer Schultz,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Allan Domb,Katherine Gilmore Richardson,Isaiah Thomas,Derek S Green,Kendra Brooks,David Oh,Nicolas O'Rourke,Al Taubenberger,Matt Wolfe,Bill Heeney,Dan Tinney,Clarc King,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Write-In,1
Anthony Kyriakakis,0,255,253,240,236,237,220,0,212,171,186,173,170,116,33,85,20,16,14,20,19,21,17,7,6,0,1
Tiffany Palmer,,0,248,239,237,234,221,0,215,166,185,176,169,118,25,88,12,9,7,15,16,21,17,7,6,0,1
James C Crumlish,,,0,239,236,237,220,0,207,174,182,170,167,113,27,84,17,11,12,18,16,18,17,7,6,0,1
Jennifer Schultz,,,,0,234,233,220,0,201,162,174,167,162,108,27,82,15,11,8,11,17,18,15,6,6,0,1
Carmella Jacquinto,,,,,0,233,218,0,196,158,172,166,163,103,25,78,14,10,6,12,16,17,15,7,6,0,1
Joshua Roberts,,,,,,0,221,0,194,157,172,166,159,104,22,80,14,9,9,13,17,17,15,6,6,0,1
Crystal B Powell,,,,,,,0,0,182,148,161,158,153,93,21,71,11,8,6,9,16,16,13,6,5,0,1
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
Helen Gym,,,,,,,,,1,154,171,158,150,98,15,71,5,5,4,7,10,13,13,3,4,0,1
Allan Domb,,,,,,,,,,0,124,127,126,54,31,34,15,13,13,16,14,7,5,1,1,0,1
Katherine Gilmore Richardson,,,,,,,,,,,0,148,145,74,3,55,3,1,2,8,4,9,7,2,1,0,1
Isaiah Thomas,,,,,,,,,,,,0,139,63,6,52,3,0,1,2,3,7,1,2,1,0,1
Derek S Green,,,,,,,,,,,,,0,51,12,34,5,2,1,3,4,9,9,5,3,0,1
Kendra Brooks,,,,,,,,,,,,,,0,4,97,5,3,3,4,6,14,13,2,2,0,1
David Oh,,,,,,,,,,,,,,,3,2,62,65,62,57,18,3,3,2,1,0,1
Nicolas O'Rourke,,,,,,,,,,,,,,,,0,1,2,2,0,5,10,3,1,1,0,1
Al Taubenberger,,,,,,,,,,,,,,,,,1,63,57,57,12,2,0,2,1,0,1
Matt Wolfe,,,,,,,,,,,,,,,,,,0,64,58,12,0,0,2,0,0,1
Bill Heeney,,,,,,,,,,,,,,,,,,,1,54,8,0,0,2,0,0,1
Dan Tinney,,,,,,,,,,,,,,,,,,,,1,7,2,0,1,0,0,1
Clarc King,,,,,,,,,,,,,,,,,,,,,0,5,2,3,5,0,1
Joe Cox,,,,,,,,,,,,,,,,,,,,,,0,4,5,4,0,1
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,0,4,3,0,1
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,1
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,270,261,260,246,241,240,223,0,231,196,193,182,178,131,100,100,80,78,74,73,37,25,17,10,8,0,1
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,2
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Crystal B Powell,Joshua Roberts,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Derek S Green,Allan Domb,Kendra Brooks,Nicolas O'Rourke,David Oh,Matt Wolfe,Al Taubenberger,Dan Tinney,Bill Heeney,Joe Cox,Steve Cherniavsky,Maj Toure,Clarc King,Sherrie Cohen,Write-In,2
Tiffany Palmer,0,131,125,125,122,118,118,0,116,103,95,87,81,65,58,18,4,4,3,2,10,5,5,1,1,0,2
Jennifer Schultz,,0,120,122,117,116,118,0,113,99,93,84,81,59,54,18,4,4,2,2,10,5,5,1,1,0,2
Anthony Kyriakakis,,,0,120,121,111,118,0,104,93,90,81,77,52,48,15,5,5,3,2,9,6,5,1,1,0,2
Carmella Jacquinto,,,,0,120,116,118,0,105,91,92,81,80,52,47,16,5,5,3,2,10,6,5,1,1,0,2
James C Crumlish,,,,,1,113,118,0,101,92,88,83,78,51,46,15,4,5,3,2,9,6,5,1,1,0,2
Crystal B Powell,,,,,,0,112,0,100,94,89,82,80,49,46,16,4,4,2,2,9,5,4,1,1,0,2
Joshua Roberts,,,,,,,0,0,99,92,88,80,76,47,42,16,5,4,2,2,10,7,6,2,2,0,2
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
Helen Gym,,,,,,,,,0,94,90,80,80,53,47,14,3,2,1,0,7,4,2,0,1,0,2
Isaiah Thomas,,,,,,,,,,0,84,84,69,39,37,9,1,1,1,1,5,1,1,0,1,0,2
Katherine Gilmore Richardson,,,,,,,,,,,0,79,70,33,27,8,1,1,2,1,1,3,0,0,0,0,2
Derek S Green,,,,,,,,,,,,0,71,28,20,10,1,1,3,0,0,1,1,0,1,0,2
Allan Domb,,,,,,,,,,,,,1,20,17,11,3,2,3,1,2,1,1,0,0,0,2
Kendra Brooks,,,,,,,,,,,,,,0,62,8,0,1,1,0,11,5,4,0,1,0,2
Nicolas O'Rourke,,,,,,,,,,,,,,,0,8,2,2,0,0,12,6,4,0,0,0,2
David Oh,,,,,,,,,,,,,,,,0,21,19,18,17,1,1,0,0,0,0,2
Matt Wolfe,,,,,,,,,,,,,,,,,0,18,17,18,1,1,0,0,0,0,2
Al Taubenberger,,,,,,,,,,,,,,,,,,0,18,16,1,1,0,0,0,0,2
Dan Tinney,,,,,,,,,,,,,,,,,,,0,16,0,0,0,0,0,0,2
Bill Heeney,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,0,2
Joe Cox,,,,,,,,,,,,,,,,,,,,,0,5,4,2,1,0,2
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,0,4,1,1,0,2
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,2
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,2
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,140,134,126,126,125,123,122,0,124,111,102,97,95,73,66,39,24,22,21,19,14,9,7,2,2,0,2
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,3
,Jennifer Schultz,Tiffany Palmer,Anthony Kyriakakis,Carmella Jacquinto,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Derek S Green,Nicolas O'Rourke,Allan Domb,David Oh,Joe Cox,Matt Wolfe,Al Taubenberger,Bill Heeney,Dan Tinney,Maj Toure,Steve Cherniavsky,Clarc King,Sherrie Cohen,Write-In,3
Jennifer Schultz,0,138,136,134,131,130,127,0,111,110,89,81,76,69,73,9,16,6,5,5,4,8,3,2,3,0,3
Tiffany Palmer,,0,136,133,133,127,124,0,112,110,90,82,77,71,69,10,15,6,4,5,4,8,3,2,4,0,3
Anthony Kyriakakis,,,0,133,133,127,124,0,109,108,91,78,77,67,71,10,14,6,4,5,4,8,3,2,4,0,3
Carmella Jacquinto,,,,0,131,127,125,0,104,103,85,76,74,65,71,9,14,6,4,5,4,8,3,2,3,0,3
James C Crumlish,,,,,0,127,123,0,105,104,87,77,76,66,68,10,14,5,3,4,3,8,3,2,4,0,3
Joshua Roberts,,,,,,0,123,0,102,103,83,73,73,63,67,10,13,6,4,5,4,6,3,2,3,0,3
Crystal B Powell,,,,,,,1,0,98,102,83,69,72,60,66,8,12,5,3,4,3,5,3,2,3,0,3
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
Helen Gym,,,,,,,,,0,99,82,69,69,60,67,6,13,1,1,1,0,5,2,0,3,0,3
Isaiah Thomas,,,,,,,,,,0,81,62,73,53,60,3,12,0,1,0,0,4,2,1,2,0,3
Katherine Gilmore Richardson,,,,,,,,,,,0,46,63,37,54,2,6,2,0,1,1,4,2,1,2,0,3
Kendra Brooks,,,,,,,,,,,,0,32,81,24,5,12,0,0,0,0,6,3,1,4,0,3
Derek S Green,,,,,,,,,,,,,0,25,53,3,4,0,0,1,0,3,2,0,3,0,3
Nicolas O'Rourke,,,,,,,,,,,,,,0,18,3,11,0,0,0,0,2,3,1,2,0,3
Allan Domb,,,,,,,,,,,,,,,1,9,6,2,3,3,3,2,1,1,0,0,3
David Oh,,,,,,,,,,,,,,,,1,4,17,19,18,18,3,2,3,0,0,3
Joe Cox,,,,,,,,,,,,,,,,,0,1,2,0,0,3,3,4,0,0,3
Matt Wolfe,,,,,,,,,,,,,,,,,,2,17,19,18,1,0,0,0,0,3
Al Taubenberger,,,,,,,,,,,,,,,,,,,0,17,17,2,0,2,0,0,3
Bill Heeney,,,,,,,,,,,,,,,,,,,,0,18,1,0,0,0,0,3
Dan Tinney,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,3
Maj Toure,,,,,,,,,,,,,,,,,,,,,,0,1,3,0,0,3
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,3
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,,,,0,0,3
Write-In,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,144,144,140,136,135,131,129,0,124,117,97,94,85,81,80,33,24,23,21,20,20,10,6,5,4,0,3
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,4
,Tiffany Palmer,Jennifer Schultz,Anthony Kyriakakis,James C Crumlish,Carmella Jacquinto,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Kendra Brooks,Katherine Gilmore Richardson,Isaiah Thomas,Nicolas O'Rourke,Derek S Green,Allan Domb,David Oh,Dan Tinney,Al Taubenberger,Bill Heeney,Joe Cox,Matt Wolfe,Sherrie Cohen,Write-In,Maj Toure,Steve Cherniavsky,Clarc King,4
Tiffany Palmer,0,176,172,156,152,152,147,0,156,119,122,120,98,100,82,23,9,7,4,23,5,10,3,3,4,2,4
Jennifer Schultz,,0,169,154,153,155,151,0,151,112,120,118,93,100,84,21,7,7,4,25,4,10,3,3,3,2,4
Anthony Kyriakakis,,,0,161,149,151,147,0,148,112,116,117,92,98,83,22,9,7,4,23,5,10,3,3,3,1,4
James C Crumlish,,,,0,146,149,145,0,130,97,110,109,77,97,82,23,10,8,6,20,5,8,3,2,3,2,4
Carmella Jacquinto,,,,,0,147,143,0,127,91,107,104,72,91,77,20,7,7,5,17,6,7,3,2,3,1,4
Joshua Roberts,,,,,,0,147,0,125,89,108,102,70,94,80,20,7,5,4,17,4,8,3,2,2,2,4
Crystal B Powell,,,,,,,0,0,123,87,106,101,70,91,79,20,6,4,3,16,4,6,3,2,3,2,4
Write-In,,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
Helen Gym,,,,,,,,,0,123,111,114,103,82,77,15,3,1,1,26,2,7,0,3,3,2,4
Kendra Brooks,,,,,,,,,,0,71,75,123,48,33,10,2,0,0,26,0,8,0,4,2,3,4
Katherine Gilmore Richardson,,,,,,,,,,,0,98,57,81,67,13,8,5,2,9,2,3,1,0,1,0,4
Isaiah Thomas,,,,,,,,,,,,0,63,76,59,13,4,2,0,13,2,2,1,0,0,0,4
Nicolas O'Rourke,,,,,,,,,,,,,0,34,22,4,0,1,0,18,0,5,0,3,0,3,4
Derek S Green,,,,,,,,,,,,,,0,63,10,4,7,2,8,1,4,1,1,3,0,4
Allan Domb,,,,,,,,,,,,,,,0,15,7,7,5,7,4,2,1,1,2,1,4
David Oh,,,,,,,,,,,,,,,,0,36,33,31,4,32,2,0,0,1,1,4
Dan Tinney,,,,,,,,,,,,,,,,,0,33,32,1,31,2,3,0,0,0,4
Al Taubenberger,,,,,,,,,,,,,,,,,,1,31,0,31,1,0,0,1,0,4
Bill Heeney,,,,,,,,,,,,,,,,,,,1,1,31,0,3,0,0,0,4
Joe Cox,,,,,,,,,,,,,,,,,,,,0,0,5,2,1,2,4,4
Matt Wolfe,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,0,4
Sherrie Cohen,,,,,,,,,,,,,,,,,,,,,,0,2,2,1,0,4
Write-In,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,4
Maj Toure,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,4
Steve Cherniavsky,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4
Clarc King,,,,,,,,,,,,,,,,,,,,,,,,,,0,4
Total,189,186,182,166,158,155,152,7,181,149,136,134,125,112,97,57,42,41,36,36,35,12,6,5,5,4,4
,Judge Of The Court Of Common Pleas,,,,,,,,Council At Large,,,,,,,,,,,,,,,,,,5
,Tiffany Palmer,Jennifer Schultz,Carmella Jacquinto,Anthony Kyriakakis,James C Crumlish,Joshua Roberts,Crystal B Powell,Write-In,Helen Gym,Isaiah Thomas,Katherine Gilmore Richardson,Kendra Brooks,Allan Domb,Derek S Green,Nicolas O'Rourke,David Oh,Bill Heeney,Al Taubenberger,Dan Tinney,Matt Wolfe,Joe Cox,Sherrie Cohen,Maj Toure,Steve Cherniavsky,Clarc King,Write-In,5
Tiffany Palmer,0,180,170,176,171,163,155,0,151,121,117,110,98,102,93,22,6,7,7,3,18,12,5,4,1,0,5
Jennifer Schultz,,0,169,172,169,162,152,0,146,116,114,104,95,102,88,22,5,8,4,2,17,12,5,3,1,0,5
