col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills,,District Council 2nd District,,,All
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Tracey Gordon,316,0,"2,951",372,19,All
Write-In,,1,1,4,0,All
Kenyatta Johnson,,,173,0,0,All
Michael Bradley,,,,468,0,All
Write-In,,,,,6,All
Total,"3,658",6,"3,125",844,25,All
,Register Of Wills,,District Council 2nd District,,,1
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
Tracey Gordon,25,0,203,20,2,1
Write-In,,0,0,0,0,1
Kenyatta Johnson,,,13,0,0,1
Michael Bradley,,,,25,0,1
Write-In,,,,,0,1
Total,250,0,216,45,2,1
,Register Of Wills,,District Council 2nd District,,,2
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Tracey Gordon,17,0,168,19,5,2
Write-In,,0,0,0,0,2
Kenyatta Johnson,,,20,0,0,2
Michael Bradley,,,,29,0,2
Write-In,,,,,0,2
Total,209,0,188,48,5,2
,Register Of Wills,,District Council 2nd District,,,3
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Tracey Gordon,24,0,242,36,0,3
Write-In,,0,0,0,0,3
Kenyatta Johnson,,,9,0,0,3
Michael Bradley,,,,35,0,3
Write-In,,,,,1,3
Total,302,0,251,71,1,3
,Register Of Wills,,District Council 2nd District,,,4
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,4
Tracey Gordon,19,0,214,35,0,4
Write-In,,0,0,0,0,4
Kenyatta Johnson,,,11,0,0,4
Michael Bradley,,,,26,0,4
Write-In,,,,,0,4
Total,268,0,225,61,0,4
,Register Of Wills,,District Council 2nd District,,,5
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Tracey Gordon,7,0,117,9,1,5
Write-In,,0,0,0,0,5
Kenyatta Johnson,,,7,0,0,5
Michael Bradley,,,,19,0,5
Write-In,,,,,1,5
Total,134,0,124,28,2,5
,Register Of Wills,,District Council 2nd District,,,6
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Tracey Gordon,22,0,170,29,2,6
Write-In,,0,0,0,0,6
Kenyatta Johnson,,,10,0,0,6
Michael Bradley,,,,38,0,6
Write-In,,,,,0,6
Total,223,0,180,67,2,6
,Register Of Wills,,District Council 2nd District,,,7
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Tracey Gordon,19,0,260,25,1,7
Write-In,,0,0,0,0,7
Kenyatta Johnson,,,10,0,0,7
Michael Bradley,,,,37,0,7
Write-In,,,,,0,7
Total,305,0,270,62,1,7
,Register Of Wills,,District Council 2nd District,,,9
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,9
Tracey Gordon,28,0,193,33,1,9
Write-In,,0,0,0,0,9
Kenyatta Johnson,,,11,0,0,9
Michael Bradley,,,,25,0,9
Write-In,,,,,1,9
Total,255,0,204,58,2,9
,Register Of Wills,,District Council 2nd District,,,12
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,12
Tracey Gordon,12,0,176,15,2,12
Write-In,,0,0,1,0,12
Kenyatta Johnson,,,9,0,0,12
Michael Bradley,,,,23,0,12
Write-In,,,,,1,12
Total,205,1,185,39,3,12
,Register Of Wills,,District Council 2nd District,,,13
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,13
Tracey Gordon,26,0,145,16,0,13
Write-In,,1,0,0,0,13
Kenyatta Johnson,,,6,0,0,13
Michael Bradley,,,,20,0,13
Write-In,,,,,0,13
Total,187,1,151,36,0,13
,Register Of Wills,,District Council 2nd District,,,14
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,14
Tracey Gordon,22,0,132,25,1,14
Write-In,,0,0,1,0,14
Kenyatta Johnson,,,17,0,0,14
Michael Bradley,,,,18,0,14
Write-In,,,,,0,14
Total,180,1,149,44,1,14
,Register Of Wills,,District Council 2nd District,,,20
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,20
Tracey Gordon,6,0,141,10,0,20
Write-In,,0,0,0,0,20
Kenyatta Johnson,,,9,0,0,20
Michael Bradley,,,,25,0,20
Write-In,,,,,0,20
Total,157,0,150,35,0,20
,Register Of Wills,,District Council 2nd District,,,21
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,21
Tracey Gordon,19,0,222,18,0,21
Write-In,,0,1,0,0,21
Kenyatta Johnson,,,17,0,0,21
Michael Bradley,,,,58,0,21
Write-In,,,,,0,21
Total,259,1,240,76,0,21
,Register Of Wills,,District Council 2nd District,,,27
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,27
Tracey Gordon,6,0,145,16,1,27
Write-In,,0,0,0,0,27
Kenyatta Johnson,,,8,0,0,27
Michael Bradley,,,,14,0,27
Write-In,,,,,0,27
Total,168,0,153,30,1,27
,Register Of Wills,,District Council 2nd District,,,28
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,28
Tracey Gordon,49,0,162,40,2,28
Write-In,,0,0,2,0,28
Kenyatta Johnson,,,9,0,0,28
Michael Bradley,,,,31,0,28
Write-In,,,,,1,28
Total,253,2,171,73,3,28
,Register Of Wills,,District Council 2nd District,,,34
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,34
Tracey Gordon,6,0,103,9,1,34
Write-In,,0,0,0,0,34
Kenyatta Johnson,,,2,0,0,34
Michael Bradley,,,,22,0,34
Write-In,,,,,0,34
Total,119,0,105,31,1,34
,Register Of Wills,,District Council 2nd District,,,35
,Tracey Gordon,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,35
Tracey Gordon,9,0,158,17,0,35
Write-In,,0,0,0,0,35
Kenyatta Johnson,,,5,0,0,35
Michael Bradley,,,,23,0,35
Write-In,,,,,1,35
