col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Register Of Wills,,District Council 4th District,,,,All
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,All
Tracey Gordon,135,0,"5,261",212,46,1,All
Write-In,,0,1,0,0,0,All
Curtis Jones Jr,,,229,0,0,0,All
Karla Cruel,,,,41,0,0,All
Matt Baltsar,,,,,26,0,All
Write-In,,,,,,1,All
Total,"5,655",1,"5,491",253,72,2,All
,District Council 4th District,,,,Register Of Wills,,1
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Tracey Gordon,Write-In,1
Curtis Jones Jr,5,0,0,0,132,0,1
Karla Cruel,,0,0,0,3,0,1
Matt Baltsar,,,0,0,0,0,1
Write-In,,,,0,0,0,1
Tracey Gordon,,,,,2,0,1
Write-In,,,,,,0,1
Total,137,3,0,0,137,0,1
,Register Of Wills,,District Council 4th District,,,,2
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,2
Tracey Gordon,7,0,211,14,5,0,2
Write-In,,0,0,0,0,0,2
Curtis Jones Jr,,,10,0,0,0,2
Karla Cruel,,,,4,0,0,2
Matt Baltsar,,,,,0,0,2
Write-In,,,,,,0,2
Total,237,0,221,18,5,0,2
,Register Of Wills,,District Council 4th District,,,,3
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,3
Tracey Gordon,5,0,42,2,1,0,3
Write-In,,0,0,0,0,0,3
Curtis Jones Jr,,,0,0,0,0,3
Karla Cruel,,,,2,0,0,3
Matt Baltsar,,,,,1,0,3
Write-In,,,,,,0,3
Total,50,0,42,4,2,0,3
,Register Of Wills,,District Council 4th District,,,,4
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,4
Tracey Gordon,2,0,136,2,1,0,4
Write-In,,0,0,0,0,0,4
Curtis Jones Jr,,,1,0,0,0,4
Karla Cruel,,,,1,0,0,4
Matt Baltsar,,,,,2,0,4
Write-In,,,,,,0,4
Total,141,0,137,3,3,0,4
,Register Of Wills,,District Council 4th District,,,,5
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,5
Tracey Gordon,2,0,177,10,4,1,5
Write-In,,0,0,0,0,0,5
Curtis Jones Jr,,,8,0,0,0,5
Karla Cruel,,,,2,0,0,5
Matt Baltsar,,,,,3,0,5
Write-In,,,,,,0,5
Total,194,0,185,12,7,1,5
,Register Of Wills,,District Council 4th District,,,,6
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,6
Tracey Gordon,4,0,195,14,2,0,6
Write-In,,0,0,0,0,0,6
Curtis Jones Jr,,,8,0,0,0,6
Karla Cruel,,,,7,0,0,6
Matt Baltsar,,,,,0,0,6
Write-In,,,,,,0,6
Total,215,0,203,21,2,0,6
,Register Of Wills,,District Council 4th District,,,,7
,Tracey Gordon,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,7
Tracey Gordon,5,0,214,3,3,0,7
Write-In,,0,0,0,0,0,7
Curtis Jones Jr,,,9,0,0,0,7
Karla Cruel,,,,1,0,0,7
Matt Baltsar,,,,,1,0,7
Write-In,,,,,,0,7
Total,225,0,223,4,4,0,7
,District Council 4th District,,,,Register Of Wills,,8
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Tracey Gordon,Write-In,8
Curtis Jones Jr,5,0,0,0,187,0,8
