col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,City Commissioners,,,,Sheriff,,All
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,All
Al Schmidt,"1,732",239,58,1,284,3,All
Lisa Deeley,,93,"1,474",0,"1,710",3,All
Omar Sabir,,,24,1,"1,532",0,All
Write-In,,,,2,2,0,All
Rochelle Bilal,,,,,60,0,All
Write-In,,,,,,0,All
Total,"2,108","1,926","1,613",6,"1,949",6,All
,City Commissioners,,,,Sheriff,,1
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,1
Al Schmidt,76,10,2,0,11,0,1
Lisa Deeley,,4,23,0,34,0,1
Omar Sabir,,,0,0,25,0,1
Write-In,,,,0,0,0,1
Rochelle Bilal,,,,,2,0,1
Write-In,,,,,,0,1
Total,93,43,26,0,43,0,1
,City Commissioners,,,,Sheriff,,2
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,2
Al Schmidt,154,9,2,0,9,0,2
Lisa Deeley,,11,51,0,61,0,2
Omar Sabir,,,1,0,54,0,2
Write-In,,,,0,0,0,2
Rochelle Bilal,,,,,3,0,2
Write-In,,,,,,0,2
Total,167,75,56,0,69,0,2
,City Commissioners,,,,Sheriff,,3
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,3
Al Schmidt,133,9,1,0,14,0,3
Lisa Deeley,,7,37,0,47,0,3
Omar Sabir,,,1,0,37,0,3
Write-In,,,,0,0,0,3
Rochelle Bilal,,,,,3,0,3
Write-In,,,,,,0,3
Total,150,58,39,0,58,0,3
,City Commissioners,,,,Sheriff,,4
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,4
Al Schmidt,81,13,0,0,7,0,4
Lisa Deeley,,2,39,0,47,0,4
Omar Sabir,,,0,0,39,0,4
Write-In,,,,1,0,0,4
Rochelle Bilal,,,,,1,0,4
Write-In,,,,,,0,4
Total,96,58,40,1,51,0,4
,City Commissioners,,,,Sheriff,,5
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,5
Al Schmidt,81,13,0,0,10,0,5
Lisa Deeley,,8,52,0,63,0,5
Omar Sabir,,,0,0,53,0,5
Write-In,,,,0,0,0,5
Rochelle Bilal,,,,,1,0,5
Write-In,,,,,,0,5
Total,95,75,53,0,66,0,5
,City Commissioners,,,,Sheriff,,6
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Rochelle Bilal,Write-In,6
Al Schmidt,133,22,1,0,23,1,6
Lisa Deeley,,7,56,0,74,1,6
Omar Sabir,,,0,0,55,0,6
Write-In,,,,0,0,0,6
Rochelle Bilal,,,,,0,0,6
Write-In,,,,,,0,6
Total,166,94,58,0,86,1,6
