col_1,col_2,col_3,col_4,col_5,col_6,division
,Mayor,,,Register Of Wills,,All
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,All
Jim Kenney,137,0,0,"2,402",3,All
Billy Ciancaglini,,50,0,30,0,All
Write-In,,,1,5,0,All
Tracey Gordon,,,,32,0,All
Write-In,,,,,0,All
Total,"2,542",80,6,"2,469",3,All
,Mayor,,,Register Of Wills,,1
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,1
Jim Kenney,19,0,0,188,1,1
Billy Ciancaglini,,5,0,0,0,1
Write-In,,,0,0,0,1
Tracey Gordon,,,,3,0,1
Write-In,,,,,0,1
Total,208,5,0,191,1,1
,Register Of Wills,,Mayor,,,2
,Tracey Gordon,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,2
Tracey Gordon,2,0,117,1,1,2
Write-In,,0,0,0,0,2
Jim Kenney,,,1,0,0,2
Billy Ciancaglini,,,,3,0,2
Write-In,,,,,0,2
Total,121,0,118,4,1,2
,Mayor,,,Register Of Wills,,3
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,3
Jim Kenney,22,0,0,185,1,3
Billy Ciancaglini,,3,0,8,0,3
Write-In,,,0,1,0,3
Tracey Gordon,,,,7,0,3
Write-In,,,,,0,3
Total,208,11,1,201,1,3
,Mayor,,,Register Of Wills,,4
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,4
Jim Kenney,8,0,0,143,0,4
Billy Ciancaglini,,2,0,1,0,4
Write-In,,,0,1,0,4
Tracey Gordon,,,,2,0,4
Write-In,,,,,0,4
Total,151,3,1,147,0,4
,Mayor,,,Register Of Wills,,5
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,5
Jim Kenney,1,0,0,88,1,5
Billy Ciancaglini,,4,0,0,0,5
Write-In,,,0,0,0,5
Tracey Gordon,,,,0,0,5
Write-In,,,,,0,5
Total,90,4,0,88,1,5
,Mayor,,,Register Of Wills,,6
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,6
Jim Kenney,3,0,0,133,0,6
Billy Ciancaglini,,0,0,1,0,6
Write-In,,,0,0,0,6
Tracey Gordon,,,,1,0,6
Write-In,,,,,0,6
Total,136,1,0,135,0,6
,Register Of Wills,,Mayor,,,7
,Tracey Gordon,Write-In,Jim Kenney,Billy Ciancaglini,Write-In,7
Tracey Gordon,5,0,184,1,0,7
Write-In,,0,0,0,0,7
Jim Kenney,,,5,0,0,7
Billy Ciancaglini,,,,3,0,7
Write-In,,,,,1,7
Total,190,0,189,4,1,7
,Mayor,,,Register Of Wills,,8
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,8
Jim Kenney,11,0,0,98,0,8
Billy Ciancaglini,,1,0,1,0,8
Write-In,,,0,0,0,8
Tracey Gordon,,,,2,0,8
Write-In,,,,,0,8
Total,109,2,0,101,0,8
,Mayor,,,Register Of Wills,,9
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,9
Jim Kenney,3,0,0,95,0,9
Billy Ciancaglini,,0,0,0,0,9
Write-In,,,0,0,0,9
Tracey Gordon,,,,1,0,9
Write-In,,,,,0,9
Total,98,0,0,96,0,9
,Mayor,,,Register Of Wills,,10
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,10
Jim Kenney,3,0,0,78,0,10
Billy Ciancaglini,,2,0,3,0,10
Write-In,,,0,0,0,10
Tracey Gordon,,,,0,0,10
Write-In,,,,,0,10
Total,81,5,0,81,0,10
,Mayor,,,Register Of Wills,,11
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,11
Jim Kenney,9,0,0,175,0,11
Billy Ciancaglini,,7,0,0,0,11
Write-In,,,0,1,0,11
Tracey Gordon,,,,0,0,11
Write-In,,,,,0,11
Total,184,7,1,176,0,11
,Mayor,,,Register Of Wills,,12
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,12
Jim Kenney,4,0,0,104,0,12
Billy Ciancaglini,,2,0,0,0,12
Write-In,,,0,0,0,12
Tracey Gordon,,,,0,0,12
Write-In,,,,,0,12
Total,108,2,0,104,0,12
,Mayor,,,Register Of Wills,,13
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,13
Jim Kenney,7,0,0,99,0,13
Billy Ciancaglini,,2,0,0,0,13
Write-In,,,0,0,0,13
Tracey Gordon,,,,2,0,13
Write-In,,,,,0,13
Total,106,2,0,101,0,13
,Mayor,,,Register Of Wills,,14
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,14
Jim Kenney,10,0,0,98,0,14
Billy Ciancaglini,,2,0,4,0,14
Write-In,,,0,0,0,14
Tracey Gordon,,,,3,0,14
Write-In,,,,,0,14
Total,108,6,0,105,0,14
,Mayor,,,Register Of Wills,,15
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,15
Jim Kenney,8,0,0,133,0,15
Billy Ciancaglini,,2,0,3,0,15
Write-In,,,0,0,0,15
Tracey Gordon,,,,2,0,15
Write-In,,,,,0,15
Total,141,5,0,138,0,15
,Mayor,,,Register Of Wills,,16
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,16
Jim Kenney,6,0,0,134,0,16
Billy Ciancaglini,,1,0,0,0,16
Write-In,,,0,0,0,16
Tracey Gordon,,,,1,0,16
Write-In,,,,,0,16
Total,140,1,0,135,0,16
,Mayor,,,Register Of Wills,,17
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,17
Jim Kenney,10,0,0,154,0,17
Billy Ciancaglini,,5,0,5,0,17
Write-In,,,0,0,0,17
Tracey Gordon,,,,0,0,17
Write-In,,,,,0,17
Total,164,10,0,159,0,17
,Mayor,,,Register Of Wills,,18
,Jim Kenney,Billy Ciancaglini,Write-In,Tracey Gordon,Write-In,18
