col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,City Commissioners,,,,District Council 2nd District,,,All
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,All
Lisa Deeley,40,"3,555",147,0,"3,103",405,113,All
Omar Sabir,,44,115,6,"3,139",351,119,All
Al Schmidt,,,19,3,98,421,21,All
Write-In,,,,2,7,3,4,All
Kenyatta Johnson,,,,,108,0,0,All
Michael Bradley,,,,,,63,0,All
Write-In,,,,,,,6,All
Total,"3,893","3,885",580,17,"3,411",822,145,All
,City Commissioners,,,,District Council 2nd District,,,1
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,1
Omar Sabir,5,302,6,0,271,28,5,1
Lisa Deeley,,2,6,0,265,31,5,1
Al Schmidt,,,1,0,2,28,1,1
Write-In,,,,0,0,0,0,1
Kenyatta Johnson,,,,,9,0,0,1
Michael Bradley,,,,,,2,0,1
Write-In,,,,,,,0,1
Total,325,319,36,0,286,59,6,1
,City Commissioners,,,,District Council 2nd District,,,2
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,2
Omar Sabir,1,203,10,0,194,16,6,2
Lisa Deeley,,0,3,0,187,15,3,2
Al Schmidt,,,0,1,4,29,3,2
Write-In,,,,0,0,1,0,2
Kenyatta Johnson,,,,,7,0,0,2
Michael Bradley,,,,,,4,0,2
Write-In,,,,,,,0,2
Total,224,211,37,1,206,47,6,2
,City Commissioners,,,,District Council 2nd District,,,3
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,3
Lisa Deeley,2,198,10,0,182,18,2,3
Omar Sabir,,2,3,0,178,13,2,3
Al Schmidt,,,1,0,6,21,0,3
Write-In,,,,0,0,0,0,3
Kenyatta Johnson,,,,,4,0,0,3
Michael Bradley,,,,,,4,0,3
Write-In,,,,,,,0,3
Total,216,207,28,0,191,38,2,3
,City Commissioners,,,,District Council 2nd District,,,4
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,4
Omar Sabir,3,96,4,0,88,8,5,4
Lisa Deeley,,0,5,0,83,7,6,4
Al Schmidt,,,2,0,6,14,1,4
Write-In,,,,0,1,0,0,4
Kenyatta Johnson,,,,,2,0,0,4
Michael Bradley,,,,,,2,0,4
Write-In,,,,,,,2,4
Total,111,103,23,1,97,21,9,4
,City Commissioners,,,,District Council 2nd District,,,5
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,5
Lisa Deeley,4,183,7,0,154,26,8,5
Omar Sabir,,0,3,0,151,21,9,5
Al Schmidt,,,0,0,3,16,2,5
Write-In,,,,0,0,0,0,5
Kenyatta Johnson,,,,,4,0,0,5
Michael Bradley,,,,,,0,0,5
Write-In,,,,,,,0,5
Total,205,194,21,0,164,39,11,5
,City Commissioners,,,,District Council 2nd District,,,6
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,6
Lisa Deeley,2,238,13,0,198,30,11,6
Omar Sabir,,2,7,1,202,25,13,6
Al Schmidt,,,1,0,8,22,0,6
Write-In,,,,0,1,0,1,6
Kenyatta Johnson,,,,,5,0,0,6
Michael Bradley,,,,,,1,0,6
Write-In,,,,,,,0,6
Total,259,258,33,2,216,46,14,6
,City Commissioners,,,,District Council 2nd District,,,7
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Kenyatta Johnson,Michael Bradley,Write-In,7
Lisa Deeley,5,301,18,0,275,33,0,7
Omar Sabir,,6,8,2,280,25,1,7
Al Schmidt,,,0,0,10,39,0,7
Write-In,,,,0,2,1,1,7
Kenyatta Johnson,,,,,11,0,0,7
Michael Bradley,,,,,,7,0,7
Write-In,,,,,,,1,7
Total,333,330,51,4,305,70,2,7
,City Commissioners,,,,District Council 2nd District,,,8
