col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,District Council 1st District,,,City Commissioners,,,,All
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,All
Mark F Squilla,29,0,0,702,628,83,0,All
Daniel Orsino,,13,0,31,12,338,0,All
Write-In,,,0,0,0,0,0,All
Lisa Deeley,,,,8,624,61,0,All
Omar Sabir,,,,,1,7,0,All
Al Schmidt,,,,,,22,0,All
Write-In,,,,,,,1,All
Total,791,370,0,755,653,451,1,All
,District Council 1st District,,,City Commissioners,,,,7
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Al Schmidt,Omar Sabir,Write-In,7
Mark F Squilla,2,0,0,53,10,44,0,7
Daniel Orsino,,3,0,4,46,2,0,7
Write-In,,,0,0,0,0,0,7
Lisa Deeley,,,,1,7,46,0,7
Al Schmidt,,,,,2,0,0,7
Omar Sabir,,,,,,0,0,7
Write-In,,,,,,,0,7
Total,61,52,0,60,59,47,0,7
,District Council 1st District,,,City Commissioners,,,,8
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,8
Mark F Squilla,1,0,0,59,57,1,0,8
Daniel Orsino,,0,0,1,0,17,0,8
Write-In,,,0,0,0,0,0,8
Lisa Deeley,,,,0,55,1,0,8
Omar Sabir,,,,,0,0,0,8
Al Schmidt,,,,,,0,0,8
Write-In,,,,,,,0,8
Total,62,18,0,60,57,18,0,8
,City Commissioners,,,,District Council 1st District,,,9
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,9
Omar Sabir,1,23,0,0,23,1,0,9
Lisa Deeley,,0,1,0,22,1,0,9
Al Schmidt,,,0,0,1,9,0,9
Write-In,,,,0,0,0,0,9
Mark F Squilla,,,,,0,0,0,9
Daniel Orsino,,,,,,2,0,9
Write-In,,,,,,,0,9
Total,26,24,10,0,24,12,0,9
,City Commissioners,,,,District Council 1st District,,,10
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,10
Lisa Deeley,0,38,0,0,39,1,0,10
Omar Sabir,,0,0,0,39,1,0,10
Al Schmidt,,,0,0,0,7,0,10
Write-In,,,,0,0,0,0,10
Mark F Squilla,,,,,0,0,0,10
Daniel Orsino,,,,,,0,0,10
Write-In,,,,,,,0,10
Total,40,40,7,0,40,9,0,10
,District Council 1st District,,,City Commissioners,,,,11
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,11
Mark F Squilla,1,0,0,61,56,3,0,11
Daniel Orsino,,0,0,0,0,14,0,11
Write-In,,,0,0,0,0,0,11
Lisa Deeley,,,,0,56,2,0,11
Omar Sabir,,,,,0,0,0,11
Al Schmidt,,,,,,1,0,11
Write-In,,,,,,,0,11
Total,63,14,0,61,56,18,0,11
,City Commissioners,,,,District Council 1st District,,,13
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,13
Lisa Deeley,1,57,6,0,61,2,0,13
Omar Sabir,,0,3,0,59,0,0,13
Al Schmidt,,,2,0,5,14,0,13
Write-In,,,,0,0,0,0,13
Mark F Squilla,,,,,0,0,0,13
Daniel Orsino,,,,,,1,0,13
Write-In,,,,,,,0,13
Total,66,62,24,0,65,15,0,13
,City Commissioners,,,,District Council 1st District,,,14
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,14
Lisa Deeley,0,19,0,0,19,0,0,14
Omar Sabir,,0,0,0,19,0,0,14
Al Schmidt,,,0,0,0,12,0,14
Write-In,,,,0,0,0,0,14
Mark F Squilla,,,,,0,0,0,14
Daniel Orsino,,,,,,0,0,14
Write-In,,,,,,,0,14
Total,19,19,12,0,19,12,0,14
,District Council 1st District,,,City Commissioners,,,,16
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,16
Mark F Squilla,0,0,0,44,38,8,0,16
Daniel Orsino,,1,0,0,2,3,0,16
Write-In,,,0,0,0,0,0,16
Lisa Deeley,,,,0,38,4,0,16
Omar Sabir,,,,,0,1,0,16
Al Schmidt,,,,,,0,0,16
Write-In,,,,,,,0,16
Total,49,6,0,45,42,12,0,16
,City Commissioners,,,,District Council 1st District,,,17
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,17
Lisa Deeley,2,68,4,0,72,5,0,17
Omar Sabir,,0,0,0,67,2,0,17
Al Schmidt,,,0,0,3,12,0,17
Write-In,,,,0,0,0,0,17
Mark F Squilla,,,,,1,0,0,17
Daniel Orsino,,,,,,0,0,17
Write-In,,,,,,,0,17
Total,80,70,15,0,75,16,0,17
,District Council 1st District,,,City Commissioners,,,,18
,Mark F Squilla,Daniel Orsino,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,18
Mark F Squilla,0,0,0,32,32,1,0,18
Daniel Orsino,,0,0,1,0,10,0,18
Write-In,,,0,0,0,0,0,18
Lisa Deeley,,,,0,30,0,0,18
Omar Sabir,,,,,0,0,0,18
Al Schmidt,,,,,,0,0,18
Write-In,,,,,,,0,18
Total,35,11,0,33,32,11,0,18
,District Council 1st District,,,City Commissioners,,,,19
,Mark F Squilla,Daniel Orsino,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,19
Mark F Squilla,0,0,0,43,41,3,0,19
Daniel Orsino,,0,0,0,1,9,0,19
Write-In,,,0,0,0,0,0,19
Omar Sabir,,,,0,41,0,0,19
Lisa Deeley,,,,,0,1,0,19
Al Schmidt,,,,,,0,0,19
Write-In,,,,,,,1,19
Total,46,9,0,43,42,12,1,19
,City Commissioners,,,,District Council 1st District,,,21
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Mark F Squilla,Daniel Orsino,Write-In,21
Lisa Deeley,0,39,1,0,40,2,0,21
Omar Sabir,,0,2,0,38,3,0,21
Al Schmidt,,,0,0,0,9,0,21
Write-In,,,,0,0,0,0,21
Mark F Squilla,,,,,0,0,0,21
Daniel Orsino,,,,,,0,0,21
Write-In,,,,,,,0,21
Total,43,42,9,0,41,10,0,21
,City Commissioners,,,,District Council 1st District,,,22
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Mark F Squilla,Daniel Orsino,Write-In,22
Al Schmidt,6,13,1,0,18,71,0,22
Lisa Deeley,,1,52,0,71,7,0,22
Omar Sabir,,,0,0,54,0,0,22
Write-In,,,,0,0,0,0,22
Mark F Squilla,,,,,11,0,0,22
Daniel Orsino,,,,,,4,0,22
Write-In,,,,,,,0,22
Total,96,81,55,0,94,78,0,22
,City Commissioners,,,,District Council 1st District,,,24
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Mark F Squilla,Daniel Orsino,Write-In,24
Al Schmidt,11,21,0,0,30,105,0,24
Lisa Deeley,,3,62,0,88,6,0,24
Omar Sabir,,,0,0,59,1,0,24
Write-In,,,,0,0,0,0,24
Mark F Squilla,,,,,13,0,0,24
Daniel Orsino,,,,,,2,0,24
Write-In,,,,,,,0,24
Total,148,101,62,0,117,108,0,24
