col_1,col_2,col_3,division
,Register Of Wills,,All
,Tracey Gordon,Write-In,All
Tracey Gordon,"3,624",0,All
Write-In,,8,All
Total,"3,624",8,All
,Register Of Wills,,1
,Tracey Gordon,Write-In,1
Tracey Gordon,114,0,1
Write-In,,0,1
Total,114,0,1
,Register Of Wills,,2
,Tracey Gordon,Write-In,2
Tracey Gordon,206,0,2
Write-In,,0,2
Total,206,0,2
,Register Of Wills,,3
,Tracey Gordon,Write-In,3
Tracey Gordon,213,0,3
Write-In,,0,3
Total,213,0,3
,Register Of Wills,,4
,Tracey Gordon,Write-In,4
Tracey Gordon,138,0,4
Write-In,,0,4
Total,138,0,4
,Register Of Wills,,5
,Tracey Gordon,Write-In,5
Tracey Gordon,136,0,5
Write-In,,0,5
Total,136,0,5
,Register Of Wills,,6
,Tracey Gordon,Write-In,6
Tracey Gordon,190,0,6
Write-In,,0,6
Total,190,0,6
,Register Of Wills,,7
,Tracey Gordon,Write-In,7
Tracey Gordon,188,0,7
Write-In,,0,7
Total,188,0,7
,Register Of Wills,,8
,Tracey Gordon,Write-In,8
Tracey Gordon,147,0,8
Write-In,,0,8
Total,147,0,8
,Register Of Wills,,9
,Tracey Gordon,Write-In,9
Tracey Gordon,243,0,9
Write-In,,0,9
Total,243,0,9
,Register Of Wills,,10
,Tracey Gordon,Write-In,10
Tracey Gordon,171,0,10
Write-In,,0,10
Total,171,0,10
,Register Of Wills,,11
,Tracey Gordon,Write-In,11
Tracey Gordon,170,0,11
Write-In,,0,11
Total,170,0,11
,Register Of Wills,,12
,Tracey Gordon,Write-In,12
Tracey Gordon,160,0,12
Write-In,,2,12
Total,160,2,12
,Register Of Wills,,13
,Tracey Gordon,Write-In,13
Tracey Gordon,213,0,13
Write-In,,1,13
Total,213,1,13
,Register Of Wills,,14
,Tracey Gordon,Write-In,14
Tracey Gordon,161,0,14
Write-In,,1,14
Total,161,1,14
,Register Of Wills,,15
,Tracey Gordon,Write-In,15
Tracey Gordon,209,0,15
Write-In,,2,15
Total,209,2,15
,Register Of Wills,,16
,Tracey Gordon,Write-In,16
Tracey Gordon,198,0,16
Write-In,,1,16
Total,198,1,16
,Register Of Wills,,17
,Tracey Gordon,Write-In,17
Tracey Gordon,142,0,17
Write-In,,1,17
Total,142,1,17
,Register Of Wills,,18
,Tracey Gordon,Write-In,18
Tracey Gordon,203,0,18
Write-In,,0,18
Total,203,0,18
,Register Of Wills,,19
,Tracey Gordon,Write-In,19
Tracey Gordon,128,0,19
Write-In,,0,19
Total,128,0,19
,Register Of Wills,,20
,Tracey Gordon,Write-In,20
Tracey Gordon,123,0,20
Write-In,,0,20
Total,123,0,20
,Register Of Wills,,21
,Tracey Gordon,Write-In,21
Tracey Gordon,171,0,21
Write-In,,0,21
Total,171,0,21
