col_1,col_2,col_3,col_4,col_5,division
,Register Of Wills,,District Council 3rd District,,All
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,All
Tracey Gordon,146,0,"3,683",4,All
Write-In,,0,1,0,All
Jamie Gauthier,,,145,0,All
Write-In,,,,1,All
Total,"3,833",1,"3,829",5,All
,Register Of Wills,,District Council 3rd District,,1
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,1
Tracey Gordon,7,0,118,0,1
Write-In,,0,0,0,1
Jamie Gauthier,,,5,0,1
Write-In,,,,0,1
Total,125,0,123,0,1
,Register Of Wills,,District Council 3rd District,,2
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,2
Tracey Gordon,6,0,122,1,2
Write-In,,0,0,0,2
Jamie Gauthier,,,3,0,2
Write-In,,,,0,2
Total,129,0,125,1,2
,Register Of Wills,,District Council 3rd District,,3
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,3
Tracey Gordon,6,0,110,0,3
Write-In,,0,0,0,3
Jamie Gauthier,,,1,0,3
Write-In,,,,0,3
Total,116,0,111,0,3
,District Council 3rd District,,Register Of Wills,,4
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,4
Jamie Gauthier,6,0,147,0,4
Write-In,,0,1,0,4
Tracey Gordon,,,4,0,4
Write-In,,,,0,4
Total,153,1,152,0,4
,District Council 3rd District,,Register Of Wills,,5
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,5
Jamie Gauthier,12,0,180,0,5
Write-In,,0,0,0,5
Tracey Gordon,,,4,0,5
Write-In,,,,0,5
Total,192,0,184,0,5
,District Council 3rd District,,Register Of Wills,,6
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,6
Jamie Gauthier,31,0,226,1,6
Write-In,,0,1,0,6
Tracey Gordon,,,20,0,6
Write-In,,,,0,6
Total,258,1,247,1,6
,District Council 3rd District,,Register Of Wills,,7
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,7
Jamie Gauthier,6,0,125,0,7
Write-In,,1,1,0,7
Tracey Gordon,,,5,0,7
Write-In,,,,0,7
Total,131,2,131,0,7
,Register Of Wills,,District Council 3rd District,,8
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,8
Tracey Gordon,6,0,88,0,8
Write-In,,0,0,0,8
Jamie Gauthier,,,1,0,8
Write-In,,,,0,8
Total,94,0,89,0,8
,Register Of Wills,,District Council 3rd District,,9
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,9
Tracey Gordon,10,0,101,0,9
Write-In,,0,0,0,9
Jamie Gauthier,,,2,0,9
Write-In,,,,0,9
Total,111,0,103,0,9
,District Council 3rd District,,Register Of Wills,,10
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,10
Jamie Gauthier,4,0,108,0,10
Write-In,,0,0,0,10
Tracey Gordon,,,3,0,10
Write-In,,,,0,10
Total,112,0,111,0,10
,Register Of Wills,,District Council 3rd District,,11
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,11
Tracey Gordon,5,0,127,0,11
Write-In,,0,0,0,11
Jamie Gauthier,,,4,0,11
Write-In,,,,0,11
Total,132,0,131,0,11
,District Council 3rd District,,Register Of Wills,,12
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,12
Jamie Gauthier,6,0,138,0,12
Write-In,,0,0,0,12
Tracey Gordon,,,1,0,12
Write-In,,,,0,12
Total,144,0,139,0,12
,Register Of Wills,,District Council 3rd District,,13
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,13
Tracey Gordon,3,0,130,0,13
Write-In,,0,0,0,13
Jamie Gauthier,,,1,0,13
Write-In,,,,0,13
Total,133,0,131,0,13
,District Council 3rd District,,Register Of Wills,,14
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,14
Jamie Gauthier,24,0,231,0,14
Write-In,,0,0,0,14
Tracey Gordon,,,11,0,14
Write-In,,,,0,14
Total,255,0,242,0,14
,Register Of Wills,,District Council 3rd District,,15
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,15
Tracey Gordon,9,0,158,0,15
Write-In,,0,0,0,15
Jamie Gauthier,,,4,0,15
Write-In,,,,0,15
Total,167,0,162,0,15
,Register Of Wills,,District Council 3rd District,,16
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,16
Tracey Gordon,6,0,130,0,16
Write-In,,0,0,0,16
Jamie Gauthier,,,1,0,16
Write-In,,,,0,16
Total,136,0,131,0,16
,Register Of Wills,,District Council 3rd District,,17
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,17
Tracey Gordon,6,0,123,0,17
Write-In,,0,0,0,17
Jamie Gauthier,,,4,0,17
Write-In,,,,0,17
Total,129,0,127,0,17
,Register Of Wills,,District Council 3rd District,,18
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,18
Tracey Gordon,3,0,175,0,18
Write-In,,0,0,0,18
Jamie Gauthier,,,0,0,18
Write-In,,,,0,18
Total,178,0,175,0,18
,District Council 3rd District,,Register Of Wills,,19
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,19
Jamie Gauthier,3,0,104,0,19
Write-In,,0,0,0,19
Tracey Gordon,,,1,0,19
Write-In,,,,0,19
Total,107,0,105,0,19
,District Council 3rd District,,Register Of Wills,,20
,Jamie Gauthier,Write-In,Tracey Gordon,Write-In,20
Jamie Gauthier,5,0,100,0,20
Write-In,,0,0,0,20
Tracey Gordon,,,3,0,20
Write-In,,,,0,20
Total,105,0,103,0,20
,Register Of Wills,,District Council 3rd District,,21
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,21
Tracey Gordon,3,0,99,0,21
Write-In,,0,0,0,21
Jamie Gauthier,,,1,0,21
Write-In,,,,0,21
Total,102,0,100,0,21
,Register Of Wills,,District Council 3rd District,,22
,Tracey Gordon,Write-In,Jamie Gauthier,Write-In,22
Tracey Gordon,3,0,130,0,22
Write-In,,0,0,0,22
Jamie Gauthier,,,1,0,22
Write-In,,,,0,22
Total,133,0,131,0,22
,District Council 3rd District,,Register Of Wills,,23
