col_1,col_2,col_3,col_4,col_5,division
,Register Of Wills,,Judge Of The Municipal Court,,All
,Tracey Gordon,Write-In,David H Conroy,Write-In,All
Tracey Gordon,167,0,"3,158",2,All
Write-In,,1,3,0,All
David H Conroy,,,149,0,All
Write-In,,,,1,All
Total,"3,327",4,"3,310",3,All
,Judge Of The Municipal Court,,Register Of Wills,,1
,David H Conroy,Write-In,Tracey Gordon,Write-In,1
David H Conroy,5,0,163,1,1
Write-In,,0,1,0,1
Tracey Gordon,,,5,0,1
Write-In,,,,0,1
Total,169,1,169,1,1
,Judge Of The Municipal Court,,Register Of Wills,,2
,David H Conroy,Write-In,Tracey Gordon,Write-In,2
David H Conroy,10,0,148,0,2
Write-In,,0,0,0,2
Tracey Gordon,,,10,0,2
Write-In,,,,0,2
Total,158,0,158,0,2
,Register Of Wills,,Judge Of The Municipal Court,,3
,Tracey Gordon,Write-In,David H Conroy,Write-In,3
Tracey Gordon,1,0,69,0,3
Write-In,,0,0,0,3
David H Conroy,,,0,0,3
Write-In,,,,0,3
Total,70,0,69,0,3
,Judge Of The Municipal Court,,Register Of Wills,,4
,David H Conroy,Write-In,Tracey Gordon,Write-In,4
David H Conroy,13,0,164,0,4
Write-In,,0,0,0,4
Tracey Gordon,,,9,0,4
Write-In,,,,0,4
Total,177,0,173,0,4
,Register Of Wills,,Judge Of The Municipal Court,,5
,Tracey Gordon,Write-In,David H Conroy,Write-In,5
Tracey Gordon,14,0,168,0,5
Write-In,,0,0,0,5
David H Conroy,,,9,0,5
Write-In,,,,0,5
Total,182,0,177,0,5
,Register Of Wills,,Judge Of The Municipal Court,,6
,Tracey Gordon,Write-In,David H Conroy,Write-In,6
Tracey Gordon,10,0,211,0,6
Write-In,,0,0,0,6
David H Conroy,,,7,0,6
Write-In,,,,0,6
Total,221,0,218,0,6
,Register Of Wills,,Judge Of The Municipal Court,,7
,Tracey Gordon,Write-In,David H Conroy,Write-In,7
Tracey Gordon,13,0,189,0,7
Write-In,,1,0,0,7
David H Conroy,,,10,0,7
Write-In,,,,0,7
Total,202,1,199,0,7
,Register Of Wills,,Judge Of The Municipal Court,,8
,Tracey Gordon,Write-In,David H Conroy,Write-In,8
Tracey Gordon,3,0,39,0,8
Write-In,,0,0,0,8
David H Conroy,,,2,0,8
Write-In,,,,0,8
Total,42,0,41,0,8
,Register Of Wills,,Judge Of The Municipal Court,,9
,Tracey Gordon,Write-In,David H Conroy,Write-In,9
Tracey Gordon,8,0,241,0,9
Write-In,,0,0,0,9
David H Conroy,,,7,0,9
Write-In,,,,1,9
Total,249,0,248,1,9
,Register Of Wills,,Judge Of The Municipal Court,,10
,Tracey Gordon,Write-In,David H Conroy,Write-In,10
Tracey Gordon,15,0,214,0,10
Write-In,,0,0,0,10
David H Conroy,,,12,0,10
Write-In,,,,0,10
Total,229,0,226,0,10
,Register Of Wills,,Judge Of The Municipal Court,,11
,Tracey Gordon,Write-In,David H Conroy,Write-In,11
Tracey Gordon,19,0,180,0,11
Write-In,,0,0,0,11
David H Conroy,,,15,0,11
Write-In,,,,0,11
Total,199,0,195,0,11
,Register Of Wills,,Judge Of The Municipal Court,,12
,Tracey Gordon,Write-In,David H Conroy,Write-In,12
Tracey Gordon,16,0,190,0,12
Write-In,,0,0,0,12
David H Conroy,,,10,0,12
Write-In,,,,0,12
Total,206,0,200,0,12
,Register Of Wills,,Judge Of The Municipal Court,,13
,Tracey Gordon,Write-In,David H Conroy,Write-In,13
Tracey Gordon,4,0,82,0,13
Write-In,,0,0,0,13
David H Conroy,,,3,0,13
Write-In,,,,0,13
Total,86,0,85,0,13
,Judge Of The Municipal Court,,Register Of Wills,,14
,David H Conroy,Write-In,Tracey Gordon,Write-In,14
David H Conroy,7,0,152,0,14
Write-In,,0,0,0,14
Tracey Gordon,,,6,0,14
Write-In,,,,0,14
Total,159,0,158,0,14
,Register Of Wills,,Judge Of The Municipal Court,,15
,Tracey Gordon,Write-In,David H Conroy,Write-In,15
Tracey Gordon,5,0,139,0,15
Write-In,,0,0,0,15
David H Conroy,,,2,0,15
Write-In,,,,0,15
Total,144,0,141,0,15
,Register Of Wills,,Judge Of The Municipal Court,,16
,Tracey Gordon,Write-In,David H Conroy,Write-In,16
Tracey Gordon,10,0,168,1,16
Write-In,,0,0,0,16
David H Conroy,,,8,0,16
Write-In,,,,0,16
Total,179,0,176,1,16
,Judge Of The Municipal Court,,Register Of Wills,,17
,David H Conroy,Write-In,Tracey Gordon,Write-In,17
David H Conroy,8,0,243,0,17
Write-In,,0,0,0,17
Tracey Gordon,,,4,0,17
Write-In,,,,0,17
Total,251,0,247,0,17
,Judge Of The Municipal Court,,Register Of Wills,,18
,David H Conroy,Write-In,Tracey Gordon,Write-In,18
David H Conroy,11,0,220,2,18
Write-In,,0,0,0,18
Tracey Gordon,,,10,0,18
Write-In,,,,0,18
Total,233,0,230,2,18
,Judge Of The Municipal Court,,Register Of Wills,,19
,David H Conroy,Write-In,Tracey Gordon,Write-In,19
David H Conroy,10,0,178,0,19
Write-In,,0,0,0,19
Tracey Gordon,,,5,0,19
Write-In,,,,0,19
Total,188,0,183,0,19
