col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Register Of Wills,,City Commissioners,,,,All
,Tracey Gordon,Write-In,Lisa Deeley,Al Schmidt,Omar Sabir,Write-In,All
Tracey Gordon,32,0,"2,131",438,"1,771",1,All
Write-In,,0,2,4,1,5,All
Lisa Deeley,,,134,360,"1,686",0,All
Al Schmidt,,,,"1,372",49,5,All
Omar Sabir,,,,,24,0,All
Write-In,,,,,,0,All
Total,"2,385",6,"2,365","1,909","1,816",7,All
,City Commissioners,,,,Register Of Wills,,1
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,1
Al Schmidt,140,40,4,0,47,0,1
Lisa Deeley,,12,57,0,100,0,1
Omar Sabir,,,0,0,63,0,1
Write-In,,,,0,0,0,1
Tracey Gordon,,,,,4,0,1
Write-In,,,,,,0,1
Total,199,124,63,0,125,0,1
,City Commissioners,,,,Register Of Wills,,2
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,2
Al Schmidt,103,31,4,1,44,1,2
Lisa Deeley,,16,68,0,108,0,2
Omar Sabir,,,3,0,73,0,2
Write-In,,,,0,0,1,2
Tracey Gordon,,,,,4,0,2
Write-In,,,,,,0,2
Total,155,131,76,1,133,1,2
,Register Of Wills,,City Commissioners,,,,3
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,3
Tracey Gordon,1,0,63,63,7,0,3
Write-In,,0,0,0,0,0,3
Lisa Deeley,,,4,56,6,0,3
Omar Sabir,,,,1,2,0,3
Al Schmidt,,,,,47,0,3
Write-In,,,,,,0,3
Total,73,0,70,64,57,0,3
,City Commissioners,,,,Register Of Wills,,4
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,4
Lisa Deeley,16,159,31,0,197,0,4
Omar Sabir,,1,8,0,163,0,4
Al Schmidt,,,95,0,35,0,4
Write-In,,,,0,0,0,4
Tracey Gordon,,,,,1,0,4
Write-In,,,,,,0,4
Total,223,169,141,0,211,0,4
,Register Of Wills,,City Commissioners,,,,5
,Tracey Gordon,Write-In,Lisa Deeley,Al Schmidt,Omar Sabir,Write-In,5
Tracey Gordon,1,0,47,9,42,0,5
Write-In,,0,0,0,0,0,5
Lisa Deeley,,,0,5,39,0,5
Al Schmidt,,,,34,2,0,5
Omar Sabir,,,,,1,0,5
Write-In,,,,,,0,5
Total,55,0,48,45,44,0,5
,City Commissioners,,,,Register Of Wills,,6
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,6
Lisa Deeley,3,34,5,0,46,0,6
Omar Sabir,,0,1,0,35,0,6
Al Schmidt,,,15,0,6,0,6
Write-In,,,,0,0,0,6
Tracey Gordon,,,,,1,0,6
Write-In,,,,,,0,6
Total,50,37,22,0,50,0,6
,City Commissioners,,,,Register Of Wills,,7
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,7
Al Schmidt,148,41,6,0,42,0,7
Lisa Deeley,,20,110,0,159,0,7
Omar Sabir,,,1,0,114,0,7
Write-In,,,,0,0,0,7
Tracey Gordon,,,,,3,0,7
Write-In,,,,,,0,7
Total,202,193,117,0,175,0,7
,Register Of Wills,,City Commissioners,,,,8
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,8
Tracey Gordon,0,0,65,56,9,0,8
Write-In,,0,0,0,0,0,8
Lisa Deeley,,,3,54,5,0,8
Omar Sabir,,,,2,0,0,8
Al Schmidt,,,,,40,0,8
Write-In,,,,,,0,8
Total,72,0,69,58,50,0,8
,City Commissioners,,,,Register Of Wills,,9
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,9
Al Schmidt,81,18,3,0,22,0,9
Lisa Deeley,,2,54,0,76,0,9
Omar Sabir,,,2,0,59,0,9
Write-In,,,,0,0,0,9
Tracey Gordon,,,,,3,0,9
Write-In,,,,,,0,9
Total,107,82,61,0,89,0,9
,City Commissioners,,,,Register Of Wills,,10
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,10
Al Schmidt,126,32,1,2,29,2,10
Lisa Deeley,,7,66,0,94,1,10
Omar Sabir,,,2,0,68,0,10
Write-In,,,,0,0,1,10
Tracey Gordon,,,,,0,0,10
Write-In,,,,,,0,10
Total,167,111,70,2,102,2,10
,Register Of Wills,,City Commissioners,,,,11
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,11
Tracey Gordon,0,0,99,97,9,0,11
Write-In,,0,0,0,0,0,11
Lisa Deeley,,,1,90,5,0,11
Omar Sabir,,,,0,0,0,11
Al Schmidt,,,,,32,0,11
Write-In,,,,,,0,11
Total,111,0,101,98,41,0,11
,Register Of Wills,,City Commissioners,,,,12
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,12
Tracey Gordon,1,0,58,58,2,0,12
Write-In,,0,0,0,0,0,12
Lisa Deeley,,,2,55,3,0,12
Omar Sabir,,,,3,0,0,12
Al Schmidt,,,,,5,0,12
Write-In,,,,,,0,12
Total,62,0,61,61,8,0,12
,City Commissioners,,,,Register Of Wills,,13
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,13
Lisa Deeley,4,47,2,0,51,0,13
Omar Sabir,,1,0,0,47,0,13
Al Schmidt,,,24,1,4,1,13
Write-In,,,,0,0,1,13
Tracey Gordon,,,,,0,0,13
Write-In,,,,,,0,13
Total,55,48,29,1,53,1,13
,Register Of Wills,,City Commissioners,,,,14
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,14
Tracey Gordon,2,0,49,40,10,0,14
Write-In,,0,0,0,0,0,14
Lisa Deeley,,,2,39,4,0,14
Omar Sabir,,,,0,1,0,14
Al Schmidt,,,,,14,0,14
Write-In,,,,,,0,14
Total,57,0,51,40,24,0,14
,Register Of Wills,,City Commissioners,,,,15
,Tracey Gordon,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,15
Tracey Gordon,2,0,63,56,2,0,15
Write-In,,0,0,0,0,0,15
Omar Sabir,,,0,56,1,0,15
Lisa Deeley,,,,5,0,0,15
Al Schmidt,,,,,13,0,15
Write-In,,,,,,0,15
Total,66,0,63,61,15,0,15
,City Commissioners,,,,Register Of Wills,,16
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,16
Lisa Deeley,3,49,9,0,57,0,16
Omar Sabir,,0,0,0,51,0,16
Al Schmidt,,,32,0,8,0,16
Write-In,,,,0,0,0,16
Tracey Gordon,,,,,0,0,16
Write-In,,,,,,0,16
Total,64,51,44,0,62,0,16
,Register Of Wills,,City Commissioners,,,,17
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,17
Tracey Gordon,1,0,108,98,17,0,17
Write-In,,0,0,0,0,0,17
Lisa Deeley,,,6,91,15,0,17
Omar Sabir,,,,2,2,0,17
Al Schmidt,,,,,46,0,17
Write-In,,,,,,0,17
Total,121,0,119,101,67,0,17
,Register Of Wills,,City Commissioners,,,,18
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,18
Tracey Gordon,0,0,109,108,7,0,18
Write-In,,0,0,0,0,2,18
Lisa Deeley,,,2,104,3,0,18
Omar Sabir,,,,0,1,0,18
Al Schmidt,,,,,21,0,18
Write-In,,,,,,0,18
Total,117,1,112,109,28,2,18
,Register Of Wills,,City Commissioners,,,,19
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,19
Tracey Gordon,0,0,65,57,12,1,19
Write-In,,0,0,0,0,0,19
Lisa Deeley,,,0,54,8,0,19
Omar Sabir,,,,1,1,0,19
Al Schmidt,,,,,38,1,19
Write-In,,,,,,0,19
Total,72,0,66,58,51,1,19
,City Commissioners,,,,Register Of Wills,,20
,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,Tracey Gordon,Write-In,20
Lisa Deeley,18,231,46,0,291,1,20
Omar Sabir,,1,6,0,235,1,20
Al Schmidt,,,148,0,55,0,20
Write-In,,,,0,0,0,20
Tracey Gordon,,,,,4,0,20
Write-In,,,,,,0,20
Total,321,243,214,0,317,1,20
,Register Of Wills,,City Commissioners,,,,21
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,21
Tracey Gordon,1,0,71,57,20,0,21
Write-In,,0,0,0,0,0,21
Lisa Deeley,,,2,53,12,0,21
Omar Sabir,,,,2,4,0,21
Al Schmidt,,,,,30,0,21
Write-In,,,,,,0,21
Total,81,0,74,59,51,0,21
,Register Of Wills,,City Commissioners,,,,22
,Tracey Gordon,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,22
Tracey Gordon,0,0,75,66,11,0,22
Write-In,,0,0,0,0,0,22
Lisa Deeley,,,2,64,8,0,22
Omar Sabir,,,,1,0,0,22
Al Schmidt,,,,,43,0,22
Write-In,,,,,,0,22
Total,82,0,79,68,55,0,22
,City Commissioners,,,,Register Of Wills,,23
,Al Schmidt,Lisa Deeley,Omar Sabir,Write-In,Tracey Gordon,Write-In,23
Al Schmidt,97,31,2,0,31,0,23
Lisa Deeley,,4,56,0,87,0,23
Omar Sabir,,,0,0,58,0,23
Write-In,,,,0,0,0,23
Tracey Gordon,,,,,3,0,23
Write-In,,,,,,0,23
Total,137,100,58,0,99,0,23
