col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 6th District,,,Register Of Wills,,All
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,All
Bobby Henon,458,0,0,"2,068",2,All
Pete Smith,,"1,303",0,238,3,All
Write-In,,,0,2,1,All
Tracey Gordon,,,,77,0,All
Write-In,,,,,0,All
Total,"2,528","1,544",3,"2,385",6,All
,District Council 6th District,,,Register Of Wills,,1
,Pete Smith,Bobby Henon,Write-In,Tracey Gordon,Write-In,1
Pete Smith,133,0,0,27,0,1
Bobby Henon,,42,0,90,0,1
Write-In,,,0,1,0,1
Tracey Gordon,,,,7,0,1
Write-In,,,,,0,1
Total,160,132,1,125,0,1
,District Council 6th District,,,Register Of Wills,,2
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,2
Bobby Henon,50,0,0,109,0,2
Pete Smith,,92,0,21,1,2
Write-In,,,0,0,0,2
Tracey Gordon,,,,3,0,2
Write-In,,,,,0,2
Total,159,114,0,133,1,2
,District Council 6th District,,,Register Of Wills,,3
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,3
Bobby Henon,14,0,0,68,0,3
Pete Smith,,42,0,3,0,3
Write-In,,,0,0,0,3
Tracey Gordon,,,,2,0,3
Write-In,,,,,0,3
Total,82,45,0,73,0,3
,Register Of Wills,,District Council 6th District,,,4
,Tracey Gordon,Write-In,Bobby Henon,Pete Smith,Write-In,4
Tracey Gordon,11,0,181,19,0,4
Write-In,,0,0,0,0,4
Bobby Henon,,,27,0,0,4
Pete Smith,,,,95,0,4
Write-In,,,,,0,4
Total,211,0,208,114,0,4
,Register Of Wills,,District Council 6th District,,,5
,Tracey Gordon,Write-In,Bobby Henon,Pete Smith,Write-In,5
Tracey Gordon,2,0,47,6,0,5
Write-In,,0,0,0,0,5
Bobby Henon,,,6,0,0,5
Pete Smith,,,,33,0,5
Write-In,,,,,0,5
Total,55,0,53,39,0,5
,Register Of Wills,,District Council 6th District,,,6
,Tracey Gordon,Write-In,Bobby Henon,Pete Smith,Write-In,6
Tracey Gordon,2,0,41,7,0,6
Write-In,,0,0,0,0,6
Bobby Henon,,,7,0,0,6
Pete Smith,,,,14,0,6
Write-In,,,,,0,6
Total,50,0,48,21,0,6
,District Council 6th District,,,Register Of Wills,,7
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,7
Bobby Henon,59,0,0,148,0,7
Pete Smith,,138,0,20,0,7
Write-In,,,0,1,0,7
Tracey Gordon,,,,6,0,7
Write-In,,,,,0,7
Total,207,158,1,175,0,7
,District Council 6th District,,,Register Of Wills,,8
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,8
Bobby Henon,10,0,0,67,0,8
Pete Smith,,35,0,3,0,8
Write-In,,,0,0,0,8
Tracey Gordon,,,,2,0,8
Write-In,,,,,0,8
Total,77,38,0,72,0,8
,District Council 6th District,,,Register Of Wills,,9
,Bobby Henon,Pete Smith,Write-In,Tracey Gordon,Write-In,9
Bobby Henon,29,0,0,76,0,9
Pete Smith,,68,0,8,0,9
Write-In,,,0,0,0,9
Tracey Gordon,,,,5,0,9
Write-In,,,,,0,9
Total,105,76,0,89,0,9
,District Council 6th District,,,Register Of Wills,,10
