col_1,col_2,col_3,col_4,col_5,division
,Register Of Wills,,Sheriff,,All
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,All
Tracey Gordon,298,0,"3,697",1,All
Write-In,,4,1,13,All
Rochelle Bilal,,,127,0,All
Write-In,,,,14,All
Total,"3,996",18,"3,825",28,All
,Register Of Wills,,Sheriff,,1
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,1
Tracey Gordon,3,0,62,0,1
Write-In,,0,0,0,1
Rochelle Bilal,,,0,0,1
Write-In,,,,0,1
Total,65,0,62,0,1
,Register Of Wills,,Sheriff,,2
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,2
Tracey Gordon,2,0,32,0,2
Write-In,,0,0,1,2
Rochelle Bilal,,,1,0,2
Write-In,,,,0,2
Total,34,1,33,1,2
,Sheriff,,Register Of Wills,,3
,Rochelle Bilal,Write-In,Tracey Gordon,Write-In,3
Rochelle Bilal,7,0,130,0,3
Write-In,,1,0,0,3
Tracey Gordon,,,7,0,3
Write-In,,,,0,3
Total,137,1,137,0,3
,Register Of Wills,,Sheriff,,4
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,4
Tracey Gordon,13,0,94,0,4
Write-In,,0,0,1,4
Rochelle Bilal,,,3,0,4
Write-In,,,,4,4
Total,107,1,97,5,4
,Sheriff,,Register Of Wills,,5
,Rochelle Bilal,Write-In,Tracey Gordon,Write-In,5
Rochelle Bilal,5,0,113,0,5
Write-In,,0,0,0,5
Tracey Gordon,,,5,0,5
Write-In,,,,0,5
Total,118,0,118,0,5
,Register Of Wills,,Sheriff,,6
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,6
Tracey Gordon,7,0,71,1,6
Write-In,,0,0,0,6
Rochelle Bilal,,,1,0,6
Write-In,,,,0,6
Total,79,0,72,1,6
,Register Of Wills,,Sheriff,,7
,Tracey Gordon,Write-In,Rochelle Bilal,Write-In,7
Tracey Gordon,9,0,65,0,7
Write-In,,3,1,1,7
Rochelle Bilal,,,3,0,7
Write-In,,,,0,7
Total,74,5,69,1,7
,Register Of Wills,,Sheriff,,8
