col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 1st District,,,Register Of Wills,,All
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,All
Mark F Squilla,264,0,0,"2,565",4,All
Daniel Orsino,,432,0,101,3,All
Write-In,,,1,2,1,All
Tracey Gordon,,,,99,0,All
Write-In,,,,,1,All
Total,"2,833",536,4,"2,767",9,All
,Register Of Wills,,District Council 1st District,,,1
,Tracey Gordon,Write-In,Mark F Squilla,Daniel Orsino,Write-In,1
Tracey Gordon,19,0,215,9,0,1
Write-In,,0,0,0,0,1
Mark F Squilla,,,9,0,0,1
Daniel Orsino,,,,10,0,1
Write-In,,,,,0,1
Total,243,0,224,19,0,1
,District Council 1st District,,,Register Of Wills,,3
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,3
Mark F Squilla,13,0,0,160,2,3
Daniel Orsino,,24,0,7,0,3
Write-In,,,0,0,0,3
Tracey Gordon,,,,2,0,3
Write-In,,,,,0,3
Total,175,31,0,169,2,3
,District Council 1st District,,,Register Of Wills,,4
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,4
Mark F Squilla,20,0,0,195,1,4
Daniel Orsino,,43,0,8,0,4
Write-In,,,0,0,0,4
Tracey Gordon,,,,10,0,4
Write-In,,,,,0,4
Total,216,51,0,213,1,4
,District Council 1st District,,,Register Of Wills,,5
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,5
Mark F Squilla,14,0,0,140,0,5
Daniel Orsino,,18,0,4,0,5
Write-In,,,0,0,0,5
Tracey Gordon,,,,8,0,5
Write-In,,,,,0,5
Total,154,22,0,152,0,5
,District Council 1st District,,,Register Of Wills,,6
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,6
Mark F Squilla,11,0,0,134,0,6
Daniel Orsino,,24,0,6,1,6
Write-In,,,0,1,0,6
Tracey Gordon,,,,3,0,6
Write-In,,,,,0,6
Total,145,31,1,144,1,6
,District Council 1st District,,,Register Of Wills,,7
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,7
Mark F Squilla,25,0,0,208,0,7
Daniel Orsino,,36,0,3,0,7
Write-In,,,0,0,0,7
Tracey Gordon,,,,4,0,7
Write-In,,,,,0,7
Total,233,39,0,215,0,7
,District Council 1st District,,,Register Of Wills,,8
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,8
Mark F Squilla,12,0,0,202,0,8
Daniel Orsino,,20,0,6,1,8
Write-In,,,0,0,0,8
Tracey Gordon,,,,6,0,8
Write-In,,,,,0,8
Total,214,27,0,214,1,8
,District Council 1st District,,,Register Of Wills,,10
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,10
Mark F Squilla,9,0,0,120,0,10
Daniel Orsino,,9,0,5,0,10
Write-In,,,0,0,0,10
Tracey Gordon,,,,3,0,10
Write-In,,,,,0,10
Total,129,14,0,128,0,10
,Register Of Wills,,District Council 1st District,,,11
,Tracey Gordon,Write-In,Mark F Squilla,Daniel Orsino,Write-In,11
Tracey Gordon,11,0,170,7,0,11
Write-In,,0,0,0,0,11
Mark F Squilla,,,12,0,0,11
Daniel Orsino,,,,22,0,11
Write-In,,,,,0,11
Total,188,0,182,29,0,11
,District Council 1st District,,,Register Of Wills,,12
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,12
Mark F Squilla,16,0,0,90,0,12
Daniel Orsino,,21,0,3,0,12
Write-In,,,0,1,0,12
Tracey Gordon,,,,1,0,12
Write-In,,,,,0,12
Total,106,24,1,95,0,12
,District Council 1st District,,,Register Of Wills,,13
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,13
Mark F Squilla,20,0,0,148,0,13
Daniel Orsino,,25,0,9,0,13
Write-In,,,0,0,0,13
Tracey Gordon,,,,2,0,13
Write-In,,,,,0,13
Total,168,34,0,159,0,13
,Register Of Wills,,District Council 1st District,,,14
,Tracey Gordon,Write-In,Mark F Squilla,Daniel Orsino,Write-In,14
Tracey Gordon,6,0,153,7,0,14
Write-In,,1,1,0,0,14
Mark F Squilla,,,11,0,0,14
Daniel Orsino,,,,38,0,14
Write-In,,,,,1,14
Total,166,2,165,45,1,14
,Register Of Wills,,District Council 1st District,,,15
,Tracey Gordon,Write-In,Mark F Squilla,Daniel Orsino,Write-In,15
Tracey Gordon,8,0,150,6,0,15
Write-In,,0,0,0,1,15
Mark F Squilla,,,11,0,0,15
Daniel Orsino,,,,31,0,15
Write-In,,,,,0,15
Total,164,1,161,37,1,15
,District Council 1st District,,,Register Of Wills,,16
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,16
Mark F Squilla,23,0,0,159,0,16
Daniel Orsino,,45,0,6,1,16
Write-In,,,0,0,0,16
Tracey Gordon,,,,3,0,16
Write-In,,,,,0,16
Total,182,52,0,168,1,16
,District Council 1st District,,,Register Of Wills,,17
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,17
Mark F Squilla,16,0,0,101,0,17
Daniel Orsino,,33,0,4,0,17
Write-In,,,0,0,0,17
Tracey Gordon,,,,4,0,17
Write-In,,,,,0,17
Total,117,37,0,109,0,17
,District Council 1st District,,,Register Of Wills,,18
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,18
Mark F Squilla,19,0,0,97,0,18
Daniel Orsino,,14,0,3,0,18
Write-In,,,0,0,0,18
Tracey Gordon,,,,4,0,18
Write-In,,,,,0,18
Total,116,17,0,104,0,18
,District Council 1st District,,,Register Of Wills,,19
,Mark F Squilla,Daniel Orsino,Write-In,Tracey Gordon,Write-In,19
Mark F Squilla,23,0,0,123,0,19
Daniel Orsino,,19,0,8,0,19
Write-In,,,0,0,0,19
Tracey Gordon,,,,5,0,19
Write-In,,,,,0,19
Total,146,27,0,136,0,19
