col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,division
,District Council 4th District,,,,City Commissioners,,,,All
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,All
Curtis Jones Jr,7,0,0,0,429,421,6,0,All
Karla Cruel,,1,0,0,5,4,2,0,All
Matt Baltsar,,,0,0,2,1,1,0,All
Write-In,,,,0,0,0,0,0,All
Omar Sabir,,,,,6,416,1,0,All
Lisa Deeley,,,,,,3,2,0,All
Al Schmidt,,,,,,,4,0,All
Write-In,,,,,,,,0,All
Total,453,8,2,0,445,432,13,0,All
,District Council 4th District,,,,City Commissioners,,,,9
,Curtis Jones Jr,Matt Baltsar,Karla Cruel,Write-In,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,9
Curtis Jones Jr,2,0,0,0,133,127,0,0,9
Matt Baltsar,,0,0,0,2,1,1,0,9
Karla Cruel,,,0,0,1,1,0,0,9
Write-In,,,,0,0,0,0,0,9
Omar Sabir,,,,,1,126,1,0,9
Lisa Deeley,,,,,,0,0,0,9
Al Schmidt,,,,,,,2,0,9
Write-In,,,,,,,,0,9
Total,140,2,1,0,139,131,3,0,9
,District Council 4th District,,,,City Commissioners,,,,16
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,16
Curtis Jones Jr,4,0,0,0,96,96,2,0,16
Karla Cruel,,0,0,0,1,1,1,0,16
Matt Baltsar,,,0,0,0,0,0,0,16
Write-In,,,,0,0,0,0,0,16
Lisa Deeley,,,,,2,94,1,0,16
Omar Sabir,,,,,,1,0,0,16
Al Schmidt,,,,,,,1,0,16
Write-In,,,,,,,,0,16
Total,104,2,0,0,99,98,4,0,16
,City Commissioners,,,,District Council 4th District,,,,17
,Omar Sabir,Lisa Deeley,Al Schmidt,Write-In,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,17
Omar Sabir,3,88,0,0,91,2,0,0,17
Lisa Deeley,,1,0,0,87,2,0,0,17
Al Schmidt,,,0,0,1,0,0,0,17
Write-In,,,,0,0,0,0,0,17
Curtis Jones Jr,,,,,1,0,0,0,17
Karla Cruel,,,,,,1,0,0,17
Matt Baltsar,,,,,,,0,0,17
Write-In,,,,,,,,0,17
Total,97,91,1,0,95,3,0,0,17
,District Council 4th District,,,,City Commissioners,,,,18
,Curtis Jones Jr,Karla Cruel,Matt Baltsar,Write-In,Lisa Deeley,Omar Sabir,Al Schmidt,Write-In,18
Curtis Jones Jr,0,0,0,0,111,109,3,0,18
Karla Cruel,,0,0,0,0,1,1,0,18
Matt Baltsar,,,0,0,0,0,0,0,18
Write-In,,,,0,0,0,0,0,18
Lisa Deeley,,,,,0,108,1,0,18
Omar Sabir,,,,,,1,0,0,18
Al Schmidt,,,,,,,1,0,18
Write-In,,,,,,,,0,18
Total,114,2,0,0,111,111,5,0,18
