col_1,col_2,col_3,col_4,col_5,col_6,division
,District Council 9th District,,,Register Of Wills,,All
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,All
Cherelle Parker,361,0,0,"2,946",43,All
Kevin Strickland,,29,0,79,159,All
Bobbie T Curry,,,7,15,5,All
Ronald R Donatucci,,,,113,0,All
Ross Feinberg,,,,,18,All
Total,"3,350",267,27,"3,153",225,All
,District Council 9th District,,,Register Of Wills,,1
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,1
Cherelle Parker,2,0,0,93,2,1
Kevin Strickland,,2,0,3,2,1
Bobbie T Curry,,,0,0,0,1
Ronald R Donatucci,,,,1,0,1
Ross Feinberg,,,,,0,1
Total,97,7,0,97,4,1
,District Council 9th District,,,Register Of Wills,,2
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,2
Cherelle Parker,19,0,0,91,1,2
Kevin Strickland,,1,0,2,5,2
Bobbie T Curry,,,0,0,0,2
Ronald R Donatucci,,,,3,0,2
Ross Feinberg,,,,,1,2
Total,111,8,0,96,7,2
,District Council 9th District,,,Register Of Wills,,3
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,3
Cherelle Parker,10,0,0,94,2,3
Kevin Strickland,,0,0,2,8,3
Bobbie T Curry,,,0,0,0,3
Ronald R Donatucci,,,,5,0,3
Ross Feinberg,,,,,0,3
Total,106,10,0,101,10,3
,District Council 9th District,,,Register Of Wills,,4
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,4
Cherelle Parker,8,0,0,66,1,4
Kevin Strickland,,0,0,2,8,4
Bobbie T Curry,,,0,2,0,4
Ronald R Donatucci,,,,3,0,4
Ross Feinberg,,,,,1,4
Total,75,10,2,73,10,4
,District Council 9th District,,,Register Of Wills,,5
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,5
Cherelle Parker,7,0,0,70,0,5
Kevin Strickland,,0,0,3,2,5
Bobbie T Curry,,,0,0,0,5
Ronald R Donatucci,,,,2,0,5
Ross Feinberg,,,,,1,5
Total,77,5,0,75,3,5
,District Council 9th District,,,Register Of Wills,,6
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,6
Cherelle Parker,37,0,0,206,3,6
Kevin Strickland,,2,0,5,16,6
Bobbie T Curry,,,0,1,1,6
Ronald R Donatucci,,,,6,0,6
Ross Feinberg,,,,,1,6
Total,246,23,2,218,21,6
,District Council 9th District,,,Register Of Wills,,7
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,7
Cherelle Parker,12,0,0,122,0,7
Kevin Strickland,,0,0,3,8,7
Bobbie T Curry,,,1,0,0,7
Ronald R Donatucci,,,,4,0,7
Ross Feinberg,,,,,0,7
Total,134,11,1,129,8,7
,District Council 9th District,,,Register Of Wills,,8
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,8
Cherelle Parker,5,0,0,85,0,8
Kevin Strickland,,0,0,1,2,8
Bobbie T Curry,,,0,0,0,8
Ronald R Donatucci,,,,3,0,8
Ross Feinberg,,,,,0,8
Total,90,3,0,89,2,8
,District Council 9th District,,,Register Of Wills,,9
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,9
Cherelle Parker,24,0,0,72,2,9
Kevin Strickland,,1,0,1,2,9
Bobbie T Curry,,,0,0,0,9
Ronald R Donatucci,,,,0,0,9
Ross Feinberg,,,,,0,9
Total,98,4,0,73,4,9
,District Council 9th District,,,Register Of Wills,,10
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,10
Cherelle Parker,8,0,0,74,0,10
Kevin Strickland,,0,0,1,7,10
Bobbie T Curry,,,1,2,0,10
Ronald R Donatucci,,,,2,0,10
Ross Feinberg,,,,,2,10
Total,82,8,3,79,9,10
,District Council 9th District,,,Register Of Wills,,11
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,11
Cherelle Parker,15,0,0,91,2,11
Kevin Strickland,,4,0,1,3,11
Bobbie T Curry,,,0,0,0,11
Ronald R Donatucci,,,,0,0,11
Ross Feinberg,,,,,1,11
Total,108,8,0,92,6,11
,District Council 9th District,,,Register Of Wills,,12
,Cherelle Parker,Kevin Strickland,Bobbie T Curry,Ronald R Donatucci,Ross Feinberg,12
Cherelle Parker,6,0,0,83,1,12
Kevin Strickland,,1,0,0,0,12
Bobbie T Curry,,,0,0,0,12
Ronald R Donatucci,,,,4,0,12
Ross Feinberg,,,,,0,12
Total,90,1,0,87,1,12
,Register Of Wills,,District Council 9th District,,,13
,Ronald R Donatucci,Ross Feinberg,Cherelle Parker,Kevin Strickland,Bobbie T Curry,13
Ronald R Donatucci,5,0,92,2,0,13
Ross Feinberg,,0,0,1,0,13
Cherelle Parker,,,5,0,0,13
