col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills,,City Commissioners,,,1
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Ronald R Donatucci,8,0,65,62,11,1
Ross Feinberg,,1,4,6,35,1
Anthony Clark,,,4,53,4,1
Lisa M Deeley,,,,2,9,1
Al Schmidt,,,,,2,1
Total,90,38,75,72,48,1
,City Commissioners,,,Register Of Wills,,2
,Lisa M Deeley,Anthony Clark,Al Schmidt,Ronald R Donatucci,Ross Feinberg,2
Lisa M Deeley,5,73,17,94,16,2
Anthony Clark,,7,9,81,11,2
Al Schmidt,,,4,15,67,2
Ronald R Donatucci,,,,3,0,2
Ross Feinberg,,,,,3,2
Total,117,100,87,115,78,2
,Register Of Wills,,City Commissioners,,,3
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Anthony Clark,Al Schmidt,3
Ronald R Donatucci,3,0,55,46,9,3
Ross Feinberg,,2,8,4,38,3
Lisa M Deeley,,,0,38,10,3
Anthony Clark,,,,3,2,3
Al Schmidt,,,,,4,3
Total,72,43,63,53,51,3
,Register Of Wills,,City Commissioners,,,4
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Al Schmidt,Anthony Clark,4
Ronald R Donatucci,10,0,47,18,55,4
Ross Feinberg,,3,11,40,0,4
Lisa M Deeley,,,4,16,35,4
Al Schmidt,,,,2,5,4
Anthony Clark,,,,,1,4
Total,85,45,64,60,58,4
,City Commissioners,,,Register Of Wills,,5
,Lisa M Deeley,Al Schmidt,Anthony Clark,Ronald R Donatucci,Ross Feinberg,5
Lisa M Deeley,1,21,59,73,21,5
Al Schmidt,,4,9,17,74,5
Anthony Clark,,,1,65,10,5
Ronald R Donatucci,,,,4,0,5
Ross Feinberg,,,,,1,5
Total,97,95,78,97,81,5
,City Commissioners,,,Register Of Wills,,6
,Al Schmidt,Lisa M Deeley,Anthony Clark,Ross Feinberg,Ronald R Donatucci,6
Al Schmidt,8,18,10,53,10,6
Lisa M Deeley,,9,30,17,40,6
Anthony Clark,,,1,12,36,6
Ross Feinberg,,,,0,0,6
Ronald R Donatucci,,,,,5,6
Total,73,70,51,60,59,6
,Register Of Wills,,City Commissioners,,,7
,Ronald R Donatucci,Ross Feinberg,Al Schmidt,Lisa M Deeley,Anthony Clark,7
Ronald R Donatucci,11,0,13,50,44,7
Ross Feinberg,,6,48,9,6,7
Al Schmidt,,,3,14,5,7
Lisa M Deeley,,,,4,39,7
Anthony Clark,,,,,2,7
Total,74,58,66,65,54,7
,Register Of Wills,,City Commissioners,,,8
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Al Schmidt,Anthony Clark,8
Ronald R Donatucci,5,0,57,18,45,8
Ross Feinberg,,1,9,46,5,8
Lisa M Deeley,,,1,19,38,8
Al Schmidt,,,,3,5,8
Anthony Clark,,,,,2,8
Total,75,51,69,68,53,8
,City Commissioners,,,Register Of Wills,,9
,Lisa M Deeley,Al Schmidt,Anthony Clark,Ronald R Donatucci,Ross Feinberg,9
Lisa M Deeley,4,11,28,37,6,9
Al Schmidt,,3,5,9,30,9
Anthony Clark,,,3,30,5,9
Ronald R Donatucci,,,,2,0,9
Ross Feinberg,,,,,1,9
Total,48,42,39,44,33,9
,Register Of Wills,,City Commissioners,,,10
,Ronald R Donatucci,Ross Feinberg,Lisa M Deeley,Al Schmidt,Anthony Clark,10
Ronald R Donatucci,2,0,41,19,29,10
Ross Feinberg,,0,10,32,5,10
Lisa M Deeley,,,2,15,25,10
Al Schmidt,,,,1,7,10
Anthony Clark,,,,,1,10
Total,57,35,54,53,35,10
,Register Of Wills,,City Commissioners,,,11
,Ross Feinberg,Ronald R Donatucci,Al Schmidt,Lisa M Deeley,Anthony Clark,11
Ross Feinberg,5,0,45,12,7,11
Ronald R Donatucci,,5,8,24,31,11
Al Schmidt,,,2,8,6,11
Lisa M Deeley,,,,4,23,11
Anthony Clark,,,,,1,11
Total,58,44,56,42,40,11
,City Commissioners,,,Register Of Wills,,12
,Lisa M Deeley,Al Schmidt,Anthony Clark,Ronald R Donatucci,Ross Feinberg,12
Lisa M Deeley,3,6,17,21,9,12
Al Schmidt,,1,5,5,20,12
Anthony Clark,,,1,21,4,12
Ronald R Donatucci,,,,3,0,12
Ross Feinberg,,,,,1,12
Total,35,27,27,33,25,12
