col_1,col_2,col_3,col_4,col_5,col_6,division
,Register Of Wills,,City Commissioners,,,1
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,1
Ronald R Donatucci,5,0,95,83,2,1
Ross Feinberg,,2,1,3,3,1
Anthony Clark,,,3,79,0,1
Lisa M Deeley,,,,5,4,1
Al Schmidt,,,,,0,1
Total,110,6,103,96,6,1
,City Commissioners,,,Register Of Wills,,2
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,2
Anthony Clark,3,75,5,80,3,2
Lisa M Deeley,,0,7,75,6,2
Al Schmidt,,,0,3,15,2
Ronald R Donatucci,,,,5,0,2
Ross Feinberg,,,,,1,2
Total,87,82,18,86,16,2
,City Commissioners,,,Register Of Wills,,3
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,3
Anthony Clark,8,72,2,86,4,3
Lisa M Deeley,,5,4,76,5,3
Al Schmidt,,,0,4,4,3
Ronald R Donatucci,,,,3,0,3
Ross Feinberg,,,,,1,3
Total,99,87,8,97,9,3
,Register Of Wills,,City Commissioners,,,4
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,4
Ronald R Donatucci,3,0,56,52,1,4
Ross Feinberg,,1,0,0,1,4
Anthony Clark,,,2,49,0,4
Lisa M Deeley,,,,1,1,4
Al Schmidt,,,,,0,4
Total,62,2,58,53,2,4
,Register Of Wills,,City Commissioners,,,5
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,5
Ronald R Donatucci,4,0,116,113,0,5
Ross Feinberg,,1,1,2,3,5
Anthony Clark,,,7,107,0,5
Lisa M Deeley,,,,2,1,5
Al Schmidt,,,,,0,5
Total,129,5,126,119,3,5
,City Commissioners,,,Register Of Wills,,6
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,6
Anthony Clark,9,102,0,104,4,6
Lisa M Deeley,,6,4,101,5,6
Al Schmidt,,,0,1,3,6
Ronald R Donatucci,,,,2,0,6
Ross Feinberg,,,,,0,6
Total,120,117,6,111,8,6
,Register Of Wills,,City Commissioners,,,7
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,7
Ronald R Donatucci,5,0,104,98,3,7
Ross Feinberg,,0,0,1,4,7
Anthony Clark,,,6,89,0,7
Lisa M Deeley,,,,1,4,7
Al Schmidt,,,,,0,7
Total,118,4,110,100,7,7
,Register Of Wills,,City Commissioners,,,8
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,8
Ronald R Donatucci,2,0,77,71,3,8
Ross Feinberg,,1,1,1,3,8
Anthony Clark,,,4,65,2,8
Lisa M Deeley,,,,0,3,8
Al Schmidt,,,,,1,8
Total,86,4,83,73,7,8
,City Commissioners,,,Register Of Wills,,9
,Anthony Clark,Lisa M Deeley,Al Schmidt,Ronald R Donatucci,Ross Feinberg,9
Anthony Clark,5,80,2,89,3,9
Lisa M Deeley,,2,2,79,3,9
Al Schmidt,,,0,0,6,9
Ronald R Donatucci,,,,3,0,9
Ross Feinberg,,,,,0,9
Total,100,88,7,95,8,9
,Register Of Wills,,City Commissioners,,,10
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,10
Ronald R Donatucci,11,0,96,79,3,10
Ross Feinberg,,0,4,2,4,10
Anthony Clark,,,4,74,2,10
Lisa M Deeley,,,,1,3,10
Al Schmidt,,,,,1,10
Total,115,7,105,84,9,10
,Register Of Wills,,City Commissioners,,,11
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,11
Ronald R Donatucci,5,0,103,88,1,11
Ross Feinberg,,0,3,3,5,11
Anthony Clark,,,5,86,2,11
Lisa M Deeley,,,,2,1,11
Al Schmidt,,,,,0,11
Total,113,7,112,94,6,11
,Register Of Wills,,City Commissioners,,,12
,Ronald R Donatucci,Ross Feinberg,Anthony Clark,Lisa M Deeley,Al Schmidt,12
Ronald R Donatucci,6,0,63,57,1,12
Ross Feinberg,,0,2,2,1,12
Anthony Clark,,,4,58,0,12
Lisa M Deeley,,,,0,1,12
Al Schmidt,,,,,0,12
Total,72,3,71,61,2,12
