col_1,col_2,col_3,col_4,col_5,division
,Representative In The General Assembly 195th District,Attorney General,,,All
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,All
Michelle F Brownlee,85,"5,673",314,79,All
Kathleen G Kane,,114,0,0,All
David J Freed,,,273,0,All
Marakay J Rogers,,,,32,All
Total,"6,151","5,787",587,111,All
,Representative In The General Assembly 195th District,Attorney General,,,1
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Michelle F Brownlee,4,262,27,4,1
Kathleen G Kane,,8,0,0,1
David J Freed,,,28,0,1
Marakay J Rogers,,,,6,1
Total,297,270,55,10,1
,Representative In The General Assembly 195th District,Attorney General,,,2
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,2
Michelle F Brownlee,5,286,7,1,2
Kathleen G Kane,,5,0,0,2
David J Freed,,,6,0,2
Marakay J Rogers,,,,0,2
Total,299,291,13,1,2
,Representative In The General Assembly 195th District,Attorney General,,,3
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,3
Michelle F Brownlee,6,339,5,4,3
Kathleen G Kane,,6,0,0,3
David J Freed,,,4,0,3
Marakay J Rogers,,,,0,3
Total,354,345,9,4,3
,Representative In The General Assembly 195th District,Attorney General,,,4
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,4
Michelle F Brownlee,8,309,10,1,4
Kathleen G Kane,,6,0,0,4
David J Freed,,,2,0,4
Marakay J Rogers,,,,0,4
Total,328,315,12,1,4
,Representative In The General Assembly 195th District,Attorney General,,,5
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,5
Michelle F Brownlee,2,298,33,5,5
Kathleen G Kane,,12,0,0,5
David J Freed,,,15,0,5
Marakay J Rogers,,,,5,5
Total,338,310,48,10,5
,Representative In The General Assembly 195th District,Attorney General,,,6
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,6
Michelle F Brownlee,6,483,18,4,6
Kathleen G Kane,,10,0,0,6
David J Freed,,,20,0,6
Marakay J Rogers,,,,0,6
Total,511,493,38,4,6
,Attorney General,,,Representative In The General Assembly 195th District,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,Michelle F Brownlee,7
Kathleen G Kane,8,0,0,361,7
David J Freed,,1,0,3,7
Marakay J Rogers,,,2,1,7
Michelle F Brownlee,,,,3,7
Total,369,4,3,368,7
,Representative In The General Assembly 195th District,Attorney General,,,8
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,8
Michelle F Brownlee,5,319,13,7,8
Kathleen G Kane,,11,0,0,8
David J Freed,,,3,0,8
Marakay J Rogers,,,,1,8
Total,344,330,16,8,8
,Representative In The General Assembly 195th District,Attorney General,,,9
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,9
Michelle F Brownlee,5,262,1,1,9
Kathleen G Kane,,2,0,0,9
David J Freed,,,0,0,9
Marakay J Rogers,,,,0,9
Total,269,264,1,1,9
,Representative In The General Assembly 195th District,Attorney General,,,10
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,10
Michelle F Brownlee,6,376,95,9,10
Kathleen G Kane,,10,0,0,10
David J Freed,,,67,0,10
Marakay J Rogers,,,,8,10
Total,486,386,162,17,10
,Representative In The General Assembly 195th District,Attorney General,,,11
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,11
Michelle F Brownlee,7,270,7,2,11
Kathleen G Kane,,3,0,0,11
David J Freed,,,4,0,11
Marakay J Rogers,,,,2,11
Total,286,273,11,4,11
,Representative In The General Assembly 195th District,Attorney General,,,12
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,12
Michelle F Brownlee,6,292,5,0,12
Kathleen G Kane,,10,0,0,12
David J Freed,,,1,0,12
Marakay J Rogers,,,,0,12
Total,303,302,6,0,12
,Representative In The General Assembly 195th District,Attorney General,,,13
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,13
Michelle F Brownlee,4,300,0,1,13
Kathleen G Kane,,3,0,0,13
David J Freed,,,1,0,13
Marakay J Rogers,,,,0,13
Total,305,303,1,1,13
,Representative In The General Assembly 195th District,Attorney General,,,14
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,14
Michelle F Brownlee,1,336,3,2,14
Kathleen G Kane,,3,0,0,14
David J Freed,,,3,0,14
Marakay J Rogers,,,,0,14
Total,342,339,6,2,14
,Attorney General,,,Representative In The General Assembly 195th District,15
,Kathleen G Kane,David J Freed,Marakay J Rogers,Michelle F Brownlee,15
Kathleen G Kane,4,0,0,249,15
David J Freed,,0,0,0,15
Marakay J Rogers,,,0,0,15
Michelle F Brownlee,,,,3,15
Total,253,0,0,252,15
,Representative In The General Assembly 195th District,Attorney General,,,16
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,16
Michelle F Brownlee,2,199,2,1,16
Kathleen G Kane,,0,0,0,16
David J Freed,,,0,0,16
Marakay J Rogers,,,,0,16
Total,204,199,2,1,16
,Representative In The General Assembly 195th District,Attorney General,,,17
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,17
Michelle F Brownlee,5,159,1,0,17
Kathleen G Kane,,2,0,0,17
David J Freed,,,2,0,17
Marakay J Rogers,,,,0,17
Total,165,161,3,0,17
,Representative In The General Assembly 195th District,Attorney General,,,18
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,18
Michelle F Brownlee,5,343,57,23,18
Kathleen G Kane,,6,0,0,18
David J Freed,,,78,0,18
Marakay J Rogers,,,,8,18
Total,428,349,135,31,18
,Representative In The General Assembly 195th District,Attorney General,,,19
,Michelle F Brownlee,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Michelle F Brownlee,2,230,27,13,19
Kathleen G Kane,,5,0,0,19
David J Freed,,,38,0,19
Marakay J Rogers,,,,0,19
Total,272,235,65,13,19
