col_1,col_2,col_3,col_4,col_5,col_6,col_7,division
,Attorney General,,,State Treasurer,,,All
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,All
Kathleen G Kane,282,0,0,"10,721",116,21,All
David J Freed,,15,0,110,389,3,All
Marakay J Rogers,,,0,16,0,35,All
Robert M Mccord,,,,88,0,0,All
Diana Irey Vaughan,,,,,4,0,All
Patricia M Fryman,,,,,,1,All
Total,"11,140",517,51,"10,935",509,60,All
,State Treasurer,,,Attorney General,,,19
,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,Kathleen G Kane,David J Freed,Marakay J Rogers,19
Robert M Mccord,6,0,0,464,7,2,19
Diana Irey Vaughan,,0,0,0,6,0,19
Patricia M Fryman,,,0,1,0,2,19
Kathleen G Kane,,,,7,0,0,19
David J Freed,,,,,0,0,19
Marakay J Rogers,,,,,,0,19
Total,479,6,3,472,13,4,19
,Attorney General,,,State Treasurer,,,20
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,20
Kathleen G Kane,11,0,0,355,4,0,20
David J Freed,,1,0,5,22,0,20
Marakay J Rogers,,,0,1,0,1,20
Robert M Mccord,,,,3,0,0,20
Diana Irey Vaughan,,,,,0,0,20
Patricia M Fryman,,,,,,0,20
Total,370,28,2,364,26,1,20
,Attorney General,,,State Treasurer,,,21
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,21
Kathleen G Kane,9,0,0,395,1,1,21
David J Freed,,0,0,2,2,0,21
Marakay J Rogers,,,0,0,0,1,21
Robert M Mccord,,,,4,0,0,21
Diana Irey Vaughan,,,,,0,0,21
Patricia M Fryman,,,,,,0,21
Total,406,4,1,401,3,2,21
,Attorney General,,,State Treasurer,,,22
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,22
Kathleen G Kane,7,0,0,417,1,0,22
David J Freed,,0,0,3,1,0,22
Marakay J Rogers,,,0,0,0,1,22
Robert M Mccord,,,,1,0,0,22
Diana Irey Vaughan,,,,,0,0,22
Patricia M Fryman,,,,,,0,22
Total,425,4,1,421,2,1,22
,Attorney General,,,State Treasurer,,,23
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,23
Kathleen G Kane,13,0,0,439,1,0,23
David J Freed,,0,0,2,6,0,23
Marakay J Rogers,,,0,0,0,0,23
Robert M Mccord,,,,2,0,0,23
Diana Irey Vaughan,,,,,0,0,23
Patricia M Fryman,,,,,,0,23
Total,453,8,0,443,7,0,23
,Attorney General,,,State Treasurer,,,24
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,24
Kathleen G Kane,19,0,0,450,3,0,24
David J Freed,,0,0,3,1,0,24
Marakay J Rogers,,,0,0,0,0,24
Robert M Mccord,,,,3,0,0,24
Diana Irey Vaughan,,,,,0,0,24
Patricia M Fryman,,,,,,0,24
Total,472,4,0,456,4,0,24
,Attorney General,,,State Treasurer,,,25
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,25
Kathleen G Kane,15,0,0,529,3,2,25
David J Freed,,0,0,2,6,0,25
Marakay J Rogers,,,0,0,0,0,25
Robert M Mccord,,,,5,0,0,25
Diana Irey Vaughan,,,,,0,0,25
Patricia M Fryman,,,,,,0,25
Total,549,8,0,536,9,2,25
,Attorney General,,,State Treasurer,,,26
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,26
Kathleen G Kane,13,0,0,480,3,0,26
David J Freed,,0,0,1,4,0,26
Marakay J Rogers,,,0,0,0,1,26
Robert M Mccord,,,,4,0,0,26
Diana Irey Vaughan,,,,,0,0,26
Patricia M Fryman,,,,,,0,26
Total,496,5,1,485,7,1,26
,Attorney General,,,State Treasurer,,,27
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,27
Kathleen G Kane,13,0,0,479,0,0,27
David J Freed,,0,0,3,2,0,27
Marakay J Rogers,,,0,0,0,0,27
Robert M Mccord,,,,5,0,0,27
Diana Irey Vaughan,,,,,0,0,27
Patricia M Fryman,,,,,,0,27
Total,492,5,0,487,2,0,27
,Attorney General,,,State Treasurer,,,28
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,28
Kathleen G Kane,6,0,0,274,2,1,28
David J Freed,,1,0,3,29,0,28
Marakay J Rogers,,,0,0,0,2,28
Robert M Mccord,,,,2,0,0,28
Diana Irey Vaughan,,,,,0,0,28
Patricia M Fryman,,,,,,0,28
Total,283,33,2,279,31,3,28
,State Treasurer,,,Attorney General,,,1
,Robert M Mccord,Patricia M Fryman,Diana Irey Vaughan,Kathleen G Kane,David J Freed,Marakay J Rogers,1
Robert M Mccord,4,0,0,288,2,1,1
Patricia M Fryman,,1,0,0,0,1,1
Diana Irey Vaughan,,,0,0,1,0,1
Kathleen G Kane,,,,2,0,0,1
David J Freed,,,,,0,0,1
Marakay J Rogers,,,,,,0,1
Total,295,2,1,290,3,2,1
,Attorney General,,,State Treasurer,,,2
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,2
Kathleen G Kane,10,0,0,328,8,0,2
David J Freed,,2,0,4,17,0,2
Marakay J Rogers,,,0,0,0,0,2
Robert M Mccord,,,,3,0,0,2
Diana Irey Vaughan,,,,,0,0,2
Patricia M Fryman,,,,,,0,2
Total,346,23,0,335,25,0,2
,Attorney General,,,State Treasurer,,,3
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,3
Kathleen G Kane,2,0,0,211,11,0,3
David J Freed,,0,0,8,20,0,3
Marakay J Rogers,,,0,2,0,4,3
Robert M Mccord,,,,1,0,0,3
Diana Irey Vaughan,,,,,0,0,3
Patricia M Fryman,,,,,,0,3
Total,224,28,6,222,31,4,3
,Attorney General,,,State Treasurer,,,4
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,4
Kathleen G Kane,4,0,0,149,4,1,4
David J Freed,,1,0,2,6,0,4
Marakay J Rogers,,,0,0,0,0,4
Robert M Mccord,,,,1,0,0,4
Diana Irey Vaughan,,,,,0,0,4
Patricia M Fryman,,,,,,0,4
Total,158,9,0,152,10,1,4
,Attorney General,,,State Treasurer,,,5
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,5
Kathleen G Kane,7,0,0,378,9,1,5
David J Freed,,1,0,6,39,0,5
Marakay J Rogers,,,0,0,0,2,5
Robert M Mccord,,,,4,0,0,5
Diana Irey Vaughan,,,,,0,0,5
Patricia M Fryman,,,,,,0,5
Total,395,46,2,388,48,3,5
,Attorney General,,,State Treasurer,,,6
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,6
Kathleen G Kane,11,0,0,322,1,2,6
David J Freed,,2,0,8,10,0,6
Marakay J Rogers,,,0,3,0,1,6
Robert M Mccord,,,,1,0,0,6
Diana Irey Vaughan,,,,,0,0,6
Patricia M Fryman,,,,,,0,6
Total,336,20,4,334,11,3,6
,Attorney General,,,State Treasurer,,,7
,Kathleen G Kane,David J Freed,Marakay J Rogers,Robert M Mccord,Diana Irey Vaughan,Patricia M Fryman,7
Kathleen G Kane,8,0,0,323,6,2,7
David J Freed,,1,0,3,28,0,7
