col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Louis J Farinella,Olivia E Brady,Vince Gillen,Patrick J Eiding,Leslie S Richards,Caren Gansman Moskowitz,All
Bob Casey Jr,735,0,"1,099","1,019",952,745,734,729,698,698,652,All
Joseph John Vodvarka,,147,255,242,238,127,126,124,122,127,120,All
Catherine G Scott,,,16,"1,161","1,117",810,812,817,787,802,759,All
Kelly Lynn Devine,,,,8,"1,102",785,788,790,752,789,743,All
D Gregory Holt,,,,,5,776,760,780,738,763,731,All
Louis J Farinella,,,,,,6,774,784,774,775,737,All
Olivia E Brady,,,,,,,0,773,759,773,749,All
Vince Gillen,,,,,,,,2,768,769,740,All
Patrick J Eiding,,,,,,,,,5,743,733,All
Leslie S Richards,,,,,,,,,,2,737,All
Caren Gansman Moskowitz,,,,,,,,,,,1,All
Total,"2,081",475,"1,412","1,304","1,226",899,885,877,848,846,793,All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Catherine G Scott,Kelly Lynn Devine,D Gregory Holt,Olivia E Brady,Leslie S Richards,Patrick J Eiding,Vince Gillen,Caren Gansman Moskowitz,Louis J Farinella,1
Bob Casey Jr,11,0,21,20,17,16,14,13,13,12,11,1
Joseph John Vodvarka,,7,6,5,5,1,1,1,1,1,1,1
Catherine G Scott,,,0,22,20,16,14,13,12,13,12,1
Kelly Lynn Devine,,,,0,20,16,15,13,12,12,12,1
D Gregory Holt,,,,,0,13,13,13,13,12,12,1
Olivia E Brady,,,,,,0,15,13,12,13,12,1
Leslie S Richards,,,,,,,0,13,12,12,12,1
Patrick J Eiding,,,,,,,,0,13,12,12,1
Vince Gillen,,,,,,,,,0,12,12,1
Caren Gansman Moskowitz,,,,,,,,,,0,12,1
Louis J Farinella,,,,,,,,,,,0,1
Total,36,15,27,25,22,17,15,14,14,13,12,1
,United States Senator - Democrat,,Delegate To The Democratic National Convention 13th District,,,,,,,,,2
