col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Joseph C Meade,Stephen A Cozen,Andrew P Toy,Michelle W Singer,Jerry T Jordan,Raye E Johnson,William S Leopold,Eleanor M Dezzi,Heather Steinmiller,Nancy Astor Fox,All
Kenyatta J Johnson,43,333,343,324,316,218,209,213,206,204,199,197,197,189,187,188,186,All
Blondell Reynolds Brown,,8,314,306,299,209,202,203,198,197,188,191,189,187,180,184,180,All
Cindy Bass,,,5,318,307,202,197,200,198,195,190,187,192,186,183,185,181,All
Jacquelyn Manns Smalley,,,,1,301,195,190,194,193,192,184,185,186,182,180,180,178,All
Mark Alan Aronchick,,,,,3,183,180,186,191,185,177,179,180,176,174,177,171,All
Vincent J Hughes,,,,,,1,202,205,200,198,186,191,188,185,179,182,176,All
Jerome W Mondesire,,,,,,,1,202,195,191,182,186,185,181,177,181,176,All
Joseph C Meade,,,,,,,,0,203,198,186,190,191,187,184,187,184,All
Stephen A Cozen,,,,,,,,,0,199,182,185,188,185,179,183,180,All
Andrew P Toy,,,,,,,,,,0,183,183,186,182,182,183,176,All
Michelle W Singer,,,,,,,,,,,1,183,185,180,183,182,182,All
Jerry T Jordan,,,,,,,,,,,,1,188,187,182,184,177,All
Raye E Johnson,,,,,,,,,,,,,0,187,184,186,180,All
William S Leopold,,,,,,,,,,,,,,0,178,185,178,All
Eleanor M Dezzi,,,,,,,,,,,,,,,0,181,176,All
Heather Steinmiller,,,,,,,,,,,,,,,,0,180,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,All
Total,430,356,356,330,327,234,223,222,218,213,208,205,201,194,193,191,191,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Jerry T Jordan,Raye E Johnson,Vincent J Hughes,Andrew P Toy,Eleanor M Dezzi,Joseph C Meade,Michelle W Singer,Stephen A Cozen,Heather Steinmiller,William S Leopold,Jerome W Mondesire,Nancy Astor Fox,2
Kenyatta J Johnson,4,33,31,30,30,23,24,23,22,22,22,21,21,21,20,19,20,2
Blondell Reynolds Brown,,1,29,29,30,23,23,22,22,21,21,20,21,21,21,17,20,2
Cindy Bass,,,0,29,27,21,21,19,19,19,18,18,19,19,19,16,17,2
Jacquelyn Manns Smalley,,,,0,27,21,21,19,19,20,18,20,19,19,19,16,18,2
Mark Alan Aronchick,,,,,0,19,20,18,19,19,18,18,20,20,18,15,18,2
Jerry T Jordan,,,,,,1,23,21,21,21,20,19,20,20,21,17,19,2
Raye E Johnson,,,,,,,0,22,22,22,21,20,21,21,20,17,20,2
Vincent J Hughes,,,,,,,,0,21,20,22,20,20,19,19,16,19,2
Andrew P Toy,,,,,,,,,0,20,20,18,21,20,19,15,19,2
Eleanor M Dezzi,,,,,,,,,,0,20,20,20,20,18,16,19,2
Joseph C Meade,,,,,,,,,,,0,20,20,19,18,17,19,2
Michelle W Singer,,,,,,,,,,,,1,19,19,18,16,19,2
Stephen A Cozen,,,,,,,,,,,,,0,21,19,15,19,2
Heather Steinmiller,,,,,,,,,,,,,,0,19,15,19,2
William S Leopold,,,,,,,,,,,,,,,0,14,18,2
Jerome W Mondesire,,,,,,,,,,,,,,,,1,15,2
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,2
Total,40,36,31,31,31,25,24,24,23,23,23,23,22,21,21,20,20,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,3
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Andrew P Toy,Jerome W Mondesire,Joseph C Meade,Michelle W Singer,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,Nancy Astor Fox,Raye E Johnson,William S Leopold,3
Kenyatta J Johnson,1,29,28,28,24,22,21,20,20,18,18,18,17,16,17,17,17,3
Cindy Bass,,0,28,28,24,21,20,20,20,17,18,17,17,16,17,17,16,3
Blondell Reynolds Brown,,,0,27,24,21,19,19,19,16,17,16,17,16,17,17,16,3
Jacquelyn Manns Smalley,,,,0,24,20,19,20,20,17,18,17,17,16,17,17,16,3
Mark Alan Aronchick,,,,,0,17,16,16,17,16,17,15,15,15,15,15,14,3
Vincent J Hughes,,,,,,0,19,19,19,16,17,16,17,16,17,17,17,3
Andrew P Toy,,,,,,,0,19,19,18,18,18,17,15,17,17,16,3
Jerome W Mondesire,,,,,,,,0,19,17,18,17,17,16,17,17,16,3
Joseph C Meade,,,,,,,,,0,17,18,17,17,15,17,17,16,3
Michelle W Singer,,,,,,,,,,0,17,18,16,16,16,15,15,3
Stephen A Cozen,,,,,,,,,,,0,16,16,15,16,16,15,3
Eleanor M Dezzi,,,,,,,,,,,,0,16,15,16,15,15,3
Heather Steinmiller,,,,,,,,,,,,,0,15,17,16,16,3
Jerry T Jordan,,,,,,,,,,,,,,0,15,15,15,3
Nancy Astor Fox,,,,,,,,,,,,,,,0,16,16,3
Raye E Johnson,,,,,,,,,,,,,,,,0,16,3
William S Leopold,,,,,,,,,,,,,,,,,0,3
Total,32,29,28,28,25,22,21,20,20,19,19,18,17,17,17,17,17,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,4
,Kenyatta J Johnson,Cindy Bass,Jacquelyn Manns Smalley,Blondell Reynolds Brown,Mark Alan Aronchick,Michelle W Singer,Andrew P Toy,Joseph C Meade,Vincent J Hughes,Jerome W Mondesire,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,William S Leopold,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,4
Kenyatta J Johnson,1,18,17,16,15,13,11,11,11,10,10,10,10,10,9,9,9,4
Cindy Bass,,0,17,16,15,12,11,11,11,10,10,10,10,10,9,9,9,4
Jacquelyn Manns Smalley,,,0,15,15,11,10,11,10,10,10,10,10,10,9,9,9,4
Blondell Reynolds Brown,,,,0,14,11,10,11,11,10,9,10,9,10,8,9,9,4
Mark Alan Aronchick,,,,,0,9,10,10,9,9,8,9,10,9,8,8,9,4
Michelle W Singer,,,,,,0,10,10,11,9,10,10,9,10,9,9,9,4
Andrew P Toy,,,,,,,0,9,10,8,8,9,10,9,8,8,9,4
Joseph C Meade,,,,,,,,0,10,10,9,10,9,10,8,9,9,4
Vincent J Hughes,,,,,,,,,0,9,9,10,9,10,8,9,9,4
Jerome W Mondesire,,,,,,,,,,0,9,9,8,9,8,9,8,4
Nancy Astor Fox,,,,,,,,,,,0,9,8,9,9,9,8,4
Raye E Johnson,,,,,,,,,,,,0,9,10,8,9,9,4
Stephen A Cozen,,,,,,,,,,,,,0,9,8,8,9,4
William S Leopold,,,,,,,,,,,,,,0,8,9,9,4
Eleanor M Dezzi,,,,,,,,,,,,,,,0,8,8,4
Heather Steinmiller,,,,,,,,,,,,,,,,0,8,4
Jerry T Jordan,,,,,,,,,,,,,,,,,0,4
Total,20,18,17,16,15,13,11,11,11,10,10,10,10,10,9,9,9,4
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,5
,Kenyatta J Johnson,Blondell Reynolds Brown,Mark Alan Aronchick,Cindy Bass,Jacquelyn Manns Smalley,Stephen A Cozen,Vincent J Hughes,Raye E Johnson,Joseph C Meade,Michelle W Singer,Andrew P Toy,Jerry T Jordan,William S Leopold,Eleanor M Dezzi,Heather Steinmiller,Jerome W Mondesire,Nancy Astor Fox,5
Kenyatta J Johnson,5,32,31,31,30,15,15,14,14,13,12,13,12,11,12,12,11,5
Blondell Reynolds Brown,,0,31,29,30,15,14,12,12,11,13,12,12,11,11,11,10,5
Mark Alan Aronchick,,,0,28,29,14,13,12,12,11,12,12,12,11,11,9,10,5
Cindy Bass,,,,0,28,14,13,12,12,11,11,12,12,11,12,11,11,5
Jacquelyn Manns Smalley,,,,,0,13,12,11,12,10,12,12,11,10,11,10,10,5
Stephen A Cozen,,,,,,0,15,13,13,11,12,13,13,11,12,11,11,5
Vincent J Hughes,,,,,,,0,13,13,11,12,13,13,11,12,11,11,5
Raye E Johnson,,,,,,,,0,13,13,11,12,13,11,12,11,11,5
Joseph C Meade,,,,,,,,,0,12,12,13,12,11,12,10,11,5
Michelle W Singer,,,,,,,,,,0,11,11,11,11,11,11,11,5
Andrew P Toy,,,,,,,,,,,0,12,11,11,11,10,10,5
Jerry T Jordan,,,,,,,,,,,,0,12,11,12,10,11,5
William S Leopold,,,,,,,,,,,,,0,11,12,10,11,5
Eleanor M Dezzi,,,,,,,,,,,,,,0,11,9,10,5
Heather Steinmiller,,,,,,,,,,,,,,,0,10,11,5
Jerome W Mondesire,,,,,,,,,,,,,,,,0,10,5
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,5
Total,43,34,33,31,30,16,16,15,14,14,13,13,13,12,12,12,11,5
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,6
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Jerome W Mondesire,Mark Alan Aronchick,Stephen A Cozen,Joseph C Meade,Nancy Astor Fox,Vincent J Hughes,Jerry T Jordan,Eleanor M Dezzi,Raye E Johnson,Andrew P Toy,William S Leopold,Heather Steinmiller,Michelle W Singer,6
Kenyatta J Johnson,4,17,17,17,11,15,11,11,11,11,10,11,10,10,10,9,9,6
Blondell Reynolds Brown,,1,16,16,12,14,12,12,10,12,12,10,10,10,10,9,9,6
Cindy Bass,,,0,16,10,14,10,9,10,10,9,9,10,9,9,9,9,6
Jacquelyn Manns Smalley,,,,0,10,14,10,10,9,11,10,10,10,10,10,9,9,6
Jerome W Mondesire,,,,,0,8,13,12,10,12,12,11,12,11,11,10,10,6
Mark Alan Aronchick,,,,,,0,8,8,8,8,8,8,8,8,8,8,8,6
Stephen A Cozen,,,,,,,0,13,12,13,12,11,12,11,11,10,10,6
Joseph C Meade,,,,,,,,0,12,13,12,12,11,11,11,10,10,6
Nancy Astor Fox,,,,,,,,,0,11,11,11,10,10,10,10,10,6
Vincent J Hughes,,,,,,,,,,0,12,11,11,11,11,10,10,6
Jerry T Jordan,,,,,,,,,,,0,11,11,11,11,10,10,6
Eleanor M Dezzi,,,,,,,,,,,,0,11,11,11,10,10,6
Raye E Johnson,,,,,,,,,,,,,0,11,11,10,10,6
Andrew P Toy,,,,,,,,,,,,,,0,11,10,10,6
William S Leopold,,,,,,,,,,,,,,,0,10,10,6
Heather Steinmiller,,,,,,,,,,,,,,,,0,10,6
Michelle W Singer,,,,,,,,,,,,,,,,,0,6
Total,26,21,19,17,15,15,15,14,14,14,13,12,12,11,11,10,10,6
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,7
,Kenyatta J Johnson,Cindy Bass,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Mark Alan Aronchick,Stephen A Cozen,Jerome W Mondesire,Joseph C Meade,Vincent J Hughes,Jerry T Jordan,Michelle W Singer,Heather Steinmiller,Raye E Johnson,William S Leopold,Andrew P Toy,Eleanor M Dezzi,Nancy Astor Fox,7
Kenyatta J Johnson,6,47,46,44,44,38,37,37,37,36,36,35,35,35,34,34,33,7
Cindy Bass,,0,45,43,43,37,36,36,36,35,36,35,35,35,33,34,33,7
Blondell Reynolds Brown,,,0,43,42,37,36,36,36,34,35,34,34,34,33,33,32,7
Jacquelyn Manns Smalley,,,,0,42,37,35,35,35,34,34,33,34,34,33,33,32,7
Mark Alan Aronchick,,,,,0,36,35,35,34,34,33,33,34,34,33,33,32,7
Stephen A Cozen,,,,,,0,36,36,36,35,35,34,35,35,34,34,33,7
Jerome W Mondesire,,,,,,,0,37,36,35,34,35,34,35,34,34,33,7
Joseph C Meade,,,,,,,,0,36,35,34,35,34,35,34,34,33,7
Vincent J Hughes,,,,,,,,,0,34,34,35,34,34,34,34,32,7
Jerry T Jordan,,,,,,,,,,0,33,34,34,35,33,34,33,7
Michelle W Singer,,,,,,,,,,,0,33,33,33,31,32,33,7
Heather Steinmiller,,,,,,,,,,,,0,34,34,33,34,32,7
Raye E Johnson,,,,,,,,,,,,,0,34,33,34,32,7
William S Leopold,,,,,,,,,,,,,,0,33,34,33,7
Andrew P Toy,,,,,,,,,,,,,,,0,33,31,7
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,32,7
Nancy Astor Fox,,,,,,,,,,,,,,,,,0,7
Total,55,47,46,44,44,38,37,37,37,36,36,35,35,35,34,34,33,7
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,8
