col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,division
,Attorney General - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,All
,Patrick Murphy,Kathleen G Kane,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Jerome W Mondesire,Stephen A Cozen,Andrew P Toy,Joseph C Meade,Raye E Johnson,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,Michelle W Singer,Nancy Astor Fox,William S Leopold,All
Patrick Murphy,408,0,502,451,415,395,383,345,317,309,307,303,298,287,289,291,285,284,281,All
Kathleen G Kane,,110,352,312,303,287,287,179,165,170,164,162,160,161,152,155,156,150,151,All
Kenyatta J Johnson,,,12,773,751,706,705,533,493,485,481,482,484,467,467,467,458,455,455,All
Blondell Reynolds Brown,,,,3,714,690,684,520,480,476,466,471,466,458,458,458,442,446,445,All
Cindy Bass,,,,,1,682,689,499,455,461,459,465,460,450,451,445,439,440,439,All
Mark Alan Aronchick,,,,,,2,668,466,453,455,450,457,444,435,438,439,420,425,436,All
Jacquelyn Manns Smalley,,,,,,,2,465,443,448,451,448,448,443,445,435,423,428,431,All
Vincent J Hughes,,,,,,,,0,482,478,478,476,464,454,456,454,440,443,445,All
Jerome W Mondesire,,,,,,,,,0,466,457,467,445,441,438,434,419,421,433,All
Stephen A Cozen,,,,,,,,,,0,466,470,459,446,445,444,423,430,441,All
Andrew P Toy,,,,,,,,,,,0,468,451,436,436,444,419,421,439,All
Joseph C Meade,,,,,,,,,,,,0,456,448,445,446,428,432,444,All
Raye E Johnson,,,,,,,,,,,,,0,462,461,456,444,442,456,All
Eleanor M Dezzi,,,,,,,,,,,,,,0,464,445,441,437,449,All
Heather Steinmiller,,,,,,,,,,,,,,,2,447,437,439,449,All
Jerry T Jordan,,,,,,,,,,,,,,,,0,424,429,446,All
Michelle W Singer,,,,,,,,,,,,,,,,,0,445,425,All
Nancy Astor Fox,,,,,,,,,,,,,,,,,,0,427,All
William S Leopold,,,,,,,,,,,,,,,,,,,1,All
Total,"1,002",513,940,833,780,738,727,569,523,515,507,501,500,486,484,483,478,473,468,All
,Attorney General - Democrat,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,1
,Patrick Murphy,Kathleen G Kane,Kenyatta J Johnson,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Blondell Reynolds Brown,Joseph C Meade,Stephen A Cozen,Vincent J Hughes,Jerome W Mondesire,Raye E Johnson,Andrew P Toy,Michelle W Singer,Nancy Astor Fox,William S Leopold,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,1
Patrick Murphy,28,0,18,14,14,13,13,12,12,11,10,10,9,10,10,8,9,8,9,1
Kathleen G Kane,,6,13,10,10,11,9,3,3,3,3,3,3,3,3,3,3,3,3,1
Kenyatta J Johnson,,,0,26,25,26,25,15,15,15,13,13,13,13,13,11,11,12,12,1
Cindy Bass,,,,0,25,24,24,15,15,16,14,13,12,14,13,12,12,12,11,1
Mark Alan Aronchick,,,,,0,24,24,14,14,15,14,12,12,13,13,12,12,12,11,1
Jacquelyn Manns Smalley,,,,,,0,24,14,14,13,13,12,13,11,12,10,11,11,12,1
Blondell Reynolds Brown,,,,,,,0,14,14,14,13,12,13,12,13,11,11,12,12,1
Joseph C Meade,,,,,,,,0,17,16,15,15,14,13,13,12,13,12,13,1
Stephen A Cozen,,,,,,,,,0,16,15,15,14,13,13,12,13,12,13,1
Vincent J Hughes,,,,,,,,,,0,15,14,13,14,13,13,13,13,12,1
Jerome W Mondesire,,,,,,,,,,,0,13,13,12,12,12,13,12,12,1
Raye E Johnson,,,,,,,,,,,,0,13,12,12,12,12,11,12,1
Andrew P Toy,,,,,,,,,,,,,0,10,11,11,11,11,12,1
Michelle W Singer,,,,,,,,,,,,,,0,13,12,12,12,11,1
Nancy Astor Fox,,,,,,,,,,,,,,,0,12,12,12,12,1
William S Leopold,,,,,,,,,,,,,,,,1,12,12,11,1
Eleanor M Dezzi,,,,,,,,,,,,,,,,,0,12,12,1
Heather Steinmiller,,,,,,,,,,,,,,,,,,0,12,1
Jerry T Jordan,,,,,,,,,,,,,,,,,,,0,1
Total,48,19,34,27,27,26,25,17,17,17,15,15,14,14,14,14,13,13,13,1
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,2
,Kenyatta J Johnson,Blondell Reynolds Brown,Jacquelyn Manns Smalley,Cindy Bass,Mark Alan Aronchick,Jerome W Mondesire,Vincent J Hughes,Raye E Johnson,Eleanor M Dezzi,Michelle W Singer,Joseph C Meade,Stephen A Cozen,Heather Steinmiller,Nancy Astor Fox,Andrew P Toy,William S Leopold,Jerry T Jordan,Patrick Murphy,Kathleen G Kane,2
Kenyatta J Johnson,0,42,40,39,38,30,29,26,25,26,24,23,22,23,22,20,18,28,24,2
Blondell Reynolds Brown,,0,38,39,37,29,30,25,23,23,25,24,21,23,22,19,18,22,21,2
Jacquelyn Manns Smalley,,,0,36,35,24,25,23,23,21,23,23,21,22,21,18,17,17,20,2
Cindy Bass,,,,0,34,25,28,24,23,23,24,23,21,23,22,18,17,18,20,2
Mark Alan Aronchick,,,,,1,25,24,21,20,19,23,21,19,20,22,19,18,18,18,2
Jerome W Mondesire,,,,,,0,26,22,22,22,23,22,20,21,21,19,17,18,13,2
Vincent J Hughes,,,,,,,0,24,22,22,24,22,21,22,21,18,17,16,13,2
Raye E Johnson,,,,,,,,0,25,24,22,20,23,23,19,21,19,12,15,2
Eleanor M Dezzi,,,,,,,,,0,24,22,21,24,24,18,20,18,12,14,2
Michelle W Singer,,,,,,,,,,0,21,20,21,23,17,19,16,13,14,2
Joseph C Meade,,,,,,,,,,,0,22,20,22,21,19,17,13,12,2
Stephen A Cozen,,,,,,,,,,,,0,20,21,19,17,16,14,11,2
Heather Steinmiller,,,,,,,,,,,,,0,22,17,19,17,12,11,2
Nancy Astor Fox,,,,,,,,,,,,,,0,18,19,17,12,12,2
Andrew P Toy,,,,,,,,,,,,,,,0,18,17,11,11,2
William S Leopold,,,,,,,,,,,,,,,,0,18,10,11,2
Jerry T Jordan,,,,,,,,,,,,,,,,,0,9,10,2
Patrick Murphy,,,,,,,,,,,,,,,,,,17,0,2
Kathleen G Kane,,,,,,,,,,,,,,,,,,,5,2
Total,56,45,41,40,39,31,30,28,27,27,25,25,24,24,22,21,19,48,31,2
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,3
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Mark Alan Aronchick,Jacquelyn Manns Smalley,Vincent J Hughes,Andrew P Toy,Jerome W Mondesire,Joseph C Meade,Nancy Astor Fox,Raye E Johnson,Stephen A Cozen,Michelle W Singer,Heather Steinmiller,William S Leopold,Eleanor M Dezzi,Jerry T Jordan,Kathleen G Kane,Patrick Murphy,3
Kenyatta J Johnson,1,49,49,48,43,28,26,25,25,24,25,25,23,22,23,22,22,32,25,3
Blondell Reynolds Brown,,0,49,48,45,26,25,25,25,22,23,24,22,22,23,22,22,30,23,3
Cindy Bass,,,0,47,45,26,26,24,25,23,24,24,23,22,23,22,22,28,20,3
Mark Alan Aronchick,,,,0,43,25,25,24,25,22,23,24,21,22,23,22,22,27,19,3
Jacquelyn Manns Smalley,,,,,0,23,23,22,23,20,21,22,20,21,21,21,20,26,18,3
Vincent J Hughes,,,,,,0,27,26,26,23,24,25,22,22,23,22,22,12,16,3
Andrew P Toy,,,,,,,0,26,26,23,24,25,22,22,23,22,22,12,15,3
Jerome W Mondesire,,,,,,,,0,25,21,22,25,20,21,22,21,22,12,15,3
Joseph C Meade,,,,,,,,,0,22,23,25,21,22,23,22,22,12,13,3
Nancy Astor Fox,,,,,,,,,,0,25,22,24,22,23,22,22,13,10,3
Raye E Johnson,,,,,,,,,,,0,23,23,23,24,23,23,13,11,3
Stephen A Cozen,,,,,,,,,,,,0,20,21,22,21,22,12,13,3
Michelle W Singer,,,,,,,,,,,,,0,21,22,21,21,11,11,3
Heather Steinmiller,,,,,,,,,,,,,,1,23,23,22,11,10,3
William S Leopold,,,,,,,,,,,,,,,0,23,23,12,10,3
Eleanor M Dezzi,,,,,,,,,,,,,,,,0,22,11,10,3
Jerry T Jordan,,,,,,,,,,,,,,,,,0,11,10,3
Kathleen G Kane,,,,,,,,,,,,,,,,,,11,0,3
Patrick Murphy,,,,,,,,,,,,,,,,,,,10,3
Total,61,56,51,49,46,29,28,28,26,26,26,26,25,24,24,23,23,47,42,3
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,Attorney General - Democrat,,4
,Kenyatta J Johnson,Blondell Reynolds Brown,Cindy Bass,Jacquelyn Manns Smalley,Mark Alan Aronchick,Vincent J Hughes,Jerome W Mondesire,Andrew P Toy,Joseph C Meade,Raye E Johnson,Stephen A Cozen,Eleanor M Dezzi,Heather Steinmiller,Jerry T Jordan,William S Leopold,Nancy Astor Fox,Michelle W Singer,Patrick Murphy,Kathleen G Kane,4
Kenyatta J Johnson,1,31,35,32,30,24,21,21,21,23,20,20,21,21,20,21,19,19,16,4
Blondell Reynolds Brown,,1,29,27,29,20,21,20,20,21,20,20,19,20,19,18,18,18,13,4
Cindy Bass,,,0,31,29,22,19,19,18,21,19,19,20,19,19,19,18,16,13,4
Jacquelyn Manns Smalley,,,,1,28,19,18,19,18,18,18,18,19,18,18,18,17,14,12,4
Mark Alan Aronchick,,,,,0,18,18,18,18,19,19,18,19,19,19,18,18,14,12,4
Vincent J Hughes,,,,,,0,23,22,20,21,22,19,20,19,19,19,18,11,12,4
Jerome W Mondesire,,,,,,,0,22,22,21,23,21,20,20,20,19,18,11,9,4
Andrew P Toy,,,,,,,,0,23,20,21,20,19,20,19,18,17,10,10,4
Joseph C Meade,,,,,,,,,0,21,21,21,20,21,20,19,18,10,9,4
Raye E Johnson,,,,,,,,,,0,21,21,21,22,21,19,19,8,10,4
Stephen A Cozen,,,,,,,,,,,0,20,21,21,21,19,19,9,10,4
Eleanor M Dezzi,,,,,,,,,,,,0,20,20,20,18,18,9,7,4
Heather Steinmiller,,,,,,,,,,,,,0,21,21,20,19,8,9,4
Jerry T Jordan,,,,,,,,,,,,,,0,21,19,19,8,9,4
William S Leopold,,,,,,,,,,,,,,,0,19,19,9,8,4
Nancy Astor Fox,,,,,,,,,,,,,,,,0,18,9,9,4
Michelle W Singer,,,,,,,,,,,,,,,,,0,8,8,4
Patrick Murphy,,,,,,,,,,,,,,,,,,18,0,4
