col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,division
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,All
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Thaddeus Kirkland,Sekela Coles,Deborah E Landau,All
Bob Casey Jr,663,0,"1,888","1,686","1,595","1,537","1,534","1,228","1,206","1,159","1,145","1,140",All
Joseph John Vodvarka,,106,646,657,613,618,603,309,303,281,287,286,All
Anthony Hardy Williams,,,29,"2,219","2,181","2,122","2,107","1,487","1,444","1,403","1,401","1,392",All
Ted Kirsch,,,,4,"2,182","2,163","2,123","1,419","1,380","1,375","1,367","1,360",All
Ryan N Boyer,,,,,1,"2,129","2,094","1,380","1,392","1,358","1,360","1,357",All
Mindy M Posoff,,,,,,4,"2,101","1,366","1,355","1,332","1,338","1,321",All
Elizabeth A Washo,,,,,,,3,"1,376","1,370","1,331","1,339","1,348",All
Christine M Tartaglione,,,,,,,,2,"1,443","1,412","1,424","1,414",All
Kathryn Sylvia Huggins,,,,,,,,,1,"1,391","1,410","1,420",All
Thaddeus Kirkland,,,,,,,,,,1,"1,385","1,367",All
Sekela Coles,,,,,,,,,,,0,"1,393",All
Deborah E Landau,,,,,,,,,,,,0,All
Total,"2,853",860,"2,678","2,457","2,312","2,257","2,240","1,607","1,576","1,507","1,491","1,486",All
,United States Senator - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,1
,Bob Casey Jr,Joseph John Vodvarka,Anthony Hardy Williams,Ted Kirsch,Christine M Tartaglione,Ryan N Boyer,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Mindy M Posoff,Elizabeth A Washo,Thaddeus Kirkland,1
Bob Casey Jr,4,0,20,18,17,14,16,15,15,13,12,12,1
Joseph John Vodvarka,,2,3,2,1,3,1,1,0,2,2,1,1
Anthony Hardy Williams,,,0,17,17,18,16,16,14,15,14,13,1
Ted Kirsch,,,,0,14,15,12,13,12,14,14,12,1
Christine M Tartaglione,,,,,0,13,16,16,15,11,11,13,1
Ryan N Boyer,,,,,,0,13,13,12,15,14,13,1
Kathryn Sylvia Huggins,,,,,,,0,15,15,11,11,13,1
Sekela Coles,,,,,,,,0,14,11,11,13,1
Deborah E Landau,,,,,,,,,0,11,11,12,1
Mindy M Posoff,,,,,,,,,,0,14,11,1
