col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,All
,Ted Kirsch,Anthony Hardy Williams,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,Allyson Y Schwartz,All
Ted Kirsch,30,572,587,582,570,429,408,411,406,409,0,All
Anthony Hardy Williams,,29,570,565,552,437,410,407,405,394,0,All
Ryan N Boyer,,,14,575,563,418,409,406,407,406,0,All
Mindy M Posoff,,,,18,572,428,413,408,405,409,0,All
Elizabeth A Washo,,,,,12,428,418,400,408,404,0,All
Christine M Tartaglione,,,,,,113,445,433,434,427,0,All
Kathryn Sylvia Huggins,,,,,,,3,430,431,420,0,All
Sekela Coles,,,,,,,,2,427,422,0,All
Deborah E Landau,,,,,,,,,2,423,0,All
Thaddeus Kirkland,,,,,,,,,,0,0,All
Allyson Y Schwartz,,,,,,,,,,,85,All
Total,664,650,633,631,623,622,468,454,452,446,85,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,1
,Christine M Tartaglione,Anthony Hardy Williams,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Ted Kirsch,Kathryn Sylvia Huggins,Thaddeus Kirkland,Deborah E Landau,Sekela Coles,Allyson Y Schwartz,1
Christine M Tartaglione,10,12,11,11,11,10,11,11,11,11,0,1
Anthony Hardy Williams,,3,16,16,16,15,11,11,11,11,0,1
Elizabeth A Washo,,,1,16,16,15,12,11,11,11,0,1
Mindy M Posoff,,,,1,16,15,11,12,11,11,0,1
Ryan N Boyer,,,,,2,15,11,11,11,11,0,1
Ted Kirsch,,,,,,0,10,10,10,10,0,1
Kathryn Sylvia Huggins,,,,,,,0,11,11,11,0,1
Thaddeus Kirkland,,,,,,,,0,11,11,0,1
Deborah E Landau,,,,,,,,,0,11,0,1
Sekela Coles,,,,,,,,,,0,0,1
Allyson Y Schwartz,,,,,,,,,,,0,1
Total,22,20,18,18,18,15,12,12,11,11,0,1
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,2
,Anthony Hardy Williams,Ryan N Boyer,Elizabeth A Washo,Ted Kirsch,Christine M Tartaglione,Mindy M Posoff,Deborah E Landau,Thaddeus Kirkland,Sekela Coles,Kathryn Sylvia Huggins,Allyson Y Schwartz,2
Anthony Hardy Williams,1,26,25,26,21,25,18,18,18,18,0,2
Ryan N Boyer,,0,28,28,20,25,20,20,19,18,0,2
Elizabeth A Washo,,,0,27,20,24,20,20,19,18,0,2
Ted Kirsch,,,,0,20,25,20,20,19,18,0,2
Christine M Tartaglione,,,,,5,18,19,19,19,18,0,2
Mindy M Posoff,,,,,,0,17,17,17,17,0,2
Deborah E Landau,,,,,,,0,20,19,18,0,2
Thaddeus Kirkland,,,,,,,,0,19,18,0,2
Sekela Coles,,,,,,,,,0,18,0,2
Kathryn Sylvia Huggins,,,,,,,,,,0,0,2
Allyson Y Schwartz,,,,,,,,,,,0,2
Total,29,29,28,28,27,25,20,20,19,18,0,2
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,3
,Elizabeth A Washo,Ryan N Boyer,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Christine M Tartaglione,Thaddeus Kirkland,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Allyson Y Schwartz,3
Elizabeth A Washo,1,17,16,17,17,10,10,10,10,10,0,3
Ryan N Boyer,,1,16,17,17,10,10,10,10,10,0,3
Ted Kirsch,,,1,16,16,9,10,9,9,9,0,3
Anthony Hardy Williams,,,,0,17,10,10,10,10,10,0,3
Mindy M Posoff,,,,,0,10,10,10,10,10,0,3
Christine M Tartaglione,,,,,,1,10,10,10,10,0,3
Thaddeus Kirkland,,,,,,,0,10,10,10,0,3
Deborah E Landau,,,,,,,,0,10,10,0,3
Kathryn Sylvia Huggins,,,,,,,,,0,10,0,3
Sekela Coles,,,,,,,,,,0,0,3
Allyson Y Schwartz,,,,,,,,,,,0,3
Total,18,18,18,17,17,11,11,10,10,10,0,3
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,4
,Ted Kirsch,Anthony Hardy Williams,Mindy M Posoff,Ryan N Boyer,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,Allyson Y Schwartz,4
Ted Kirsch,3,45,43,43,42,26,23,24,22,22,0,4
Anthony Hardy Williams,,1,43,43,41,27,23,24,22,22,0,4
Mindy M Posoff,,,3,42,41,24,22,22,22,22,0,4
Ryan N Boyer,,,,3,40,24,23,23,22,22,0,4
Elizabeth A Washo,,,,,1,25,23,22,23,23,0,4
Christine M Tartaglione,,,,,,2,24,24,23,23,0,4
Kathryn Sylvia Huggins,,,,,,,0,23,23,23,0,4
Sekela Coles,,,,,,,,0,22,22,0,4
Deborah E Landau,,,,,,,,,0,23,0,4
Thaddeus Kirkland,,,,,,,,,,0,0,4
Allyson Y Schwartz,,,,,,,,,,,0,4
Total,49,47,46,46,44,30,24,24,23,23,0,4
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,5
,Anthony Hardy Williams,Ted Kirsch,Christine M Tartaglione,Elizabeth A Washo,Mindy M Posoff,Ryan N Boyer,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Allyson Y Schwartz,5
Anthony Hardy Williams,2,24,16,23,22,19,13,13,11,12,0,5
Ted Kirsch,,2,12,20,22,19,12,10,12,12,0,5
Christine M Tartaglione,,,7,12,10,8,14,15,13,13,0,5
Elizabeth A Washo,,,,0,20,17,12,12,10,11,0,5
Mindy M Posoff,,,,,0,19,12,10,11,12,0,5
Ryan N Boyer,,,,,,1,10,8,9,10,0,5
Deborah E Landau,,,,,,,0,14,14,15,0,5
Kathryn Sylvia Huggins,,,,,,,,0,13,13,0,5
Sekela Coles,,,,,,,,,1,14,0,5
Thaddeus Kirkland,,,,,,,,,,0,0,5
Allyson Y Schwartz,,,,,,,,,,,0,5
Total,30,27,26,23,22,20,16,16,16,15,0,5
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,6
,Anthony Hardy Williams,Ted Kirsch,Ryan N Boyer,Mindy M Posoff,Elizabeth A Washo,Christine M Tartaglione,Kathryn Sylvia Huggins,Sekela Coles,Deborah E Landau,Thaddeus Kirkland,Allyson Y Schwartz,6
Anthony Hardy Williams,3,32,33,29,29,25,25,25,24,24,0,6
Ted Kirsch,,3,34,32,31,26,26,27,26,25,0,6
Ryan N Boyer,,,1,32,31,25,25,26,25,24,0,6
Mindy M Posoff,,,,2,31,25,25,26,24,23,0,6
Elizabeth A Washo,,,,,1,26,26,25,25,22,0,6
Christine M Tartaglione,,,,,,1,29,28,27,25,0,6
Kathryn Sylvia Huggins,,,,,,,0,28,27,25,0,6
Sekela Coles,,,,,,,,0,26,26,0,6
Deborah E Landau,,,,,,,,,0,24,0,6
Thaddeus Kirkland,,,,,,,,,,0,0,6
Allyson Y Schwartz,,,,,,,,,,,0,6
Total,38,38,37,35,34,30,29,29,27,26,0,6
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,Representative In Congress 13th District - Democrat,7
,Anthony Hardy Williams,Elizabeth A Washo,Ted Kirsch,Mindy M Posoff,Ryan N Boyer,Christine M Tartaglione,Deborah E Landau,Kathryn Sylvia Huggins,Sekela Coles,Thaddeus Kirkland,Allyson Y Schwartz,7
Anthony Hardy Williams,3,33,32,32,32,23,23,21,23,21,0,7
Elizabeth A Washo,,1,32,33,32,23,24,23,24,22,0,7
Ted Kirsch,,,2,31,31,21,22,22,22,20,0,7
