col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,All
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,All
Ronald R Donatucci,165,"1,398",496,465,350,299,245,All
Anthony Clark,,199,228,324,133,143,97,All
Omar Sabir,,,191,46,65,68,29,All
Lisa M Deeley,,,,38,42,42,35,All
Tracey L Gordon,,,,,64,52,83,All
Will Mega,,,,,,53,16,All
Carol A Jenkins,,,,,,,38,All
Total,"2,223","1,665",758,551,502,429,347,All
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,1
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,1
Ronald R Donatucci,3,49,16,18,12,11,6,1
Anthony Clark,,9,11,11,8,3,3,1
Omar Sabir,,,4,4,2,1,1,1
Lisa M Deeley,,,,3,0,3,1,1
Tracey L Gordon,,,,,2,2,0,1
Will Mega,,,,,,2,0,1
Carol A Jenkins,,,,,,,0,1
Total,70,61,24,23,15,13,6,1
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,2
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,2
Ronald R Donatucci,2,55,19,22,11,11,7,2
Anthony Clark,,7,15,14,8,5,1,2
Omar Sabir,,,13,3,4,1,0,2
Lisa M Deeley,,,,1,1,2,3,2
Will Mega,,,,,3,0,4,2
Tracey L Gordon,,,,,,1,4,2
Carol A Jenkins,,,,,,,0,2
Total,76,67,37,25,20,15,14,2
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,3
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Will Mega,Tracey L Gordon,Carol A Jenkins,3
Ronald R Donatucci,3,46,15,19,8,7,2,3
Anthony Clark,,4,8,17,5,2,0,3
Omar Sabir,,,8,0,4,3,0,3
Lisa M Deeley,,,,2,1,0,0,3
Will Mega,,,,,3,2,0,3
Tracey L Gordon,,,,,,1,0,3
Carol A Jenkins,,,,,,,4,3
Total,66,51,28,22,17,11,6,3
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,4
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Tracey L Gordon,Will Mega,Carol A Jenkins,4
Ronald R Donatucci,4,50,19,19,10,8,7,4
Anthony Clark,,7,11,18,5,1,2,4
Omar Sabir,,,4,0,1,4,3,4
Lisa M Deeley,,,,1,0,0,0,4
Tracey L Gordon,,,,,2,1,2,4
Will Mega,,,,,,1,0,4
Carol A Jenkins,,,,,,,1,4
Total,74,60,26,21,13,10,9,4
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,5
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,5
Ronald R Donatucci,1,41,17,12,11,9,8,5
Anthony Clark,,6,4,5,6,3,3,5
Omar Sabir,,,11,1,5,3,2,5
Tracey L Gordon,,,,3,3,2,1,5
Will Mega,,,,,0,0,1,5
Carol A Jenkins,,,,,,3,2,5
Lisa M Deeley,,,,,,,1,5
Total,65,48,32,17,16,13,10,5
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,6
,Ronald R Donatucci,Anthony Clark,Carol A Jenkins,Tracey L Gordon,Omar Sabir,Lisa M Deeley,Will Mega,6
Ronald R Donatucci,8,50,30,20,23,21,11,6
Anthony Clark,,2,11,5,8,8,7,6
Carol A Jenkins,,,8,7,3,9,2,6
Tracey L Gordon,,,,3,5,3,2,6
Omar Sabir,,,,,3,3,2,6
Lisa M Deeley,,,,,,0,1,6
Will Mega,,,,,,,2,6
Total,101,54,49,29,28,25,16,6
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,7
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Will Mega,Lisa M Deeley,Tracey L Gordon,Carol A Jenkins,7
Ronald R Donatucci,11,38,14,10,12,6,6,7
Anthony Clark,,7,5,9,8,2,3,7
Omar Sabir,,,10,2,2,0,1,7
Will Mega,,,,0,0,0,0,7
Lisa M Deeley,,,,,0,2,0,7
Tracey L Gordon,,,,,,2,2,7
Carol A Jenkins,,,,,,,1,7
Total,65,47,25,13,12,9,8,7
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,8
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Tracey L Gordon,Will Mega,Carol A Jenkins,Lisa M Deeley,8
Ronald R Donatucci,6,19,18,12,8,7,6,8
Anthony Clark,,9,5,3,1,1,4,8
Omar Sabir,,,12,7,2,1,0,8
Tracey L Gordon,,,,7,3,2,1,8
Will Mega,,,,,3,1,2,8
Carol A Jenkins,,,,,,2,0,8
Lisa M Deeley,,,,,,,1,8
Total,51,33,33,23,12,10,9,8
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,9
,Ronald R Donatucci,Anthony Clark,Omar Sabir,Lisa M Deeley,Will Mega,Carol A Jenkins,Tracey L Gordon,9
Ronald R Donatucci,7,44,19,19,7,7,7,9
Anthony Clark,,7,5,15,2,2,3,9
