col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,All
,Ronald R Donatucci,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,All
Ronald R Donatucci,379,"1,228","1,153",524,513,229,186,All
Lisa M Deeley,,415,378,208,199,49,117,All
Anthony Clark,,,78,153,150,104,31,All
Tracey L Gordon,,,,49,105,29,16,All
Carol A Jenkins,,,,,37,27,19,All
Will Mega,,,,,,11,10,All
Omar Sabir,,,,,,,15,All
Total,"2,769","1,731","1,272",640,607,264,228,All
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,1
,Ronald R Donatucci,Anthony Clark,Lisa M Deeley,Carol A Jenkins,Tracey L Gordon,Will Mega,Omar Sabir,1
Ronald R Donatucci,5,27,17,8,7,4,5,1
Anthony Clark,,0,4,4,1,3,0,1
Lisa M Deeley,,,1,4,2,2,4,1
Carol A Jenkins,,,,1,1,0,0,1
Tracey L Gordon,,,,,0,2,1,1
Will Mega,,,,,,1,0,1
Omar Sabir,,,,,,,1,1
Total,49,28,19,10,9,8,6,1
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,2
,Ronald R Donatucci,Carol A Jenkins,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Will Mega,Omar Sabir,2
Ronald R Donatucci,8,17,14,12,9,2,1,2
Carol A Jenkins,,0,6,5,4,0,0,2
Lisa M Deeley,,,2,1,1,0,2,2
Anthony Clark,,,,1,2,2,0,2
Tracey L Gordon,,,,,0,0,0,2
Will Mega,,,,,,1,0,2
Omar Sabir,,,,,,,0,2
Total,41,17,17,13,9,3,2,2
,Register Of Wills - Democrat,City Commissioners - Democrat,,,,,,3
,Ronald R Donatucci,Lisa M Deeley,Anthony Clark,Tracey L Gordon,Carol A Jenkins,Will Mega,Omar Sabir,3
Ronald R Donatucci,9,27,21,18,14,6,1,3
Lisa M Deeley,,6,6,7,5,2,1,3
