col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,col_30,col_31,col_32,col_33,col_34,col_35,col_36,col_37,col_38,col_39,col_40,col_41,col_42,col_43,col_44,division
Edward William Louden Jr,,,,,,,,,,,,,,,,,1,2,2,2,0,1,0,0,0,0,4,0,1,0,1,2,0,0,1,1,1,0,1,0,0,0,0,1
Lynne M Summers,,,,,,,,,,,,,,,,,,1,0,2,4,3,1,3,2,2,2,1,4,2,0,1,2,2,1,3,2,0,1,0,0,1,1,1
James F Berardinelli,,,,,,,,,,,,,,,,,,,1,2,1,3,3,1,1,1,3,0,2,2,1,2,1,1,0,0,2,1,1,1,0,0,1,1
Jennifer Schultz,,,,,,,,,,,,,,,,,,,,0,2,4,3,0,0,1,3,2,2,1,2,2,1,1,3,1,0,2,2,2,1,0,0,1
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,0,2,2,5,2,1,1,1,2,3,2,0,2,4,1,1,1,2,0,1,1,2,1,1
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,0,5,1,3,3,1,2,5,1,0,2,1,0,2,1,1,2,2,2,1,2,1,1
Deborah Watson Stokes,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,1,0,4,3,0,1,1,1,0,0,1,3,1,2,1,2,1,1
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,2,3,2,1,0,2,5,1,0,2,1,0,1,1,2,1,1
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,3,2,0,0,0,1,1,2,1,1,2,1,1,0,2,1,1
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,4,2,1,3,2,1,0,1,1,2,0,2,0,3,1,1,1
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,3,3,0,2,2,2,1,0,0,1,0,0,0,1
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,3,1,1,0,3,2,1,1,2,2,2,0,1,1
Frances Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,2,1,1,2,1,1,0,1,1,2,1
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,4,2,1,0,2,2,1,1,0,0,1,1
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,1,1,0,0,1,3,0,0,1
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,1,1,1,0,1,1,0,1
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,0,3,1,0,2,0,0,1,1
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,1,0,0,0,1,1,1
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,0,1,1,1
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,1,0,0,0,1
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,0,0,2,1
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,1,1,1,1
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,0,0,1
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,1
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1
Total,50,46,43,43,42,40,36,27,27,27,27,27,13,12,12,11,10,10,9,9,9,9,8,8,8,8,8,7,7,7,7,7,6,6,6,5,5,5,4,4,4,4,3,1
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2
,Kai Scott,Tracy B Roman,Ken Powell,Scott Diclaudio,Lyris Younge,Mia Roberts Perez,Daine Grey Jr,Frances Fattah,Jon Marshall,Leon Goodman,Stephanie M Sawyer,Michael Fanning,Leon A King Ii,Thomas Martin,Brian T Ortelere,Deborah Watson Stokes,Shanese Johnson,Jennifer Schultz,Lynne M Summers,Rainy Papademetriou,Abbe Fletman,Wayne M D Bennett,Edward William Louden Jr,Rania Major,Sandjai Weaver,Lucretia Clemons,James F Berardinelli,Franklin A Bennett Iii,Vincent Furlong,Chris Mallios,Joshua Hill,Marissa Brumbach,Sherman Toppin,Vincent N Melchiorre,Jodi Lobel,Tangie M Boston,Stella Tsai,Vince Giusini,Anthony Kyriakakis,Betsy Wahl,William J Ciancaglini,Starr Marshall Cash,Chris Mccabe,2
Kai Scott,4,23,18,13,22,28,21,19,7,10,23,21,14,13,11,17,13,6,10,12,12,9,3,8,5,6,5,6,3,10,6,4,7,7,3,5,5,2,4,4,3,3,4,2
Tracy B Roman,,7,19,18,25,17,13,15,15,17,16,9,12,12,8,14,6,7,8,6,10,8,11,6,9,7,4,5,4,6,5,2,5,9,3,2,3,4,4,4,2,1,1,2
Ken Powell,,,6,17,23,14,13,10,13,12,12,15,10,8,5,8,7,11,8,6,11,7,7,6,4,6,8,5,4,7,5,3,7,7,5,6,4,2,1,4,4,2,3,2
Scott Diclaudio,,,,11,15,11,13,4,13,11,10,10,8,5,7,2,3,5,3,6,8,6,7,4,5,3,6,4,3,5,4,2,3,6,2,4,2,3,1,3,1,3,3,2
Lyris Younge,,,,,1,14,14,14,13,11,14,12,9,7,4,12,10,6,5,4,7,2,10,8,5,4,3,3,2,6,4,3,5,6,1,4,5,2,1,2,2,3,2,2
Mia Roberts Perez,,,,,,0,13,10,5,9,15,21,10,10,9,12,9,7,10,11,10,7,3,6,3,8,5,3,3,10,6,4,6,9,7,2,5,2,3,5,1,3,2,2
Daine Grey Jr,,,,,,,1,12,9,11,15,10,8,6,6,10,9,6,4,8,13,5,2,6,6,4,7,4,6,7,3,3,2,6,2,6,5,3,0,3,2,3,3,2
Frances Fattah,,,,,,,,1,6,9,13,3,14,10,0,16,12,5,7,1,5,6,3,8,5,7,1,5,4,1,4,2,3,2,2,5,4,1,0,2,2,1,0,2
Jon Marshall,,,,,,,,,8,14,4,5,7,8,5,3,4,3,2,4,4,4,8,2,3,3,5,5,4,1,3,2,3,0,4,2,3,2,2,3,2,2,4,2
Leon Goodman,,,,,,,,,,6,7,3,13,8,6,8,6,5,9,3,5,8,6,4,2,4,4,5,3,1,2,1,4,2,3,4,6,0,1,3,3,0,2,2
Stephanie M Sawyer,,,,,,,,,,,0,10,11,6,3,15,8,7,7,5,8,10,2,7,6,5,1,4,3,7,3,4,2,8,3,6,3,5,2,3,2,2,2,2
Michael Fanning,,,,,,,,,,,,2,2,8,8,6,7,6,3,11,8,4,4,4,3,5,3,2,1,8,5,5,3,8,4,0,0,3,2,0,3,3,3,2
Leon A King Ii,,,,,,,,,,,,,0,8,4,9,8,6,10,5,6,6,1,7,6,8,3,4,4,2,5,5,5,2,4,7,8,5,5,4,1,2,1,2
Thomas Martin,,,,,,,,,,,,,,2,3,9,6,8,9,4,4,7,4,4,6,6,5,3,4,1,5,4,5,1,3,0,2,4,5,2,4,2,2,2
Brian T Ortelere,,,,,,,,,,,,,,,4,2,3,5,0,13,6,6,5,3,1,1,8,2,2,2,2,0,2,1,1,3,2,0,2,3,0,0,1,2
Deborah Watson Stokes,,,,,,,,,,,,,,,,0,11,6,9,2,4,9,3,7,5,6,0,6,3,1,4,3,6,1,3,4,2,1,2,3,1,2,1,2
Shanese Johnson,,,,,,,,,,,,,,,,,1,3,5,3,2,3,4,6,4,4,1,2,2,0,3,4,3,2,2,4,4,3,1,1,2,2,2,2
Jennifer Schultz,,,,,,,,,,,,,,,,,,1,5,7,9,5,3,4,3,3,7,1,6,1,7,4,3,3,6,2,3,3,1,2,3,0,1,2
Lynne M Summers,,,,,,,,,,,,,,,,,,,3,1,3,5,2,5,3,5,4,5,2,0,1,3,6,1,3,1,3,1,2,3,1,1,1,2
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,0,6,3,1,1,6,6,6,0,3,3,4,3,1,2,3,2,3,2,5,3,1,1,0,2
Abbe Fletman,,,,,,,,,,,,,,,,,,,,,0,1,0,4,2,1,5,2,5,6,4,1,2,4,2,2,2,1,2,5,1,0,1,2
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,,,0,3,5,3,3,1,6,1,0,2,2,0,2,3,4,2,2,2,2,1,1,1,2
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,,,,,2,2,3,0,3,1,4,0,0,2,2,1,1,1,0,2,1,0,1,2,1,2
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,2,0,2,6,2,1,3,4,3,3,0,2,0,1,0,2
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,2,6,2,0,2,0,3,4,4,2,0,3,1,6,3,2,2,3,1,2
Lucretia Clemons,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,2,1,3,4,2,1,3,0,1,4,3,2,2,0,0,2
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3,2,3,2,6,0,1,1,0,0,1,1,1,1,2,2
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,1,2,0,2,1,3,2,1,0,0,1,0,0,0,2
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,2,1,1,3,3,1,2,0,1,0,2,1,2
Chris Mallios,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,1,6,2,1,2,0,1,1,0,1,1,2
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,2,3,0,2,3,2,3,1,0,0,2
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,2,5,1,1,5,1,1,0,3,1,2
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,0,1,0,0,2,1,1,3,2,2
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,0,3,0,1,1,0,0,2
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,3,2,1,2,0,0,0,2
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,0,1,0,1,0,2
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2,0,1,0,2
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,1,1,1,1,2
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,1,0,0,0,2
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,0,1,2
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1,2
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,2,2
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2
Total,57,53,45,40,38,38,36,34,34,34,33,32,29,29,27,27,24,23,23,23,22,20,17,17,17,16,15,14,14,12,12,12,12,12,11,11,10,10,9,9,8,7,5,2
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,3
,Ken Powell,Lyris Younge,Kai Scott,Tracy B Roman,Daine Grey Jr,Scott Diclaudio,Mia Roberts Perez,Stephanie M Sawyer,Frances Fattah,Leon Goodman,Michael Fanning,Abbe Fletman,Deborah Watson Stokes,Jennifer Schultz,Chris Mallios,Lynne M Summers,Lucretia Clemons,Jon Marshall,Edward William Louden Jr,Wayne M D Bennett,Leon A King Ii,Shanese Johnson,Thomas Martin,Rainy Papademetriou,Vincent N Melchiorre,Sherman Toppin,Rania Major,Sandjai Weaver,Stella Tsai,Vincent Furlong,Marissa Brumbach,Betsy Wahl,Brian T Ortelere,Chris Mccabe,Tangie M Boston,Vince Giusini,Joshua Hill,James F Berardinelli,Jodi Lobel,Starr Marshall Cash,Anthony Kyriakakis,William J Ciancaglini,Franklin A Bennett Iii,3
Ken Powell,7,48,35,48,43,44,22,27,11,24,23,22,11,13,25,8,11,19,19,8,10,10,9,8,19,7,10,8,2,6,5,6,5,7,3,9,7,6,3,1,4,2,3,3
Lyris Younge,,6,39,50,43,39,30,33,20,20,23,23,10,14,22,12,15,19,16,11,10,7,13,10,20,10,3,6,7,6,5,4,7,8,7,5,4,5,6,4,3,4,2,3
Kai Scott,,,3,32,33,22,41,36,24,14,28,20,22,12,24,17,17,11,9,16,15,12,13,14,19,11,13,14,9,8,5,7,6,11,10,6,7,3,5,5,5,7,4,3
Tracy B Roman,,,,9,35,39,25,26,17,20,25,24,10,13,21,12,12,17,17,14,10,12,13,11,17,5,5,6,6,9,4,4,7,6,5,5,5,6,6,5,2,4,0,3
Daine Grey Jr,,,,,6,30,30,32,14,16,23,27,13,15,25,15,11,13,10,9,11,9,10,8,20,10,5,4,6,10,7,5,7,7,7,8,9,5,2,4,1,2,5,3
Scott Diclaudio,,,,,,6,20,20,4,16,19,20,5,9,18,4,3,14,14,4,7,3,4,6,16,4,2,3,0,4,1,1,3,3,1,2,2,5,2,1,3,3,0,3
Mia Roberts Perez,,,,,,,0,31,13,5,25,20,17,12,21,10,13,3,5,9,5,8,6,9,17,7,10,9,11,7,8,10,5,6,8,4,2,2,3,5,3,4,4,3
Stephanie M Sawyer,,,,,,,,0,18,7,19,18,18,11,23,11,13,4,5,9,7,11,7,4,19,10,10,9,8,4,8,8,2,3,9,1,4,1,3,9,0,2,5,3
Frances Fattah,,,,,,,,,2,5,10,5,14,10,5,14,15,3,4,11,9,13,11,7,6,7,8,6,10,6,4,6,6,6,9,5,4,1,5,5,2,2,3,3
Leon Goodman,,,,,,,,,,5,7,2,5,12,6,7,5,14,20,9,14,7,5,5,1,10,1,2,3,6,3,1,6,5,4,6,7,7,3,1,1,2,2,3
Michael Fanning,,,,,,,,,,,0,13,6,5,17,3,9,5,5,7,4,8,8,10,15,1,3,4,2,5,3,2,6,6,4,3,4,1,6,1,3,4,1,3
Abbe Fletman,,,,,,,,,,,,2,7,7,16,6,5,1,3,2,1,4,1,2,14,5,1,3,3,3,2,2,2,2,3,3,0,4,1,1,1,3,0,3
Deborah Watson Stokes,,,,,,,,,,,,,2,13,4,7,15,4,1,4,7,11,7,4,3,7,11,8,11,6,10,9,2,9,6,2,6,1,3,7,4,3,2,3
Jennifer Schultz,,,,,,,,,,,,,,1,7,12,10,8,8,8,7,7,6,12,4,7,6,5,9,7,8,10,7,4,4,7,4,9,3,4,6,5,1,3
Chris Mallios,,,,,,,,,,,,,,,0,3,4,3,4,4,2,1,3,4,18,3,1,5,0,4,3,2,0,7,0,2,3,2,0,1,3,1,1,3
Lynne M Summers,,,,,,,,,,,,,,,,0,9,5,4,10,11,10,10,2,3,8,5,5,8,1,5,6,2,1,9,7,3,2,3,5,2,1,2,3
Lucretia Clemons,,,,,,,,,,,,,,,,,0,7,4,7,6,11,11,6,4,4,4,11,9,4,8,7,2,4,5,2,4,3,6,6,5,2,4,3
Jon Marshall,,,,,,,,,,,,,,,,,,1,11,3,5,2,8,8,1,2,3,2,1,4,4,2,2,1,3,2,3,4,5,2,2,0,2,3
Edward William Louden Jr,,,,,,,,,,,,,,,,,,,0,5,5,4,2,5,2,4,2,3,2,3,2,1,5,3,0,4,3,7,3,0,1,2,1,3
Wayne M D Bennett,,,,,,,,,,,,,,,,,,,,2,11,7,9,4,1,5,4,6,5,3,2,3,5,4,4,8,4,3,3,2,3,2,2,3
Leon A King Ii,,,,,,,,,,,,,,,,,,,,,1,8,7,2,2,10,4,3,4,5,1,2,4,4,7,8,6,5,1,3,3,1,3,3
Shanese Johnson,,,,,,,,,,,,,,,,,,,,,,0,9,1,2,4,6,6,7,4,4,8,3,2,8,4,2,2,3,3,0,1,4,3
Thomas Martin,,,,,,,,,,,,,,,,,,,,,,,0,7,3,5,3,6,4,4,5,4,3,4,5,3,7,1,6,3,4,1,3,3
Rainy Papademetriou,,,,,,,,,,,,,,,,,,,,,,,,1,2,3,4,5,3,4,5,2,10,2,2,2,1,5,6,0,3,2,1,3
Vincent N Melchiorre,,,,,,,,,,,,,,,,,,,,,,,,,0,3,0,2,3,2,1,0,0,2,0,2,2,0,2,0,1,2,1,3
Sherman Toppin,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,3,5,1,4,1,3,3,5,7,4,2,3,3,1,1,2,3
Rania Major,,,,,,,,,,,,,,,,,,,,,,,,,,,0,5,6,3,5,7,2,2,5,3,4,1,2,3,3,2,4,3
Sandjai Weaver,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,4,2,3,2,0,2,3,2,2,1,1,2,2,1,2,3
Stella Tsai,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,6,7,0,2,4,4,4,1,4,4,2,1,1,3
Vincent Furlong,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,2,3,3,4,1,2,5,2,0,1,2,1,1,3
Marissa Brumbach,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,7,2,4,3,2,5,1,6,4,3,0,3,3
Betsy Wahl,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,1,4,4,2,2,2,4,4,1,2,3
Brian T Ortelere,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,5,1,0,0,1,1,3
Chris Mccabe,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,3,5,1,3,2,2,1,0,3
Tangie M Boston,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,2,0,2,4,0,1,3,3
Vince Giusini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3,2,2,0,4,0,0,3
Joshua Hill,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,0,1,0,4,1,2,3
James F Berardinelli,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,0,1,1,1,3
Jodi Lobel,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,2,1,1,3
Starr Marshall Cash,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,0,1,3
Anthony Kyriakakis,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,2,1,3
William J Ciancaglini,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,1,3
Franklin A Bennett Iii,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,3
Total,84,83,82,80,72,57,55,51,41,41,41,39,36,36,33,31,30,29,28,27,26,26,26,25,25,20,19,19,18,18,17,16,16,16,16,15,14,12,12,12,9,9,8,3
,Judge Of The Court Of Common Pleas - Democrat,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4
,Ken Powell,Tracy B Roman,Lyris Younge,Scott Diclaudio,Daine Grey Jr,Kai Scott,Abbe Fletman,Edward William Louden Jr,Michael Fanning,Leon A King Ii,Jon Marshall,Stephanie M Sawyer,Leon Goodman,Mia Roberts Perez,Chris Mallios,Vincent N Melchiorre,Frances Fattah,Brian T Ortelere,James F Berardinelli,Thomas Martin,Rainy Papademetriou,Rania Major,Wayne M D Bennett,Shanese Johnson,Jennifer Schultz,Sherman Toppin,Lynne M Summers,Lucretia Clemons,Marissa Brumbach,Vince Giusini,Deborah Watson Stokes,Vincent Furlong,Betsy Wahl,Joshua Hill,Stella Tsai,Franklin A Bennett Iii,Sandjai Weaver,Anthony Kyriakakis,Chris Mccabe,Jodi Lobel,Starr Marshall Cash,William J Ciancaglini,Tangie M Boston,4
Ken Powell,1,42,37,42,33,31,26,20,24,15,21,22,15,20,18,20,13,12,16,10,7,7,9,7,9,7,7,4,6,7,3,4,6,7,4,3,3,2,5,3,4,4,1,4
Tracy B Roman,,5,35,38,33,25,25,17,22,13,17,22,12,20,18,18,9,11,14,9,7,8,10,7,9,7,5,5,5,7,3,4,6,3,5,4,2,2,1,3,3,2,1,4
Lyris Younge,,,5,35,33,31,29,16,22,12,13,23,14,19,19,20,13,7,8,5,2,10,5,9,8,11,7,6,4,1,6,4,4,4,3,3,3,1,3,1,3,2,0,4
Scott Diclaudio,,,,4,31,25,27,21,20,16,20,19,9,16,18,17,9,15,17,8,9,7,8,3,11,11,4,3,2,7,1,8,4,5,4,3,4,4,1,0,2,3,0,4
Daine Grey Jr,,,,,0,31,30,10,20,12,17,21,12,19,15,18,10,17,13,7,8,8,7,8,9,9,5,6,5,8,5,8,5,5,3,3,4,3,4,2,2,0,1,4
Kai Scott,,,,,,3,23,9,24,15,11,24,10,24,20,23,12,5,6,5,5,8,7,8,1,9,8,9,5,5,7,3,6,7,4,1,3,1,3,3,5,3,2,4
Abbe Fletman,,,,,,,0,11,19,8,8,21,3,19,16,18,6,7,11,1,2,6,1,4,5,8,3,1,4,5,1,7,6,2,3,1,3,1,4,1,2,2,0,4
Edward William Louden Jr,,,,,,,,5,5,11,15,4,9,2,3,1,10,10,13,7,7,10,8,4,8,7,5,2,4,5,2,3,2,3,7,5,3,2,1,1,3,3,0,4
Michael Fanning,,,,,,,,,0,6,6,23,3,21,22,20,8,5,4,6,5,8,6,4,0,2,2,4,5,4,2,2,5,2,3,5,1,2,4,3,3,0,0,4
Leon A King Ii,,,,,,,,,,1,9,6,9,5,6,4,12,8,9,9,8,10,9,8,4,9,9,4,3,5,6,7,4,7,5,6,2,3,0,3,4,4,2,4
Jon Marshall,,,,,,,,,,,1,4,12,2,3,4,9,12,13,7,7,4,7,5,7,6,3,3,4,3,1,5,3,6,3,1,1,3,0,3,2,2,0,4
Stephanie M Sawyer,,,,,,,,,,,,0,3,21,20,21,6,2,2,3,1,2,2,3,2,4,0,1,3,1,2,1,5,0,1,2,1,0,2,1,1,1,0,4
Leon Goodman,,,,,,,,,,,,,4,2,3,4,5,6,6,7,2,5,3,4,5,3,5,6,4,2,5,1,2,3,0,2,3,3,1,4,1,3,2,4
Mia Roberts Perez,,,,,,,,,,,,,,0,18,19,6,0,3,2,1,4,4,5,0,2,2,2,2,2,2,1,4,1,1,1,2,0,1,2,2,2,3,4
Chris Mallios,,,,,,,,,,,,,,,0,18,4,1,1,2,3,4,3,1,0,1,2,2,0,2,4,2,4,2,2,4,3,1,1,0,3,1,0,4
Vincent N Melchiorre,,,,,,,,,,,,,,,,0,2,0,2,1,1,1,1,0,1,2,2,2,4,1,2,2,3,1,0,1,1,0,2,3,0,1,1,4
Frances Fattah,,,,,,,,,,,,,,,,,0,5,3,8,4,11,7,9,5,6,4,4,4,2,6,2,4,3,5,6,1,0,0,2,5,2,2,4
Brian T Ortelere,,,,,,,,,,,,,,,,,,0,12,4,10,5,9,2,8,4,3,2,3,3,1,7,2,2,2,3,0,3,0,1,1,0,0,4
