col_1,col_2,col_3,col_4,division
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,All
,Mark F Squilla,Alice Beck Dubow,Robert Colville,All
Mark F Squilla,"2,407","2,383",303,All
Alice Beck Dubow,,428,0,All
Robert Colville,,,69,All
Total,"5,093","2,811",372,All
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,1
,Mark F Squilla,Alice Beck Dubow,Robert Colville,1
Mark F Squilla,38,42,9,1
Alice Beck Dubow,,6,0,1
Robert Colville,,,2,1
Total,89,48,11,1
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,2
,Mark F Squilla,Alice Beck Dubow,Robert Colville,2
Mark F Squilla,112,19,3,2
Alice Beck Dubow,,2,0,2
Robert Colville,,,1,2
Total,134,21,4,2
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,3
,Mark F Squilla,Alice Beck Dubow,Robert Colville,3
Mark F Squilla,171,57,5,3
Alice Beck Dubow,,8,0,3
Robert Colville,,,2,3
Total,233,65,7,3
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,4
,Mark F Squilla,Alice Beck Dubow,Robert Colville,4
Mark F Squilla,37,37,2,4
Alice Beck Dubow,,4,0,4
Robert Colville,,,0,4
Total,76,41,2,4
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,5
,Mark F Squilla,Alice Beck Dubow,Robert Colville,5
Mark F Squilla,29,36,2,5
Alice Beck Dubow,,10,0,5
Robert Colville,,,0,5
Total,67,46,2,5
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,6
,Mark F Squilla,Alice Beck Dubow,Robert Colville,6
Mark F Squilla,19,40,2,6
Alice Beck Dubow,,7,0,6
Robert Colville,,,0,6
Total,61,47,2,6
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,7
,Mark F Squilla,Alice Beck Dubow,Robert Colville,7
Mark F Squilla,269,97,9,7
Alice Beck Dubow,,8,0,7
Robert Colville,,,0,7
Total,375,105,9,7
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,8
,Mark F Squilla,Alice Beck Dubow,Robert Colville,8
Mark F Squilla,89,72,10,8
Alice Beck Dubow,,8,0,8
Robert Colville,,,0,8
Total,171,80,10,8
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,9
,Mark F Squilla,Alice Beck Dubow,Robert Colville,9
Mark F Squilla,39,46,3,9
Alice Beck Dubow,,6,0,9
Robert Colville,,,1,9
Total,88,52,4,9
,District Council 1st District - Democrat,Judge Of The Superior Court - Democrat,,10
,Mark F Squilla,Alice Beck Dubow,Robert Colville,10
