col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Thaddeus Kirkland,H Douglass Brown,Peter Cutty,Blake Rutherford,Amanda Mcillmurray,Anne Wakabayashi,Jennifer Lentz,Katherine Hunter Snyder,Kat Richter,Cathy Brady,Ryan N Boyer,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Jacob Adeniran,Ted Kirsch,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Thaddeus Kirkland,30,222,206,699,165,603,550,131,117,551,542,527,539,490,84,481,379,309,180,168,All
H Douglass Brown,,20,733,196,639,155,167,581,587,146,142,121,116,100,525,99,264,309,246,129,All
Peter Cutty,,,7,192,603,156,170,550,565,141,146,113,114,103,512,105,242,268,203,100,All
Blake Rutherford,,,,10,143,553,525,114,105,518,526,470,489,463,75,454,308,236,142,96,All
Amanda Mcillmurray,,,,,1,170,189,591,604,154,144,125,132,110,534,112,249,255,153,45,All
Anne Wakabayashi,,,,,,2,561,130,125,547,527,515,546,480,94,487,313,222,94,56,All
Jennifer Lentz,,,,,,,2,140,142,521,515,474,505,483,100,483,308,198,90,44,All
Katherine Hunter Snyder,,,,,,,,0,577,139,128,129,105,107,519,106,231,223,142,37,All
Kat Richter,,,,,,,,,0,116,114,106,103,97,538,95,219,235,145,31,All
Cathy Brady,,,,,,,,,,0,508,481,496,470,89,480,295,212,78,48,All
Ryan N Boyer,,,,,,,,,,,0,454,468,453,88,453,279,205,73,44,All
Maria Quinones Sanchez,,,,,,,,,,,,1,493,465,85,448,287,191,87,43,All
Leanne Krueger Braneky,,,,,,,,,,,,,2,449,72,439,280,187,78,46,All
Angel Cruz,,,,,,,,,,,,,,3,73,452,269,180,68,38,All
Jacob Adeniran,,,,,,,,,,,,,,,1,79,185,204,130,27,All
Ted Kirsch,,,,,,,,,,,,,,,,0,271,168,72,34,All
Katie Mcginty,,,,,,,,,,,,,,,,,128,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,,,153,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,,,55,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,,,48,All
Total,"1,120","1,017",865,847,748,720,676,672,670,665,639,636,627,587,583,574,825,783,523,337,All
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,United States Senator - Democrat,,,,1
,H Douglass Brown,Amanda Mcillmurray,Thaddeus Kirkland,Kat Richter,Peter Cutty,Blake Rutherford,Katherine Hunter Snyder,Anne Wakabayashi,Jacob Adeniran,Jennifer Lentz,Ted Kirsch,Cathy Brady,Ryan N Boyer,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,1
H Douglass Brown,2,39,7,39,39,7,34,7,33,8,4,3,7,3,2,1,15,10,9,6,1
