col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,All
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Leanne Krueger Braneky,Cathy Brady,Ryan N Boyer,Angel Cruz,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,All
Joe Torsella,351,"4,286","3,881","3,855","3,718","3,693","3,577","3,491","3,458","3,472","3,327","3,091","2,845","2,774","2,616","2,588","2,426",All
Thaddeus Kirkland,,58,"4,077","3,943","3,729","3,728","3,702","3,611","3,648","3,538","3,465",693,696,655,566,545,450,All
Blake Rutherford,,,15,"3,785","3,549","3,664","3,562","3,544","3,606","3,446","3,388",587,585,558,474,453,363,All
Anne Wakabayashi,,,,9,"3,731","3,770","3,723","3,583","3,597","3,508","3,421",633,700,585,581,554,452,All
Maria Quinones Sanchez,,,,,12,"3,539","3,626","3,525","3,385","3,531","3,437",545,596,512,570,514,459,All
Jennifer Lentz,,,,,,2,"3,570","3,538","3,472","3,463","3,385",611,707,606,569,544,475,All
Leanne Krueger Braneky,,,,,,,1,"3,513","3,397","3,435","3,368",500,557,471,470,450,384,All
Cathy Brady,,,,,,,,1,"3,377","3,398","3,314",440,491,402,417,359,309,All
Ryan N Boyer,,,,,,,,,2,"3,302","3,273",486,508,458,420,418,332,All
Angel Cruz,,,,,,,,,,2,"3,369",464,509,461,476,426,385,All
Ted Kirsch,,,,,,,,,,,2,341,402,342,370,329,311,All
H Douglass Brown,,,,,,,,,,,,62,"2,973","2,945","2,775","2,791","2,653",All
Amanda Mcillmurray,,,,,,,,,,,,,9,"2,766","2,814","2,830","2,685",All
Peter Cutty,,,,,,,,,,,,,,16,"2,581","2,607","2,501",All
Katherine Hunter Snyder,,,,,,,,,,,,,,,6,"2,720","2,605",All
Kat Richter,,,,,,,,,,,,,,,,3,"2,609",All
Jacob Adeniran,,,,,,,,,,,,,,,,,2,All
Total,"7,592","4,864","4,397","4,350","4,185","4,150","4,039","3,924","3,906","3,890","3,743","3,652","3,326","3,244","3,061","3,041","2,843",All
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,1
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Jennifer Lentz,Maria Quinones Sanchez,Anne Wakabayashi,Leanne Krueger Braneky,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,H Douglass Brown,Peter Cutty,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,1
Joe Torsella,18,245,214,210,206,204,201,200,193,192,191,150,149,149,139,136,125,1
Thaddeus Kirkland,,2,229,218,214,217,215,207,208,208,201,35,38,37,35,28,25,1
Blake Rutherford,,,0,210,201,199,203,204,200,204,194,26,29,31,27,21,17,1
Jennifer Lentz,,,,0,205,203,211,205,205,198,196,32,36,37,35,29,27,1
Maria Quinones Sanchez,,,,,1,208,208,205,202,196,199,25,27,29,29,25,21,1
Anne Wakabayashi,,,,,,0,200,199,197,195,192,30,29,29,28,28,23,1
Leanne Krueger Braneky,,,,,,,0,197,204,195,192,27,29,31,27,24,20,1
Angel Cruz,,,,,,,,0,195,191,196,25,31,32,31,24,24,1
Cathy Brady,,,,,,,,,1,190,187,17,19,23,18,13,12,1
Ryan N Boyer,,,,,,,,,,0,190,20,22,21,22,20,14,1
Ted Kirsch,,,,,,,,,,,0,15,18,21,18,17,14,1
H Douglass Brown,,,,,,,,,,,,0,148,142,138,139,129,1
Peter Cutty,,,,,,,,,,,,,0,148,143,142,131,1
Amanda Mcillmurray,,,,,,,,,,,,,,0,145,144,134,1
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,138,132,1
Kat Richter,,,,,,,,,,,,,,,,0,131,1
Jacob Adeniran,,,,,,,,,,,,,,,,,0,1
Total,403,277,241,239,238,233,231,225,222,218,214,167,167,164,154,153,140,1
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,2
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Jennifer Lentz,Anne Wakabayashi,Cathy Brady,Leanne Krueger Braneky,Maria Quinones Sanchez,Ryan N Boyer,Angel Cruz,Ted Kirsch,Amanda Mcillmurray,H Douglass Brown,Peter Cutty,Katherine Hunter Snyder,Jacob Adeniran,Kat Richter,2
Joe Torsella,14,138,134,124,122,119,117,117,109,109,101,73,74,74,62,61,62,2
Thaddeus Kirkland,,3,141,128,136,125,128,121,124,121,115,23,23,25,15,15,15,2
Blake Rutherford,,,1,129,129,125,126,117,124,116,112,19,22,22,17,13,14,2
Jennifer Lentz,,,,0,133,127,126,118,125,117,110,24,19,20,15,13,13,2
Anne Wakabayashi,,,,,0,125,130,119,126,120,110,20,16,17,10,8,11,2
Cathy Brady,,,,,,0,122,119,117,117,108,21,18,19,16,11,12,2
Leanne Krueger Braneky,,,,,,,0,118,118,114,110,19,17,15,14,13,13,2
Maria Quinones Sanchez,,,,,,,,0,111,110,112,16,12,14,12,10,12,2
Ryan N Boyer,,,,,,,,,0,109,107,13,10,13,8,6,8,2
Angel Cruz,,,,,,,,,,0,108,18,14,17,13,11,12,2
Ted Kirsch,,,,,,,,,,,0,11,8,10,7,8,7,2
Amanda Mcillmurray,,,,,,,,,,,,0,76,71,66,67,67,2
H Douglass Brown,,,,,,,,,,,,,0,76,65,67,67,2
Peter Cutty,,,,,,,,,,,,,,0,64,65,66,2
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,63,64,2
Jacob Adeniran,,,,,,,,,,,,,,,,0,65,2
Kat Richter,,,,,,,,,,,,,,,,,0,2
Total,224,164,158,147,144,138,138,134,132,129,120,85,85,85,73,72,72,2
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,3
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Jennifer Lentz,Maria Quinones Sanchez,Leanne Krueger Braneky,Angel Cruz,Cathy Brady,Ryan N Boyer,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Peter Cutty,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,3
Joe Torsella,14,196,181,174,170,166,165,161,159,154,153,62,59,53,48,44,41,3
Thaddeus Kirkland,,2,201,193,184,181,182,172,173,176,169,23,23,19,16,11,6,3
Blake Rutherford,,,1,186,179,174,175,171,172,175,164,21,20,14,12,9,6,3
Anne Wakabayashi,,,,0,180,180,180,172,173,174,167,20,21,15,13,9,4,3
Jennifer Lentz,,,,,0,170,171,168,166,165,162,17,21,16,13,9,7,3
Maria Quinones Sanchez,,,,,,0,172,171,169,162,169,15,17,11,13,11,8,3
Leanne Krueger Braneky,,,,,,,0,169,169,166,163,16,19,13,16,11,7,3
Angel Cruz,,,,,,,,0,167,159,165,10,15,9,13,8,8,3
Cathy Brady,,,,,,,,,0,164,160,10,10,6,7,3,3,3
Ryan N Boyer,,,,,,,,,,0,153,13,13,8,6,5,2,3
Ted Kirsch,,,,,,,,,,,0,10,10,9,12,7,6,3
H Douglass Brown,,,,,,,,,,,,0,53,51,44,47,41,3
Amanda Mcillmurray,,,,,,,,,,,,,0,43,45,45,43,3
Peter Cutty,,,,,,,,,,,,,,0,37,37,34,3
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,44,39,3
Kat Richter,,,,,,,,,,,,,,,,0,40,3
Jacob Adeniran,,,,,,,,,,,,,,,,,0,3
Total,265,227,209,197,190,189,188,182,178,178,174,70,66,59,53,52,46,3
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,4
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Jennifer Lentz,Leanne Krueger Braneky,Maria Quinones Sanchez,Ryan N Boyer,Cathy Brady,Angel Cruz,Ted Kirsch,H Douglass Brown,Amanda Mcillmurray,Katherine Hunter Snyder,Kat Richter,Jacob Adeniran,Peter Cutty,4
Joe Torsella,13,190,173,169,160,161,159,160,159,153,140,125,108,105,101,95,1,4
Thaddeus Kirkland,,3,178,173,163,164,161,166,161,158,149,31,31,26,21,21,0,4
Blake Rutherford,,,0,164,162,161,154,164,161,155,144,28,31,25,21,20,0,4
Anne Wakabayashi,,,,1,168,169,162,162,160,154,142,26,29,28,21,20,0,4
Jennifer Lentz,,,,,0,162,154,156,158,152,141,26,29,27,22,21,0,4
Leanne Krueger Braneky,,,,,,0,161,154,157,153,143,24,25,25,19,19,0,4
Maria Quinones Sanchez,,,,,,,0,151,157,151,143,21,24,22,16,17,0,4
Ryan N Boyer,,,,,,,,0,154,154,142,28,29,26,22,21,0,4
Cathy Brady,,,,,,,,,0,152,140,23,27,22,19,19,0,4
Angel Cruz,,,,,,,,,,0,140,20,21,18,16,16,0,4
Ted Kirsch,,,,,,,,,,,0,15,20,17,14,14,0,4
H Douglass Brown,,,,,,,,,,,,7,111,110,111,105,1,4
Amanda Mcillmurray,,,,,,,,,,,,,1,108,109,104,1,4
Katherine Hunter Snyder,,,,,,,,,,,,,,0,111,104,1,4
Kat Richter,,,,,,,,,,,,,,,0,106,1,4
Jacob Adeniran,,,,,,,,,,,,,,,,0,1,4
Peter Cutty,,,,,,,,,,,,,,,,,0,4
Total,316,214,193,190,180,180,176,176,174,168,156,151,128,124,120,113,1,4
,State Treasurer - Democrat,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,5
,Joe Torsella,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,Jennifer Lentz,Cathy Brady,Leanne Krueger Braneky,Ryan N Boyer,Ted Kirsch,Angel Cruz,H Douglass Brown,Peter Cutty,Katherine Hunter Snyder,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,5
Joe Torsella,11,160,149,144,139,136,137,132,129,128,128,90,81,82,79,77,71,5
Thaddeus Kirkland,,2,159,155,145,145,144,144,141,139,137,24,20,23,23,17,17,5
Blake Rutherford,,,1,153,141,149,144,142,142,138,136,27,22,26,25,22,18,5
Anne Wakabayashi,,,,0,145,146,140,145,140,138,137,22,17,23,22,19,15,5
Maria Quinones Sanchez,,,,,1,135,140,138,132,133,133,20,16,22,19,18,15,5
Jennifer Lentz,,,,,,0,139,136,130,132,131,19,18,22,24,18,16,5
Cathy Brady,,,,,,,0,134,134,132,135,20,16,19,16,13,10,5
Leanne Krueger Braneky,,,,,,,,0,133,132,130,17,14,17,18,14,11,5
