col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,All
,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Peter Cutty,Maria Quinones Sanchez,Anne Wakabayashi,Jennifer Lentz,Ryan N Boyer,Angel Cruz,Amanda Mcillmurray,Cathy Brady,Leanne Krueger Braneky,Kat Richter,Ted Kirsch,Katherine Hunter Snyder,Jacob Adeniran,Sean Sullivan,Michael H Obrien,All
Thaddeus Kirkland,13,66,202,72,152,155,141,148,133,40,135,142,37,131,31,22,203,152,All
H Douglass Brown,,7,51,187,33,32,40,33,34,146,31,26,134,17,125,125,137,118,All
Blake Rutherford,,,4,50,130,134,127,132,119,25,125,124,19,120,14,11,113,117,All
Peter Cutty,,,,2,37,34,43,37,37,138,31,28,135,19,128,116,110,91,All
Maria Quinones Sanchez,,,,,6,141,134,133,140,35,128,131,34,129,25,24,89,87,All
Anne Wakabayashi,,,,,,0,138,138,123,31,128,130,25,120,19,15,76,83,All
Jennifer Lentz,,,,,,,0,135,131,41,134,125,33,125,30,25,82,76,All
Ryan N Boyer,,,,,,,,0,125,31,127,126,30,120,24,19,80,78,All
Angel Cruz,,,,,,,,,2,36,125,122,32,121,31,21,75,76,All
Amanda Mcillmurray,,,,,,,,,,0,30,24,136,20,123,119,77,72,All
Cathy Brady,,,,,,,,,,,0,126,26,123,21,12,70,79,All
Leanne Krueger Braneky,,,,,,,,,,,,0,24,123,20,14,70,76,All
Kat Richter,,,,,,,,,,,,,0,19,128,120,74,66,All
Ted Kirsch,,,,,,,,,,,,,,0,15,10,63,72,All
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,111,66,60,All
Jacob Adeniran,,,,,,,,,,,,,,,,0,63,51,All
Sean Sullivan,,,,,,,,,,,,,,,,,32,0,All
Michael H Obrien,,,,,,,,,,,,,,,,,,34,All
Total,389,283,254,221,196,176,171,170,169,166,160,158,154,146,140,129,371,334,All
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,9
,Michael H Obrien,Sean Sullivan,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Maria Quinones Sanchez,Jennifer Lentz,Anne Wakabayashi,Peter Cutty,Cathy Brady,Amanda Mcillmurray,Angel Cruz,Kat Richter,Ryan N Boyer,Ted Kirsch,Leanne Krueger Braneky,Jacob Adeniran,Katherine Hunter Snyder,9
Michael H Obrien,4,0,16,15,11,11,11,10,10,12,9,10,7,8,9,8,4,5,9
Sean Sullivan,,0,13,9,9,8,6,6,5,4,5,4,5,4,4,3,4,3,9
Thaddeus Kirkland,,,1,22,5,15,16,16,3,13,3,12,4,13,13,11,1,2,9
Blake Rutherford,,,,0,5,14,15,13,3,12,3,13,3,12,13,11,1,2,9
H Douglass Brown,,,,,1,4,2,3,14,3,12,2,9,2,1,2,9,7,9
Maria Quinones Sanchez,,,,,,2,13,14,3,13,4,14,6,10,12,9,3,3,9
Jennifer Lentz,,,,,,,0,14,3,11,4,12,3,12,11,9,1,3,9
Anne Wakabayashi,,,,,,,,0,2,12,3,10,3,12,10,9,1,2,9
Peter Cutty,,,,,,,,,0,2,12,2,10,1,1,2,9,8,9
Cathy Brady,,,,,,,,,,0,3,12,3,10,11,10,1,2,9
Amanda Mcillmurray,,,,,,,,,,,0,3,11,1,1,2,9,9,9
Angel Cruz,,,,,,,,,,,,0,4,9,12,10,1,3,9
Kat Richter,,,,,,,,,,,,,0,0,2,2,9,9,9
Ryan N Boyer,,,,,,,,,,,,,,0,10,8,0,0,9
Ted Kirsch,,,,,,,,,,,,,,,0,10,0,1,9
Leanne Krueger Braneky,,,,,,,,,,,,,,,,0,0,1,9
Jacob Adeniran,,,,,,,,,,,,,,,,,0,7,9
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,9
Total,36,21,31,25,23,22,18,17,17,16,15,15,13,13,13,11,9,9,9
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,13
,Sean Sullivan,Michael H Obrien,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Peter Cutty,Cathy Brady,Leanne Krueger Braneky,Anne Wakabayashi,Jennifer Lentz,Ryan N Boyer,Amanda Mcillmurray,Angel Cruz,Kat Richter,Katherine Hunter Snyder,Maria Quinones Sanchez,Ted Kirsch,Jacob Adeniran,13
Sean Sullivan,6,0,26,15,15,16,10,9,8,10,10,6,7,8,7,8,6,6,13
Michael H Obrien,,4,16,15,14,10,10,9,8,6,6,6,8,6,5,7,7,3,13
Thaddeus Kirkland,,,1,7,23,9,17,18,15,14,15,3,14,4,2,15,11,1,13
H Douglass Brown,,,,0,7,23,5,3,3,4,4,14,2,15,14,1,0,11,13
Blake Rutherford,,,,,0,7,15,15,14,14,14,2,12,3,1,13,11,1,13
Peter Cutty,,,,,,1,7,4,3,5,4,14,3,16,14,2,1,10,13
Cathy Brady,,,,,,,0,16,14,15,14,5,16,5,3,12,12,1,13
Leanne Krueger Braneky,,,,,,,,0,15,13,13,3,14,3,1,13,11,0,13
Anne Wakabayashi,,,,,,,,,0,13,14,3,11,2,1,13,10,0,13
Jennifer Lentz,,,,,,,,,,0,15,4,12,4,3,11,12,2,13
Ryan N Boyer,,,,,,,,,,,0,3,12,3,2,12,10,2,13
Amanda Mcillmurray,,,,,,,,,,,,0,3,13,13,0,1,9,13
Angel Cruz,,,,,,,,,,,,,0,3,2,11,11,1,13
Kat Richter,,,,,,,,,,,,,,0,14,1,1,10,13
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,1,1,11,13
Maria Quinones Sanchez,,,,,,,,,,,,,,,,0,10,1,13
Ted Kirsch,,,,,,,,,,,,,,,,,0,0,13
Jacob Adeniran,,,,,,,,,,,,,,,,,,0,13
Total,49,38,45,33,31,29,21,18,17,17,17,16,16,16,15,15,13,11,13
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,14
,Sean Sullivan,Michael H Obrien,H Douglass Brown,Thaddeus Kirkland,Peter Cutty,Angel Cruz,Blake Rutherford,Maria Quinones Sanchez,Jennifer Lentz,Katherine Hunter Snyder,Amanda Mcillmurray,Anne Wakabayashi,Ryan N Boyer,Cathy Brady,Kat Richter,Leanne Krueger Braneky,Jacob Adeniran,Ted Kirsch,14
Sean Sullivan,2,0,10,19,11,10,8,9,8,7,6,6,7,7,6,7,5,5,14
Michael H Obrien,,5,14,5,9,5,4,2,4,5,5,4,4,3,5,3,3,3,14
H Douglass Brown,,,2,6,17,6,4,2,4,11,10,3,2,3,10,2,9,1,14
Thaddeus Kirkland,,,,1,7,11,11,8,8,4,2,9,10,9,2,9,1,8,14
Peter Cutty,,,,,0,6,4,3,4,11,10,3,3,3,10,3,8,2,14
Angel Cruz,,,,,,0,9,11,12,5,3,11,12,10,4,11,2,9,14
Blake Rutherford,,,,,,,0,7,7,2,1,7,8,6,1,7,0,6,14
Maria Quinones Sanchez,,,,,,,,2,10,2,1,8,9,9,1,9,1,7,14
Jennifer Lentz,,,,,,,,,0,3,1,9,9,9,2,9,2,7,14
Katherine Hunter Snyder,,,,,,,,,,0,9,3,3,4,10,3,8,1,14
Amanda Mcillmurray,,,,,,,,,,,0,2,1,2,9,1,8,1,14
Anne Wakabayashi,,,,,,,,,,,,0,9,9,2,9,0,8,14
Ryan N Boyer,,,,,,,,,,,,,0,8,2,11,1,8,14
Cathy Brady,,,,,,,,,,,,,,0,2,8,1,8,14
Kat Richter,,,,,,,,,,,,,,,0,2,8,1,14
Leanne Krueger Braneky,,,,,,,,,,,,,,,,0,1,7,14
Jacob Adeniran,,,,,,,,,,,,,,,,,0,0,14
Ted Kirsch,,,,,,,,,,,,,,,,,,0,14
Total,30,28,29,28,23,16,14,14,13,13,12,12,12,11,11,11,9,9,14
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,15
,Sean Sullivan,Michael H Obrien,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Maria Quinones Sanchez,Peter Cutty,Angel Cruz,Kat Richter,Amanda Mcillmurray,Ryan N Boyer,Anne Wakabayashi,Jacob Adeniran,Jennifer Lentz,Katherine Hunter Snyder,Ted Kirsch,Cathy Brady,Leanne Krueger Braneky,15
Sean Sullivan,5,0,15,9,13,9,11,6,9,8,3,3,8,5,7,4,3,3,15
Michael H Obrien,,1,16,10,5,7,5,6,2,2,8,6,1,5,1,5,5,4,15
Thaddeus Kirkland,,,0,19,6,12,8,10,4,3,10,10,2,9,2,9,7,8,15
Blake Rutherford,,,,0,5,10,6,7,2,1,9,9,0,7,0,8,7,7,15
H Douglass Brown,,,,,0,2,14,1,9,8,1,0,9,1,8,0,0,0,15
Maria Quinones Sanchez,,,,,,1,3,11,4,4,8,8,2,10,2,9,8,7,15
Peter Cutty,,,,,,,0,3,10,9,2,1,9,2,9,2,0,0,15
Angel Cruz,,,,,,,,1,3,4,7,8,2,9,2,8,7,7,15
Kat Richter,,,,,,,,,0,10,3,2,10,3,9,3,1,1,15
Amanda Mcillmurray,,,,,,,,,,0,1,1,9,3,8,2,1,0,15
Ryan N Boyer,,,,,,,,,,,0,9,1,7,1,8,7,7,15
Anne Wakabayashi,,,,,,,,,,,,0,0,7,0,8,7,8,15
Jacob Adeniran,,,,,,,,,,,,,0,2,9,1,0,0,15
Jennifer Lentz,,,,,,,,,,,,,,0,2,8,8,7,15
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,1,0,0,15
Ted Kirsch,,,,,,,,,,,,,,,,0,7,7,15
Cathy Brady,,,,,,,,,,,,,,,,,0,7,15
Leanne Krueger Braneky,,,,,,,,,,,,,,,,,,0,15
Total,36,20,33,20,19,18,17,14,12,11,11,10,10,10,9,9,8,8,15
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,16
,Sean Sullivan,Michael H Obrien,Thaddeus Kirkland,Blake Rutherford,H Douglass Brown,Leanne Krueger Braneky,Ryan N Boyer,Jennifer Lentz,Maria Quinones Sanchez,Cathy Brady,Peter Cutty,Ted Kirsch,Angel Cruz,Anne Wakabayashi,Amanda Mcillmurray,Kat Richter,Jacob Adeniran,Katherine Hunter Snyder,16
Sean Sullivan,6,0,12,7,10,5,5,4,5,4,6,4,4,4,4,3,2,2,16
Michael H Obrien,,4,9,9,5,6,6,6,5,5,4,5,4,4,4,5,5,5,16
Thaddeus Kirkland,,,0,13,3,7,8,6,7,5,3,7,5,7,1,1,1,1,16
Blake Rutherford,,,,0,3,6,8,7,7,6,3,6,6,7,2,1,1,1,16
H Douglass Brown,,,,,0,2,3,4,1,3,9,1,1,1,8,7,6,6,16
Leanne Krueger Braneky,,,,,,0,9,9,9,9,2,10,7,8,2,3,3,3,16
Ryan N Boyer,,,,,,,0,10,9,9,3,8,8,8,3,3,3,3,16
Jennifer Lentz,,,,,,,,0,8,10,4,8,8,7,4,4,4,4,16
Maria Quinones Sanchez,,,,,,,,,0,8,1,9,9,9,1,1,1,1,16
Cathy Brady,,,,,,,,,,0,3,8,8,7,3,3,3,3,16
Peter Cutty,,,,,,,,,,,0,1,1,1,6,5,5,5,16
Ted Kirsch,,,,,,,,,,,,0,7,8,1,2,2,2,16
Angel Cruz,,,,,,,,,,,,,0,7,1,1,1,1,16
Anne Wakabayashi,,,,,,,,,,,,,,0,1,0,0,0,16
Amanda Mcillmurray,,,,,,,,,,,,,,,0,7,6,6,16
Kat Richter,,,,,,,,,,,,,,,,0,7,7,16
Jacob Adeniran,,,,,,,,,,,,,,,,,0,6,16
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,16
Total,30,19,21,16,15,12,12,11,11,10,10,10,9,9,8,8,7,7,16
,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,Representative In The General Assembly 175th District - Democrat,,17
,Thaddeus Kirkland,Blake Rutherford,Anne Wakabayashi,Maria Quinones Sanchez,H Douglass Brown,Leanne Krueger Braneky,Jennifer Lentz,Ryan N Boyer,Peter Cutty,Cathy Brady,Ted Kirsch,Angel Cruz,Amanda Mcillmurray,Kat Richter,Katherine Hunter Snyder,Jacob Adeniran,Sean Sullivan,Michael H Obrien,17
Thaddeus Kirkland,4,25,24,20,6,21,20,19,9,17,17,16,6,2,1,0,31,21,17
Blake Rutherford,,0,19,14,7,16,17,15,9,15,15,14,5,1,1,0,13,16,17
Anne Wakabayashi,,,0,19,3,19,19,18,5,16,16,16,5,1,1,0,11,14,17
Maria Quinones Sanchez,,,,0,1,17,16,16,3,12,15,15,3,1,0,0,8,14,17
H Douglass Brown,,,,,0,3,4,3,13,3,1,1,11,8,7,6,14,6,17
Leanne Krueger Braneky,,,,,,0,17,16,5,15,14,14,5,2,1,0,9,12,17
Jennifer Lentz,,,,,,,0,17,6,15,15,15,6,2,1,0,11,9,17
Ryan N Boyer,,,,,,,,0,5,14,13,14,5,1,1,0,11,8,17
Peter Cutty,,,,,,,,,0,4,2,2,12,8,8,6,13,4,17
Cathy Brady,,,,,,,,,,0,13,13,4,2,1,0,8,9,17
Ted Kirsch,,,,,,,,,,,0,13,2,1,0,0,7,10,17
Angel Cruz,,,,,,,,,,,,0,2,1,1,0,6,10,17
Amanda Mcillmurray,,,,,,,,,,,,,0,10,8,6,10,3,17
Kat Richter,,,,,,,,,,,,,,0,8,6,6,3,17
Katherine Hunter Snyder,,,,,,,,,,,,,,,0,6,6,2,17
Jacob Adeniran,,,,,,,,,,,,,,,,0,3,2,17
Sean Sullivan,,,,,,,,,,,,,,,,,2,0,17
Michael H Obrien,,,,,,,,,,,,,,,,,,4,17
Total,57,30,25,22,21,21,20,19,18,17,17,16,14,10,9,6,42,37,17
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,18
,Michael H Obrien,Sean Sullivan,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Peter Cutty,Anne Wakabayashi,Amanda Mcillmurray,Ryan N Boyer,Angel Cruz,Jennifer Lentz,Maria Quinones Sanchez,Jacob Adeniran,Kat Richter,Leanne Krueger Braneky,Cathy Brady,Ted Kirsch,Katherine Hunter Snyder,18
Michael H Obrien,0,0,22,23,18,20,14,15,15,12,13,13,12,13,10,10,9,10,18
Sean Sullivan,,3,15,10,8,6,7,6,5,6,5,4,6,5,5,4,3,5,18
Thaddeus Kirkland,,,0,9,24,9,25,6,23,20,21,22,5,6,20,18,18,6,18
H Douglass Brown,,,,1,3,29,7,25,8,9,7,5,23,22,3,3,1,17,18
Blake Rutherford,,,,,0,4,22,1,20,17,19,18,1,2,19,19,18,1,18
Peter Cutty,,,,,,0,6,21,7,7,6,4,20,20,2,2,0,17,18
Anne Wakabayashi,,,,,,,0,5,23,19,22,21,4,5,21,20,19,4,18
Amanda Mcillmurray,,,,,,,,0,6,6,5,3,23,22,1,1,0,17,18
Ryan N Boyer,,,,,,,,,0,20,24,19,5,6,19,19,18,5,18
Angel Cruz,,,,,,,,,,0,19,18,6,5,17,16,16,6,18
Jennifer Lentz,,,,,,,,,,,0,17,4,5,19,19,18,4,18
Maria Quinones Sanchez,,,,,,,,,,,,0,3,4,19,17,18,3,18
Jacob Adeniran,,,,,,,,,,,,,0,22,1,1,0,17,18
Kat Richter,,,,,,,,,,,,,,0,2,2,1,17,18
Leanne Krueger Braneky,,,,,,,,,,,,,,,0,19,19,2,18
Cathy Brady,,,,,,,,,,,,,,,,0,18,1,18
Ted Kirsch,,,,,,,,,,,,,,,,,0,1,18
Katherine Hunter Snyder,,,,,,,,,,,,,,,,,,0,18
Total,43,31,43,40,33,30,28,26,26,25,24,24,23,23,22,20,19,18,18
,Representative In The General Assembly 175th District - Democrat,,Delegate To The Democratic National Convention 1st District,,,,,,,,,,,,,,,,19
,Sean Sullivan,Michael H Obrien,Thaddeus Kirkland,H Douglass Brown,Blake Rutherford,Maria Quinones Sanchez,Ryan N Boyer,Angel Cruz,Anne Wakabayashi,Cathy Brady,Ted Kirsch,Jennifer Lentz,Leanne Krueger Braneky,Peter Cutty,Amanda Mcillmurray,Jacob Adeniran,Kat Richter,Katherine Hunter Snyder,19
Sean Sullivan,2,0,15,12,8,8,9,7,7,7,6,7,6,6,1,3,2,2,19
Michael H Obrien,,5,10,6,6,6,5,5,5,5,6,4,5,5,7,4,5,5,19
Thaddeus Kirkland,,,2,2,12,10,10,9,10,9,11,9,9,2,1,1,1,1,19
