col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,col_20,col_21,col_22,col_23,col_24,col_25,col_26,col_27,col_28,col_29,division
,Representative In Congress 2nd District - Democrat,,,,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,All
,Chaka Fattah,Dwight Evans,Brian Anthony Gordon,Dan Muroff,Cindy Bass,Yasmeen Kaboud,Lou Agre,Malcolm Kenyatta,Katherine J Gilmore,Sherrie Cohen,Ariana Flores Gordon,Carol Rose Fleischman,Gwen Snyder,Jerry T Jordan,Hamdi Soysal,William Leopold,Margaret Lenzi,Tonya Diane Bah,Waleed Shahid,Vincent Hughes,Ken Washington,Mary Jo Daley,Mark Aronchick,Blondell Reynolds Brown,Nicole Allen White,Michelle W Singer,Joe Foster,Heather A Steinmiller,All
Chaka Fattah,201,0,0,0,615,505,408,506,480,347,348,325,333,414,321,317,306,316,307,339,341,323,296,318,301,299,274,276,All
Dwight Evans,,148,0,0,407,361,328,356,330,335,322,319,310,318,303,309,297,287,301,306,287,291,285,285,258,267,245,242,All
Brian Anthony Gordon,,,29,0,171,198,182,105,122,134,140,136,131,110,129,119,130,124,122,62,68,66,68,48,58,55,56,52,All
Dan Muroff,,,,8,81,120,117,80,79,115,113,111,110,80,109,109,110,108,98,73,71,75,76,70,71,71,75,70,All
Cindy Bass,,,,,15,232,222,874,891,164,153,137,138,839,129,134,124,111,111,669,703,699,651,652,641,631,592,615,All
Yasmeen Kaboud,,,,,,15,"1,004",254,220,917,930,910,898,208,883,868,860,855,845,144,149,119,129,111,108,112,114,79,All
Lou Agre,,,,,,,7,228,191,893,888,882,863,197,865,847,826,824,813,121,123,100,111,92,89,85,102,58,All
Malcolm Kenyatta,,,,,,,,2,841,176,168,148,152,836,147,153,143,131,138,675,686,673,648,632,619,622,591,606,All
Katherine J Gilmore,,,,,,,,,5,154,139,129,123,802,114,126,116,104,104,635,654,666,630,601,612,604,576,594,All
Sherrie Cohen,,,,,,,,,,0,915,892,883,146,886,870,850,842,831,133,130,114,138,106,100,95,111,65,All
Ariana Flores Gordon,,,,,,,,,,,1,889,891,126,880,861,844,844,832,116,129,101,125,91,87,87,97,58,All
Carol Rose Fleischman,,,,,,,,,,,,2,870,109,865,848,831,836,812,103,102,87,106,71,73,83,85,53,All
Gwen Snyder,,,,,,,,,,,,,0,119,853,853,850,839,834,105,107,78,98,87,88,84,95,54,All
Jerry T Jordan,,,,,,,,,,,,,,3,117,115,110,92,100,627,644,642,635,595,590,583,566,580,All
Hamdi Soysal,,,,,,,,,,,,,,,0,840,812,818,811,90,101,85,106,75,75,77,83,51,All
William Leopold,,,,,,,,,,,,,,,,0,840,833,829,109,107,75,94,90,89,84,107,63,All
Margaret Lenzi,,,,,,,,,,,,,,,,,0,825,822,114,102,74,87,86,98,92,99,64,All
Tonya Diane Bah,,,,,,,,,,,,,,,,,,0,816,105,88,63,82,72,76,67,86,51,All
Waleed Shahid,,,,,,,,,,,,,,,,,,,1,104,86,63,79,76,77,73,90,50,All
Vincent Hughes,,,,,,,,,,,,,,,,,,,,3,658,619,593,668,630,612,599,593,All
Ken Washington,,,,,,,,,,,,,,,,,,,,,0,651,628,623,623,611,584,602,All
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,2,646,594,599,597,560,586,All
Mark Aronchick,,,,,,,,,,,,,,,,,,,,,,,0,565,567,577,555,572,All
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,,,,,,,0,611,598,571,576,All
Nicole Allen White,,,,,,,,,,,,,,,,,,,,,,,,,2,591,586,585,All
Michelle W Singer,,,,,,,,,,,,,,,,,,,,,,,,,,0,558,595,All
Joe Foster,,,,,,,,,,,,,,,,,,,,,,,,,,,0,548,All
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,,,,,0,All
Total,"1,439",968,403,208,"1,334","1,304","1,149","1,087","1,058","1,027","1,026",988,977,963,960,944,936,924,917,818,803,790,758,755,723,718,683,666,All
,Delegate To The Democratic National Convention 2nd District,,,,,,,,,,,,,,,,,,,,,,,,Representative In Congress 2nd District - Democrat,,,,1
,Yasmeen Kaboud,Katherine J Gilmore,Malcolm Kenyatta,Cindy Bass,Jerry T Jordan,Margaret Lenzi,Tonya Diane Bah,Lou Agre,Sherrie Cohen,Gwen Snyder,Ariana Flores Gordon,Carol Rose Fleischman,Waleed Shahid,Mark Aronchick,Ken Washington,Michelle W Singer,William Leopold,Blondell Reynolds Brown,Hamdi Soysal,Nicole Allen White,Vincent Hughes,Joe Foster,Mary Jo Daley,Heather A Steinmiller,Dwight Evans,Chaka Fattah,Dan Muroff,Brian Anthony Gordon,1
Yasmeen Kaboud,0,15,17,13,15,66,65,65,64,66,65,64,63,10,6,9,62,8,59,8,9,10,6,4,24,26,14,13,1
Katherine J Gilmore,,0,66,69,66,19,17,15,17,13,15,15,15,61,61,61,14,61,12,63,59,56,62,60,26,20,18,15,1
Malcolm Kenyatta,,,0,64,71,19,17,15,17,16,16,14,18,63,63,60,15,60,13,59,61,61,59,60,31,17,18,12,1
Cindy Bass,,,,0,66,16,15,11,13,13,12,11,13,61,62,62,11,60,11,61,60,58,61,60,28,17,19,13,1
Jerry T Jordan,,,,,0,18,15,14,16,15,14,12,15,62,63,60,13,59,12,59,61,61,59,60,29,15,19,12,1
Margaret Lenzi,,,,,,0,68,63,68,69,68,66,66,12,10,12,65,11,63,12,11,13,8,7,25,21,13,13,1
Tonya Diane Bah,,,,,,,0,62,69,68,67,68,65,14,9,13,63,9,62,9,11,9,8,6,26,22,11,11,1
Lou Agre,,,,,,,,0,64,62,63,61,60,9,6,6,61,7,59,6,9,9,3,2,23,19,15,12,1
Sherrie Cohen,,,,,,,,,0,67,66,67,63,14,9,10,64,9,63,10,11,11,7,5,22,21,14,12,1
Gwen Snyder,,,,,,,,,,0,67,66,64,11,8,9,63,8,61,8,9,11,5,4,24,20,13,11,1
Ariana Flores Gordon,,,,,,,,,,,0,65,63,11,7,9,64,9,60,7,9,10,4,3,24,19,13,11,1
Carol Rose Fleischman,,,,,,,,,,,,1,62,11,7,9,62,7,60,6,9,8,6,4,24,19,12,11,1
Waleed Shahid,,,,,,,,,,,,,0,10,6,11,63,9,60,9,9,11,5,6,27,20,11,10,1
Mark Aronchick,,,,,,,,,,,,,,0,62,59,9,56,7,58,59,55,58,57,26,12,18,12,1
Ken Washington,,,,,,,,,,,,,,,0,60,6,59,4,57,61,57,58,59,25,12,19,11,1
Michelle W Singer,,,,,,,,,,,,,,,,0,7,57,10,58,56,52,59,59,28,13,16,11,1
William Leopold,,,,,,,,,,,,,,,,,0,8,60,6,8,9,4,2,24,19,13,9,1
Blondell Reynolds Brown,,,,,,,,,,,,,,,,,,0,6,59,58,58,57,58,26,12,16,11,1
Hamdi Soysal,,,,,,,,,,,,,,,,,,,0,6,5,7,4,3,22,18,12,10,1
Nicole Allen White,,,,,,,,,,,,,,,,,,,,0,56,56,59,57,23,13,16,13,1
Vincent Hughes,,,,,,,,,,,,,,,,,,,,,0,56,55,56,26,12,16,9,1
Joe Foster,,,,,,,,,,,,,,,,,,,,,,0,54,54,25,11,16,10,1
Mary Jo Daley,,,,,,,,,,,,,,,,,,,,,,,0,59,21,13,17,12,1
Heather A Steinmiller,,,,,,,,,,,,,,,,,,,,,,,,0,22,11,18,11,1
Dwight Evans,,,,,,,,,,,,,,,,,,,,,,,,,10,0,0,0,1
Chaka Fattah,,,,,,,,,,,,,,,,,,,,,,,,,,3,0,0,1
Dan Muroff,,,,,,,,,,,,,,,,,,,,,,,,,,,1,0,1
Brian Anthony Gordon,,,,,,,,,,,,,,,,,,,,,,,,,,,,2,1
Total,83,80,80,79,77,77,75,74,74,73,72,72,71,70,69,68,68,66,66,66,66,65,64,63,62,45,34,32,1
