col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,All
,Allyson Y Schwartz,Betsy May Kilkenny,Michael J Rahming,Mike Stack,Val Arkoosh,Mark B Cohen,Elaine Tomlin,Louis Farinella,Charles Quann,Linda A Fields,Henry Albert,Melissa Robbins,W Gerard Oleksiak,Bev Hahn,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,All
Allyson Y Schwartz,32,"1,259",491,"1,148","1,174",491,"1,043",971,953,316,299,289,815,233,"1,158",748,191,All
Betsy May Kilkenny,,5,358,983,"1,105",311,"1,003",920,933,186,174,178,791,125,742,513,117,All
Michael J Rahming,,,17,301,344,900,280,235,219,772,827,733,152,734,718,428,147,All
Mike Stack,,,,1,895,362,949,880,855,256,225,238,800,189,692,473,101,All
Val Arkoosh,,,,,2,272,902,871,866,160,152,140,746,111,706,454,99,All
Mark B Cohen,,,,,,5,308,253,238,811,853,768,157,736,655,373,118,All
Elaine Tomlin,,,,,,,1,897,908,197,180,181,771,135,619,402,91,All
Louis Farinella,,,,,,,,3,865,132,139,124,745,101,563,408,77,All
Charles Quann,,,,,,,,,1,126,128,123,739,85,557,381,67,All
Linda A Fields,,,,,,,,,,1,792,786,112,779,495,310,108,All
Henry Albert,,,,,,,,,,,1,754,92,745,505,302,95,All
Melissa Robbins,,,,,,,,,,,,0,96,747,488,276,101,All
W Gerard Oleksiak,,,,,,,,,,,,,0,80,473,321,73,All
Bev Hahn,,,,,,,,,,,,,,0,451,258,98,All
Josh Shapiro,,,,,,,,,,,,,,,207,0,0,All
Stephen A Zappala Jr,,,,,,,,,,,,,,,,190,0,All
John Morganelli,,,,,,,,,,,,,,,,,66,All
Total,"2,170","1,414","1,361","1,293","1,288","1,212","1,140","1,078","1,035",961,956,911,883,851,"1,964","1,342",406,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,1
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Val Arkoosh,Betsy May Kilkenny,Mike Stack,Henry Albert,Linda A Fields,Bev Hahn,Louis Farinella,Melissa Robbins,Elaine Tomlin,Charles Quann,W Gerard Oleksiak,Josh Shapiro,Stephen A Zappala Jr,John Morganelli,1
Allyson Y Schwartz,1,27,20,40,40,38,12,13,12,32,12,32,31,26,37,25,10,1
Michael J Rahming,,0,49,20,19,19,44,42,43,16,35,15,14,10,37,25,7,1
Mark B Cohen,,,0,16,15,17,41,40,38,10,33,11,10,5,33,14,4,1
Val Arkoosh,,,,0,38,30,8,9,7,27,7,29,27,23,23,18,5,1
Betsy May Kilkenny,,,,,0,30,7,8,6,31,5,32,31,25,23,20,2,1
Mike Stack,,,,,,0,9,12,8,28,8,26,26,23,23,18,3,1
Henry Albert,,,,,,,0,38,39,7,33,5,5,2,27,12,4,1
Linda A Fields,,,,,,,,0,41,5,35,6,6,4,28,11,4,1
Bev Hahn,,,,,,,,,0,6,35,4,3,4,25,13,4,1
Louis Farinella,,,,,,,,,,1,5,32,29,24,19,17,1,1
Melissa Robbins,,,,,,,,,,,0,5,4,3,23,10,4,1
Elaine Tomlin,,,,,,,,,,,,1,31,24,19,16,1,1
Charles Quann,,,,,,,,,,,,,0,24,18,14,1,1
W Gerard Oleksiak,,,,,,,,,,,,,,0,14,13,2,1
Josh Shapiro,,,,,,,,,,,,,,,3,0,0,1
Stephen A Zappala Jr,,,,,,,,,,,,,,,,7,0,1
John Morganelli,,,,,,,,,,,,,,,,,1,1
Total,74,73,54,47,46,46,45,45,44,39,39,38,34,29,69,53,17,1
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,Attorney General - Democrat,,,2
