col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,col_9,col_10,col_11,col_12,col_13,col_14,col_15,col_16,col_17,col_18,col_19,division
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,All
,Allyson Y Schwartz,Elaine Tomlin,Betsy May Kilkenny,Michael J Rahming,Val Arkoosh,Mark B Cohen,Charles Quann,Mike Stack,Louis Farinella,W Gerard Oleksiak,Henry Albert,Linda A Fields,Melissa Robbins,Bev Hahn,Katie Mcginty,Joe Sestak,John Fetterman,Joseph J Vodvarka,All
Allyson Y Schwartz,45,844,993,509,970,437,779,715,686,615,244,282,258,189,736,408,250,305,All
Elaine Tomlin,,14,716,290,687,328,712,665,632,593,176,206,187,125,883,271,82,97,All
Betsy May Kilkenny,,,9,383,884,298,691,622,633,572,186,182,161,100,552,261,144,160,All
Michael J Rahming,,,,22,392,620,270,229,215,163,501,480,452,406,370,281,245,178,All
Val Arkoosh,,,,,7,268,665,590,626,561,152,166,148,104,476,261,122,173,All
Mark B Cohen,,,,,,3,284,268,225,179,545,528,497,433,380,277,154,78,All
Charles Quann,,,,,,,1,623,636,583,154,188,158,101,423,233,85,96,All
Mike Stack,,,,,,,,1,569,569,145,194,177,118,399,232,70,74,All
Louis Farinella,,,,,,,,,0,542,115,120,98,65,372,187,65,80,All
W Gerard Oleksiak,,,,,,,,,,0,89,118,104,69,335,183,57,68,All
Henry Albert,,,,,,,,,,,0,487,451,410,269,190,120,65,All
Linda A Fields,,,,,,,,,,,,0,482,438,269,198,119,51,All
Melissa Robbins,,,,,,,,,,,,,0,425,240,183,122,45,All
Bev Hahn,,,,,,,,,,,,,,0,175,165,93,36,All
Katie Mcginty,,,,,,,,,,,,,,,164,0,0,0,All
Joe Sestak,,,,,,,,,,,,,,,,81,0,0,All
John Fetterman,,,,,,,,,,,,,,,,,65,0,All
Joseph J Vodvarka,,,,,,,,,,,,,,,,,,71,All
Total,"1,823","1,390","1,186","1,139","1,098",933,877,815,743,677,670,664,612,491,"1,684",766,568,511,All
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,3
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Elaine Tomlin,Val Arkoosh,Charles Quann,Henry Albert,Linda A Fields,Mike Stack,Melissa Robbins,Louis Farinella,W Gerard Oleksiak,Bev Hahn,Katie Mcginty,Joe Sestak,Joseph J Vodvarka,John Fetterman,3
Allyson Y Schwartz,4,32,35,51,34,45,33,13,15,30,15,23,21,8,31,19,23,16,3
Michael J Rahming,,2,48,28,17,23,16,31,29,12,23,10,9,21,16,20,17,13,3
Mark B Cohen,,,0,26,23,20,22,36,34,18,27,15,13,22,19,24,13,10,3
Betsy May Kilkenny,,,,0,32,47,30,10,10,28,9,21,21,4,21,14,16,6,3
Elaine Tomlin,,,,,0,28,27,9,12,26,11,19,16,6,37,11,6,2,3
Val Arkoosh,,,,,,0,28,6,7,23,8,18,19,3,18,12,15,4,3
Charles Quann,,,,,,,0,10,9,25,10,21,18,3,14,13,7,2,3
Henry Albert,,,,,,,,0,26,4,19,5,6,18,6,15,8,6,3
Linda A Fields,,,,,,,,,0,8,23,5,4,21,8,16,5,6,3
Mike Stack,,,,,,,,,,0,8,16,18,3,15,10,4,2,3
Melissa Robbins,,,,,,,,,,,0,6,4,16,6,10,6,6,3
Louis Farinella,,,,,,,,,,,,0,11,3,12,6,5,1,3
W Gerard Oleksiak,,,,,,,,,,,,,0,4,9,6,6,0,3
Bev Hahn,,,,,,,,,,,,,,0,2,11,5,4,3
Katie Mcginty,,,,,,,,,,,,,,,13,0,0,0,3
Joe Sestak,,,,,,,,,,,,,,,,2,0,0,3
Joseph J Vodvarka,,,,,,,,,,,,,,,,,1,0,3
John Fetterman,,,,,,,,,,,,,,,,,,3,3
Total,97,70,69,60,58,52,37,36,35,33,28,24,23,22,76,41,34,31,3
,Delegate To The Democratic National Convention 13th District,,,,,,,,,,,,,,United States Senator - Democrat,,,,4
,Allyson Y Schwartz,Michael J Rahming,Mark B Cohen,Betsy May Kilkenny,Elaine Tomlin,Val Arkoosh,Henry Albert,Linda A Fields,Mike Stack,Charles Quann,Melissa Robbins,Louis Farinella,Bev Hahn,W Gerard Oleksiak,Katie Mcginty,John Fetterman,Joseph J Vodvarka,Joe Sestak,4
Allyson Y Schwartz,2,30,23,40,30,35,11,12,27,28,9,26,8,21,23,18,18,10,4
