col_1,col_2,col_3,col_4,col_5,col_6,col_7,col_8,division
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,1
,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,1
Kathy Enggasser,4,16,16,16,15,14,10,1
Mary Ann Quartullo,,1,17,19,18,11,13,1
John Dellricci,,,0,17,17,12,10,1
James G Donnelly Sr,,,,0,19,11,10,1
Patrick Parkinson,,,,,1,10,9,1
Brendan F Boyle,,,,,,5,0,1
Michele Lawrence,,,,,,,0,1
Total,28,25,22,21,20,24,18,1
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,2
,Kathy Enggasser,John Dellricci,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,Michele Lawrence,Brendan F Boyle,2
Kathy Enggasser,1,18,21,17,18,15,14,2
John Dellricci,,1,17,15,16,13,9,2
Mary Ann Quartullo,,,0,16,17,14,9,2
James G Donnelly Sr,,,,1,17,11,8,2
Patrick Parkinson,,,,,1,11,8,2
Michele Lawrence,,,,,,0,0,2
Brendan F Boyle,,,,,,,3,2
Total,30,23,23,20,20,21,20,2
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 5th Senatorial District,,,,,3
,Brendan F Boyle,Michele Lawrence,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,3
Brendan F Boyle,16,0,33,27,26,23,22,3
Michele Lawrence,,2,22,16,18,16,16,3
Kathy Enggasser,,,4,36,38,36,33,3
James G Donnelly Sr,,,,1,38,37,36,3
Mary Ann Quartullo,,,,,0,37,35,3
John Dellricci,,,,,,0,37,3
Patrick Parkinson,,,,,,,0,3
Total,62,29,61,48,46,41,41,3
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,4
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,4
Kathy Enggasser,6,51,53,49,44,56,17,4
James G Donnelly Sr,,0,45,45,43,43,13,4
Mary Ann Quartullo,,,1,48,42,41,13,4
John Dellricci,,,,0,43,40,11,4
Patrick Parkinson,,,,,0,35,10,4
Brendan F Boyle,,,,,,7,0,4
Michele Lawrence,,,,,,,0,4
Total,81,57,57,52,46,74,17,4
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,5
,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,5
Kathy Enggasser,0,24,20,17,19,13,14,5
Mary Ann Quartullo,,0,20,17,18,12,14,5
James G Donnelly Sr,,,0,17,18,13,10,5
John Dellricci,,,,0,17,10,9,5
Patrick Parkinson,,,,,0,10,9,5
Brendan F Boyle,,,,,,7,0,5
Michele Lawrence,,,,,,,3,5
Total,28,27,24,20,20,26,22,5
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 5th Senatorial District,,,,,6
,Brendan F Boyle,Michele Lawrence,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,Patrick Parkinson,John Dellricci,6
Brendan F Boyle,6,0,17,17,13,14,13,6
Michele Lawrence,,1,8,4,5,3,4,6
Kathy Enggasser,,,0,16,18,16,15,6
James G Donnelly Sr,,,,1,14,14,15,6
Mary Ann Quartullo,,,,,0,15,14,6
Patrick Parkinson,,,,,,1,14,6
John Dellricci,,,,,,,0,6
Total,30,10,25,22,18,18,17,6
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,7
,Kathy Enggasser,Mary Ann Quartullo,John Dellricci,James G Donnelly Sr,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,7
Kathy Enggasser,1,29,25,24,24,20,13,7
Mary Ann Quartullo,,1,26,26,25,21,12,7
John Dellricci,,,1,25,25,18,11,7
James G Donnelly Sr,,,,0,24,19,9,7
Patrick Parkinson,,,,,0,16,9,7
Brendan F Boyle,,,,,,6,0,7
Michele Lawrence,,,,,,,1,7
Total,34,34,30,28,25,31,17,7
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,8
,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,8
Kathy Enggasser,1,12,9,8,9,10,7,8
Mary Ann Quartullo,,0,10,8,9,7,7,8
James G Donnelly Sr,,,0,8,8,5,6,8
John Dellricci,,,,0,8,3,8,8
Patrick Parkinson,,,,,0,3,6,8
Brendan F Boyle,,,,,,2,0,8
Michele Lawrence,,,,,,,3,8
Total,19,15,11,11,9,14,14,8
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,9
,Kathy Enggasser,James G Donnelly Sr,Mary Ann Quartullo,John Dellricci,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,9
Kathy Enggasser,0,7,6,5,4,6,3,9
James G Donnelly Sr,,0,5,4,4,5,2,9
Mary Ann Quartullo,,,0,5,4,4,2,9
John Dellricci,,,,0,4,3,2,9
Patrick Parkinson,,,,,1,2,2,9
Brendan F Boyle,,,,,,2,0,9
Michele Lawrence,,,,,,,3,9
Total,9,7,6,5,5,8,6,9
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,10
,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,Michele Lawrence,Brendan F Boyle,10
John Dellricci,0,3,4,3,3,3,3,10
Kathy Enggasser,,1,4,4,4,3,1,10
Mary Ann Quartullo,,,0,4,4,3,2,10
James G Donnelly Sr,,,,0,4,3,1,10
Patrick Parkinson,,,,,0,3,1,10
Michele Lawrence,,,,,,0,0,10
Brendan F Boyle,,,,,,,0,10
Total,6,5,5,4,4,4,3,10
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 5th Senatorial District,,,,,11
,Michele Lawrence,Brendan F Boyle,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,11
Michele Lawrence,2,0,5,6,5,5,4,11
Brendan F Boyle,,1,1,1,2,1,1,11
John Dellricci,,,1,4,4,4,4,11
Kathy Enggasser,,,,0,6,6,5,11
Mary Ann Quartullo,,,,,0,6,5,11
James G Donnelly Sr,,,,,,0,5,11
Patrick Parkinson,,,,,,,0,11
Total,10,3,7,7,7,6,5,11
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,12
,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Mary Ann Quartullo,Brendan F Boyle,Michele Lawrence,12
Kathy Enggasser,0,7,9,8,9,5,7,12
James G Donnelly Sr,,0,7,8,7,5,6,12
John Dellricci,,,1,8,7,4,5,12
Patrick Parkinson,,,,0,7,4,6,12
Mary Ann Quartullo,,,,,0,2,7,12
Brendan F Boyle,,,,,,1,0,12
Michele Lawrence,,,,,,,0,12
Total,12,11,10,10,9,9,9,12
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,13
,John Dellricci,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,Patrick Parkinson,Michele Lawrence,Brendan F Boyle,13
John Dellricci,0,10,9,9,8,8,2,13
Kathy Enggasser,,0,9,8,8,9,1,13
Mary Ann Quartullo,,,0,9,8,7,2,13
James G Donnelly Sr,,,,0,8,5,3,13
Patrick Parkinson,,,,,0,6,1,13
Michele Lawrence,,,,,,0,0,13
Brendan F Boyle,,,,,,,1,13
Total,12,12,12,11,9,12,5,13
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 5th Senatorial District,,,,,14
,Brendan F Boyle,Michele Lawrence,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,14
Brendan F Boyle,3,0,1,2,2,1,2,14
Michele Lawrence,,0,3,3,2,3,2,14
Kathy Enggasser,,,1,4,3,4,3,14
Mary Ann Quartullo,,,,0,3,4,3,14
James G Donnelly Sr,,,,,0,3,3,14
John Dellricci,,,,,,0,3,14
Patrick Parkinson,,,,,,,0,14
Total,7,3,5,5,4,4,4,14
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,15
,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,15
Kathy Enggasser,1,33,30,28,27,23,22,15
Mary Ann Quartullo,,2,30,30,28,19,18,15
James G Donnelly Sr,,,0,29,28,19,18,15
John Dellricci,,,,2,27,14,18,15
Patrick Parkinson,,,,,0,16,13,15
Brendan F Boyle,,,,,,3,0,15
Michele Lawrence,,,,,,,2,15
Total,46,40,37,35,29,31,31,15
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,16
,Kathy Enggasser,Patrick Parkinson,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Brendan F Boyle,Michele Lawrence,16
Kathy Enggasser,0,6,6,4,4,3,6,16
Patrick Parkinson,,1,5,4,4,1,4,16
Mary Ann Quartullo,,,0,4,4,1,4,16
James G Donnelly Sr,,,,0,3,2,2,16
John Dellricci,,,,,0,1,3,16
Brendan F Boyle,,,,,,3,0,16
Michele Lawrence,,,,,,,1,16
Total,10,7,6,5,4,7,7,16
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,17
,Patrick Parkinson,Kathy Enggasser,Mary Ann Quartullo,James G Donnelly Sr,John Dellricci,Michele Lawrence,Brendan F Boyle,17
Patrick Parkinson,1,15,15,13,13,9,10,17
Kathy Enggasser,,0,15,11,12,9,10,17
Mary Ann Quartullo,,,0,12,13,9,9,17
James G Donnelly Sr,,,,0,12,9,7,17
John Dellricci,,,,,0,8,7,17
Michele Lawrence,,,,,,2,0,17
Brendan F Boyle,,,,,,,2,17
Total,21,20,18,16,16,17,15,17
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,18
,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Kathy Enggasser,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,18
James G Donnelly Sr,1,12,11,12,13,10,5,18
John Dellricci,,0,11,11,12,7,8,18
Mary Ann Quartullo,,,0,11,11,9,4,18
Kathy Enggasser,,,,0,12,7,5,18
Patrick Parkinson,,,,,0,8,4,18
Brendan F Boyle,,,,,,0,0,18
Michele Lawrence,,,,,,,0,18
Total,17,16,14,13,13,12,10,18
,Member Of The Democratic State Committee 5th Senatorial District,,,,,Representative In Congress 2nd District - Democrat,,19
,Kathy Enggasser,James G Donnelly Sr,John Dellricci,Mary Ann Quartullo,Patrick Parkinson,Brendan F Boyle,Michele Lawrence,19
Kathy Enggasser,0,6,6,6,5,5,4,19
James G Donnelly Sr,,0,6,6,5,3,3,19
John Dellricci,,,0,6,5,3,3,19
Mary Ann Quartullo,,,,0,5,3,3,19
Patrick Parkinson,,,,,0,3,2,19
Brendan F Boyle,,,,,,1,0,19
Michele Lawrence,,,,,,,1,19
Total,9,6,6,6,5,6,5,19
,Representative In Congress 2nd District - Democrat,,Member Of The Democratic State Committee 5th Senatorial District,,,,,20
