col_1,col_2,col_3,col_4,col_5,division
,District Attorney,,City Controller,,All
,Beth Grossman,Lawrence S Krasner,Rebecca Rhynhart,Michael Tomlinson,All
Beth Grossman,169,0,513,"1,353",All
Lawrence S Krasner,,57,"1,419",53,All
Rebecca Rhynhart,,,51,0,All
Michael Tomlinson,,,,19,All
Total,"2,035","1,529","1,983","1,425",All
,City Controller,,District Attorney,,1
,Rebecca Rhynhart,Michael Tomlinson,Lawrence S Krasner,Beth Grossman,1
Rebecca Rhynhart,0,0,52,6,1
Michael Tomlinson,,0,0,26,1
Lawrence S Krasner,,,2,0,1
Beth Grossman,,,,1,1
Total,58,26,54,33,1
,District Attorney,,City Controller,,2
,Beth Grossman,Lawrence S Krasner,Michael Tomlinson,Rebecca Rhynhart,2
Beth Grossman,2,0,40,10,2
Lawrence S Krasner,,2,0,26,2
Michael Tomlinson,,,0,0,2
Rebecca Rhynhart,,,,1,2
Total,52,28,40,37,2
,District Attorney,,City Controller,,3
,Beth Grossman,Lawrence S Krasner,Rebecca Rhynhart,Michael Tomlinson,3
Beth Grossman,2,0,3,20,3
Lawrence S Krasner,,1,20,1,3
Rebecca Rhynhart,,,1,0,3
Michael Tomlinson,,,,0,3
Total,25,22,24,21,3
,District Attorney,,City Controller,,4
,Beth Grossman,Lawrence S Krasner,Rebecca Rhynhart,Michael Tomlinson,4
Beth Grossman,4,0,10,23,4
Lawrence S Krasner,,0,22,1,4
Rebecca Rhynhart,,,1,0,4
Michael Tomlinson,,,,0,4
Total,37,23,33,24,4
,District Attorney,,City Controller,,5
,Beth Grossman,Lawrence S Krasner,Michael Tomlinson,Rebecca Rhynhart,5
Beth Grossman,1,0,45,5,5
Lawrence S Krasner,,0,0,33,5
Michael Tomlinson,,,1,0,5
Rebecca Rhynhart,,,,1,5
Total,51,33,46,39,5
,District Attorney,,City Controller,,6
,Beth Grossman,Lawrence S Krasner,Rebecca Rhynhart,Michael Tomlinson,6
Beth Grossman,9,0,29,95,6
Lawrence S Krasner,,7,79,4,6
Rebecca Rhynhart,,,4,0,6
Michael Tomlinson,,,,5,6
Total,133,90,112,104,6
,City Controller,,District Attorney,,7
,Rebecca Rhynhart,Michael Tomlinson,Beth Grossman,Lawrence S Krasner,7
Rebecca Rhynhart,3,0,15,54,7
Michael Tomlinson,,0,45,1,7
Beth Grossman,,,5,0,7
Lawrence S Krasner,,,,0,7
Total,72,46,65,55,7
,District Attorney,,City Controller,,8
,Beth Grossman,Lawrence S Krasner,Michael Tomlinson,Rebecca Rhynhart,8
Beth Grossman,20,0,95,28,8
Lawrence S Krasner,,0,3,44,8
Michael Tomlinson,,,0,0,8
Rebecca Rhynhart,,,,2,8
Total,143,47,98,74,8
,District Attorney,,City Controller,,9
,Beth Grossman,Lawrence S Krasner,Rebecca Rhynhart,Michael Tomlinson,9
Beth Grossman,2,0,15,41,9
Lawrence S Krasner,,1,39,0,9
Rebecca Rhynhart,,,0,0,9
Michael Tomlinson,,,,2,9
Total,58,40,54,43,9
